ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_9bc2-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-used_nodes,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_9bc2-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-used_gpus,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_9bc2-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-used_gpu_milli,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_9bc2-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-total_gpus,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_9bc2-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-arrived_gpu_milli
366,898,783060,6212,783060
366,898,784060,6212,784060
366,898,784380,6212,784380
367,900,785190,6212,785190
367,900,786190,6212,786190
368,902,787190,6212,787190
368,902,787190,6212,787190
368,902,787190,6212,787190
368,902,788000,6212,788000
369,904,789000,6212,789000
369,904,789810,6212,789810
370,906,790810,6212,790810
371,908,791460,6212,791460
371,908,792460,6212,792460
371,908,793460,6212,793460
371,908,793460,6212,793460
372,910,794460,6212,794460
372,910,795460,6212,795460
372,910,795460,6212,795460
373,912,796460,6212,796460
373,912,796460,6212,796460
373,912,797460,6212,797460
374,914,798270,6212,798270
374,914,799270,6212,799270
375,916,799740,6212,799740
375,916,800060,6212,800060
375,916,801060,6212,801060
376,918,802060,6212,802060
376,918,802710,6212,802710
377,920,803710,6212,803710
378,924,807710,6212,807710
378,924,808710,6212,808710
379,926,809710,6212,809710
379,926,809710,6212,809710
379,926,810710,6212,810710
379,926,810710,6212,810710
379,926,811180,6212,811180
380,928,812180,6212,812180
380,928,812990,6212,812990
380,928,813220,6212,813220
381,930,814220,6212,814220
382,932,814690,6212,814690
382,932,815690,6212,815690
383,934,816690,6212,816690
383,934,817500,6212,817500
383,934,818500,6212,818500
384,936,819500,6212,819500
384,936,820310,6212,820310
385,938,821310,6212,821310
385,938,822310,6212,822310
386,940,823120,6212,823120
386,940,823670,6212,823670
387,942,824670,6212,824670
388,944,825670,6212,825670
388,944,826140,6212,826140
388,944,827140,6212,827140
389,946,828140,6212,828140
389,946,829140,6212,829140
389,946,829950,6212,829950
389,946,829950,6212,829950
389,946,829950,6212,829950
390,948,830760,6212,830760
390,948,830760,6212,830760
390,948,830870,6212,830870
390,948,831520,6212,831520
391,950,832520,6212,832520
391,950,833520,6212,833520
392,952,834170,6212,834170
392,952,834490,6212,834490
392,952,834490,6212,834490
392,952,835490,6212,835490
393,954,835960,6212,835960
393,954,835960,6212,835960
393,954,836770,6212,836770
394,956,837580,6212,837580
394,956,838390,6212,838390
395,958,839390,6212,839390
395,958,840390,6212,840390
396,960,841390,6212,841390
396,960,841390,6212,841390
396,960,841550,6212,841550
396,960,842360,6212,842360
397,962,843360,6212,843360
397,962,844170,6212,844170
398,964,845170,6212,845170
398,964,846170,6212,846170
399,966,847170,6212,847170
399,966,847640,6212,847640
399,966,848450,6212,848450
399,966,848450,6212,848450
399,966,848450,6212,848450
400,968,849260,6212,849260
400,968,849580,6212,849580
400,968,850050,6212,850050
401,976,858050,6212,858050
402,978,859050,6212,859050
402,978,859510,6212,859510
402,978,860510,6212,860510
403,980,861510,6212,861510
404,982,862510,6212,862510
404,982,862510,6212,862510
404,982,863510,6212,863510
405,984,864510,6212,864510
405,984,865510,6212,865510
405,984,865510,6212,865510
405,984,865830,6212,865830
405,984,866050,6212,866050
406,986,867050,6212,867050
406,986,868050,6212,868050
406,986,868050,6212,868050
407,988,868520,6212,868520
408,990,869520,6212,869520
408,990,870520,6212,870520
408,990,870520,6212,870520
408,990,871520,6212,871520
408,990,871520,6212,871520
409,992,871990,6212,871990
409,992,872990,6212,872990
409,992,873640,6212,873640
410,994,874640,6212,874640
410,994,874640,6212,874640
410,994,875640,6212,875640
411,996,876640,6212,876640
411,996,876640,6212,876640
411,996,877640,6212,877640
412,998,878640,6212,878640
412,998,879110,6212,879110
413,1000,879760,6212,879760
413,1000,880760,6212,880760
413,1000,881760,6212,881760
414,1002,882760,6212,882760
414,1002,883350,6212,883350
415,1004,884350,6212,884350
415,1004,885160,6212,885160
416,1006,886160,6212,886160
416,1006,887160,6212,887160
416,1006,887390,6212,887390
417,1008,888390,6212,888390
417,1008,889200,6212,889200
418,1010,890010,6212,890010
418,1010,890010,6212,890010
418,1010,890330,6212,890330
418,1010,891140,6212,891140
419,1012,892140,6212,892140
419,1012,893140,6212,893140
419,1012,893140,6212,893140
420,1014,893610,6212,893610
421,1022,901610,6212,901610
421,1022,902080,6212,902080
421,1022,903080,6212,903080
421,1022,903400,6212,903400
422,1024,903990,6212,903990
422,1024,904990,6212,904990
423,1026,905800,6212,905800
423,1026,906800,6212,906800
424,1028,907800,6212,907800
424,1028,908800,6212,908800
424,1028,908800,6212,908800
424,1028,908800,6212,908800
425,1030,909800,6212,909800
425,1030,910800,6212,910800
426,1032,911800,6212,911800
426,1032,912800,6212,912800
427,1034,913800,6212,913800
427,1034,914800,6212,914800
427,1034,914960,6212,914960
428,1036,915960,6212,915960
429,1044,923960,6212,923960
429,1044,924960,6212,924960
429,1044,925190,6212,925190
430,1046,926190,6212,926190
430,1046,927000,6212,927000
431,1048,928000,6212,928000
431,1048,929000,6212,929000
432,1050,930000,6212,930000
432,1050,930000,6212,930000
432,1050,931000,6212,931000
433,1052,932000,6212,932000
433,1052,932220,6212,932220
433,1052,933220,6212,933220
434,1054,934220,6212,934220
434,1054,935220,6212,935220
435,1056,935870,6212,935870
435,1056,936030,6212,936030
435,1056,937030,6212,937030
436,1058,938030,6212,938030
436,1058,939030,6212,939030
437,1060,940030,6212,940030
437,1060,940840,6212,940840
437,1060,941160,6212,941160
437,1060,941480,6212,941480
438,1062,942480,6212,942480
438,1062,943070,6212,943070
439,1064,944070,6212,944070
439,1064,944880,6212,944880
439,1064,945110,6212,945110
440,1066,946110,6212,946110
440,1066,946920,6212,946920
441,1068,947730,6212,947730
441,1068,947950,6212,947950
441,1068,947950,6212,947950
441,1068,948180,6212,948180
441,1068,948410,6212,948410
442,1070,949410,6212,949410
442,1070,949410,6212,949410
442,1070,950410,6212,950410
443,1072,951000,6212,951000
443,1072,952000,6212,952000
443,1072,952470,6212,952470
444,1074,952930,6212,952930
444,1074,953400,6212,953400
444,1074,954400,6212,954400
445,1076,955400,6212,955400
445,1076,956400,6212,956400
446,1078,957050,6212,957050
446,1078,957270,6212,957270
446,1078,957590,6212,957590
446,1078,957590,6212,957590
446,1078,958590,6212,958590
447,1080,959590,6212,959590
447,1080,960590,6212,960590
448,1082,961060,6212,961060
448,1082,961650,6212,961650
449,1090,969650,6212,969650
449,1090,969650,6212,969650
449,1090,969650,6212,969650
449,1090,969650,6212,969650
450,1092,970460,6212,970460
450,1092,971270,6212,971270
450,1092,971270,6212,971270
451,1094,972270,6212,972270
451,1094,972740,6212,972740
451,1094,973210,6212,973210
451,1094,973210,6212,973210
451,1094,973210,6212,973210
452,1096,974020,6212,974020
452,1096,974830,6212,974830
452,1096,975290,6212,975290
453,1098,976290,6212,976290
453,1098,976760,6212,976760
454,1100,977760,6212,977760
454,1100,978570,6212,978570
455,1102,979570,6212,979570
455,1102,980040,6212,980040
455,1102,980510,6212,980510
456,1104,981510,6212,981510
456,1104,981980,6212,981980
456,1104,982980,6212,982980
457,1106,983790,6212,983790
457,1106,984790,6212,984790
458,1108,985600,6212,985600
458,1108,986600,6212,986600
459,1110,987600,6212,987600
459,1110,988600,6212,988600
460,1112,989600,6212,989600
460,1112,990150,6212,990150
461,1114,991150,6212,991150
462,1116,992150,6212,992150
462,1116,993150,6212,993150
462,1116,993470,6212,993470
462,1116,994280,6212,994280
462,1116,994280,6212,994280
463,1118,995090,6212,995090
463,1118,995410,6212,995410
463,1118,995410,6212,995410
463,1118,996410,6212,996410
464,1120,997410,6212,997410
464,1120,998410,6212,998410
465,1122,998730,6212,998730
465,1122,999730,6212,999730
466,1124,1000730,6212,1000730
466,1124,1001730,6212,1001730
467,1126,1002730,6212,1002730
467,1126,1002730,6212,1002730
467,1126,1003050,6212,1003050
467,1126,1004050,6212,1004050
468,1128,1005050,6212,1005050
468,1128,1005420,6212,1005420
469,1130,1006420,6212,1006420
469,1130,1006890,6212,1006890
469,1130,1007700,6212,1007700
470,1132,1008700,6212,1008700
471,1134,1009700,6212,1009700
471,1134,1010700,6212,1010700
471,1134,1010700,6212,1010700
472,1136,1011700,6212,1011700
472,1136,1011700,6212,1011700
472,1136,1012290,6212,1012290
472,1136,1013290,6212,1013290
473,1138,1014290,6212,1014290
474,1140,1015290,6212,1015290
474,1140,1016100,6212,1016100
474,1140,1016910,6212,1016910
475,1148,1016910,6212,1016910
475,1148,1017130,6212,1017130
476,1150,1018130,6212,1018130
476,1150,1018600,6212,1018600
477,1152,1019410,6212,1019410
477,1152,1019870,6212,1019870
477,1152,1020870,6212,1020870
478,1154,1021870,6212,1021870
478,1154,1022340,6212,1022340
479,1156,1023150,6212,1023150
479,1156,1024150,6212,1024150
480,1158,1024960,6212,1024960
480,1158,1025610,6212,1025610
481,1160,1026610,6212,1026610
481,1160,1027080,6212,1027080
481,1160,1028080,6212,1028080
482,1162,1028550,6212,1028550
482,1162,1028550,6212,1028550
482,1162,1029550,6212,1029550
483,1164,1030550,6212,1030550
483,1164,1030550,6212,1030550
483,1164,1030870,6212,1030870
483,1164,1031870,6212,1031870
483,1164,1032340,6212,1032340
484,1166,1033340,6212,1033340
484,1166,1033560,6212,1033560
484,1166,1033560,6212,1033560
485,1168,1034560,6212,1034560
485,1168,1034780,6212,1034780
485,1168,1035780,6212,1035780
486,1170,1036780,6212,1036780
486,1170,1037590,6212,1037590
487,1172,1038590,6212,1038590
487,1172,1039400,6212,1039400
488,1174,1040400,6212,1040400
488,1174,1040860,6212,1040860
488,1174,1041860,6212,1041860
489,1176,1042860,6212,1042860
490,1180,1046860,6212,1046860
490,1180,1046860,6212,1046860
490,1180,1047860,6212,1047860
491,1182,1048860,6212,1048860
491,1182,1048860,6212,1048860
491,1182,1049180,6212,1049180
492,1184,1050180,6212,1050180
493,1186,1051180,6212,1051180
493,1186,1052180,6212,1052180
493,1186,1052990,6212,1052990
493,1186,1053310,6212,1053310
494,1188,1054310,6212,1054310
494,1188,1054310,6212,1054310
494,1188,1054780,6212,1054780
495,1190,1055780,6212,1055780
495,1190,1056430,6212,1056430
496,1192,1057430,6212,1057430
496,1192,1058080,6212,1058080
497,1194,1059080,6212,1059080
497,1194,1059890,6212,1059890
498,1196,1060700,6212,1060700
498,1196,1061700,6212,1061700
499,1198,1062510,6212,1062510
499,1198,1063510,6212,1063510
500,1200,1064510,6212,1064510
500,1200,1065510,6212,1065510
501,1202,1066510,6212,1066510
501,1202,1067510,6212,1067510
501,1202,1067510,6212,1067510
502,1204,1068510,6212,1068510
502,1204,1068510,6212,1068510
502,1204,1069510,6212,1069510
503,1206,1070510,6212,1070510
503,1206,1071320,6212,1071320
504,1208,1072130,6212,1072130
504,1208,1072940,6212,1072940
505,1210,1073940,6212,1073940
505,1210,1074410,6212,1074410
505,1210,1075410,6212,1075410
506,1212,1076220,6212,1076220
506,1212,1077030,6212,1077030
507,1216,1081030,6212,1081030
508,1218,1082030,6212,1082030
508,1218,1083030,6212,1083030
508,1218,1083350,6212,1083350
509,1220,1083900,6212,1083900
509,1220,1084370,6212,1084370
510,1222,1085370,6212,1085370
510,1222,1086370,6212,1086370
510,1222,1086370,6212,1086370
511,1224,1087370,6212,1087370
511,1224,1087370,6212,1087370
511,1224,1088370,6212,1088370
511,1224,1088370,6212,1088370
512,1226,1089020,6212,1089020
513,1228,1090020,6212,1090020
513,1228,1090830,6212,1090830
513,1228,1091830,6212,1091830
514,1230,1092830,6212,1092830
514,1230,1093830,6212,1093830
515,1232,1094830,6212,1094830
515,1232,1095300,6212,1095300
515,1232,1096300,6212,1096300
516,1234,1097110,6212,1097110
516,1234,1097110,6212,1097110
516,1234,1098110,6212,1098110
516,1234,1098430,6212,1098430
517,1236,1099430,6212,1099430
517,1236,1100430,6212,1100430
518,1238,1101430,6212,1101430
519,1240,1102430,6212,1102430
519,1240,1103430,6212,1103430
519,1240,1103430,6212,1103430
520,1242,1103900,6212,1103900
520,1242,1104900,6212,1104900
521,1244,1105710,6212,1105710
521,1244,1105710,6212,1105710
521,1244,1105710,6212,1105710
521,1244,1106710,6212,1106710
521,1244,1106940,6212,1106940
522,1252,1106940,6212,1106940
523,1254,1107940,6212,1107940
523,1254,1108170,6212,1108170
523,1254,1108820,6212,1108820
523,1254,1109820,6212,1109820
523,1254,1109820,6212,1109820
524,1256,1110820,6212,1110820
524,1256,1111820,6212,1111820
524,1256,1112290,6212,1112290
525,1258,1113100,6212,1113100
525,1258,1114100,6212,1114100
526,1260,1115100,6212,1115100
527,1264,1119100,6212,1119100
527,1264,1119330,6212,1119330
528,1266,1120140,6212,1120140
528,1266,1120610,6212,1120610
528,1266,1121420,6212,1121420
529,1268,1122420,6212,1122420
529,1268,1122420,6212,1122420
529,1268,1122890,6212,1122890
530,1270,1123890,6212,1123890
530,1270,1123890,6212,1123890
530,1270,1124360,6212,1124360
531,1272,1125360,6212,1125360
531,1272,1125360,6212,1125360
531,1272,1126360,6212,1126360
532,1274,1127360,6212,1127360
532,1274,1127680,6212,1127680
532,1274,1128680,6212,1128680
533,1276,1129680,6212,1129680
533,1276,1130490,6212,1130490
534,1278,1131300,6212,1131300
534,1278,1132110,6212,1132110
535,1280,1132920,6212,1132920
535,1280,1133240,6212,1133240
535,1280,1134240,6212,1134240
536,1282,1135240,6212,1135240
536,1282,1135890,6212,1135890
537,1284,1136350,6212,1136350
537,1284,1136400,6212,1136400
537,1284,1137400,6212,1137400
537,1284,1137400,6212,1137400
538,1286,1139400,6212,1139400
538,1286,1139870,6212,1139870
539,1288,1140870,6212,1140870
539,1288,1141420,6212,1141420
539,1288,1141740,6212,1141740
540,1290,1142210,6212,1142210
540,1290,1142210,6212,1142210
540,1290,1143210,6212,1143210
541,1292,1144210,6212,1144210
541,1292,1144210,6212,1144210
541,1292,1145020,6212,1145020
541,1292,1145490,6212,1145490
542,1300,1153490,6212,1153490
542,1300,1153490,6212,1153490
543,1302,1153960,6212,1153960
544,1304,1154960,6212,1154960
544,1304,1155960,6212,1155960
544,1304,1156120,6212,1156120
544,1304,1156280,6212,1156280
544,1304,1156600,6212,1156600
545,1306,1157600,6212,1157600
545,1306,1158600,6212,1158600
546,1308,1159600,6212,1159600
546,1308,1159820,6212,1159820
546,1308,1160820,6212,1160820
547,1310,1161820,6212,1161820
547,1310,1162820,6212,1162820
547,1310,1163630,6212,1163630
548,1312,1164280,6212,1164280
549,1314,1164750,6212,1164750
549,1314,1165070,6212,1165070
549,1314,1166070,6212,1166070
549,1314,1166070,6212,1166070
549,1314,1166540,6212,1166540
550,1316,1167540,6212,1167540
550,1316,1167540,6212,1167540
550,1316,1168540,6212,1168540
551,1318,1169350,6212,1169350
551,1318,1169350,6212,1169350
551,1318,1170350,6212,1170350
552,1320,1171350,6212,1171350
552,1320,1172350,6212,1172350
553,1322,1173160,6212,1173160
553,1322,1174160,6212,1174160
554,1324,1174630,6212,1174630
554,1324,1174630,6212,1174630
554,1324,1175630,6212,1175630
554,1324,1175950,6212,1175950
555,1326,1176950,6212,1176950
555,1326,1177950,6212,1177950
556,1328,1178950,6212,1178950
557,1330,1179950,6212,1179950
557,1330,1180410,6212,1180410
558,1332,1181410,6212,1181410
559,1340,1189410,6212,1189410
559,1340,1190220,6212,1190220
559,1340,1190590,6212,1190590
560,1342,1191590,6212,1191590
560,1342,1192400,6212,1192400
560,1342,1192400,6212,1192400
560,1342,1193050,6212,1193050
561,1344,1193510,6212,1193510
561,1344,1193510,6212,1193510
561,1344,1194510,6212,1194510
562,1346,1195320,6212,1195320
562,1346,1196320,6212,1196320
562,1346,1196780,6212,1196780
563,1348,1197590,6212,1197590
563,1348,1198400,6212,1198400
563,1348,1198510,6212,1198510
564,1350,1199160,6212,1199160
564,1350,1200160,6212,1200160
565,1352,1201160,6212,1201160
565,1352,1201630,6212,1201630
565,1352,1202090,6212,1202090
566,1354,1203090,6212,1203090
566,1354,1204090,6212,1204090
567,1356,1205090,6212,1205090
567,1356,1205900,6212,1205900
568,1358,1206900,6212,1206900
568,1358,1207900,6212,1207900
569,1360,1208710,6212,1208710
569,1360,1209520,6212,1209520
570,1362,1209990,6212,1209990
571,1364,1210640,6212,1210640
571,1364,1211640,6212,1211640
572,1366,1212640,6212,1212640
572,1366,1213640,6212,1213640
573,1368,1214640,6212,1214640
574,1370,1215110,6212,1215110
574,1370,1216110,6212,1216110
575,1372,1217110,6212,1217110
575,1372,1218110,6212,1218110
576,1374,1219110,6212,1219110
576,1374,1220110,6212,1220110
576,1374,1220430,6212,1220430
577,1376,1221430,6212,1221430
577,1376,1222080,6212,1222080
578,1378,1223080,6212,1223080
578,1378,1224080,6212,1224080
578,1378,1224400,6212,1224400
578,1378,1224870,6212,1224870
578,1378,1225870,6212,1225870
578,1378,1226680,6212,1226680
579,1380,1227330,6212,1227330
579,1380,1227330,6212,1227330
579,1380,1228330,6212,1228330
580,1382,1229330,6212,1229330
580,1382,1229330,6212,1229330
580,1382,1230330,6212,1230330
581,1384,1231330,6212,1231330
581,1384,1232140,6212,1232140
581,1384,1232460,6212,1232460
582,1386,1233460,6212,1233460
582,1386,1234460,6212,1234460
583,1388,1235270,6212,1235270
583,1388,1236270,6212,1236270
584,1390,1237270,6212,1237270
584,1390,1238080,6212,1238080
584,1390,1238240,6212,1238240
584,1390,1238240,6212,1238240
585,1392,1239050,6212,1239050
586,1400,1247050,6212,1247050
586,1400,1248050,6212,1248050
587,1402,1248520,6212,1248520
587,1402,1249170,6212,1249170
588,1404,1250170,6212,1250170
589,1406,1251170,6212,1251170
589,1406,1251640,6212,1251640
589,1406,1251800,6212,1251800
589,1406,1252610,6212,1252610
589,1406,1253610,6212,1253610
589,1406,1253610,6212,1253610
589,1406,1253610,6212,1253610
590,1408,1254610,6212,1254610
590,1408,1255610,6212,1255610
591,1412,1256420,6212,1256420
592,1420,1264420,6212,1264420
592,1420,1265420,6212,1265420
592,1420,1266420,6212,1266420
593,1428,1274420,6212,1274420
593,1428,1275420,6212,1275420
594,1432,1276230,6212,1276230
594,1432,1276390,6212,1276390
594,1432,1276390,6212,1276390
594,1432,1277200,6212,1277200
594,1432,1278200,6212,1278200
595,1436,1279200,6212,1279200
595,1436,1279200,6212,1279200
595,1436,1279670,6212,1279670
595,1436,1280480,6212,1280480
595,1436,1281290,6212,1281290
595,1436,1281610,6212,1281610
595,1436,1281840,6212,1281840
595,1436,1282650,6212,1282650
595,1436,1282870,6212,1282870
596,1440,1283420,6212,1283420
596,1440,1283890,6212,1283890
596,1440,1284210,6212,1284210
596,1440,1284210,6212,1284210
596,1440,1285210,6212,1285210
597,1444,1285860,6212,1285860
597,1444,1286410,6212,1286410
597,1444,1287410,6212,1287410
598,1448,1288410,6212,1288410
599,1452,1289410,6212,1289410
599,1452,1290220,6212,1290220
599,1452,1290690,6212,1290690
599,1452,1291690,6212,1291690
599,1452,1292690,6212,1292690
599,1452,1293690,6212,1293690
599,1452,1294690,6212,1294690
600,1456,1295690,6212,1295690
600,1456,1296690,6212,1296690
600,1456,1297690,6212,1297690
601,1460,1298690,6212,1298690
601,1460,1299500,6212,1299500
601,1460,1300310,6212,1300310
601,1460,1301310,6212,1301310
601,1460,1302310,6212,1302310
601,1460,1303310,6212,1303310
601,1460,1303310,6212,1303310
601,1460,1304310,6212,1304310
601,1460,1304310,6212,1304310
602,1464,1305310,6212,1305310
603,1468,1306310,6212,1306310
603,1468,1307310,6212,1307310
603,1468,1308120,6212,1308120
604,1476,1316120,6212,1316120
604,1476,1316590,6212,1316590
604,1476,1317590,6212,1317590
604,1476,1318060,6212,1318060
604,1476,1318290,6212,1318290
605,1480,1319290,6212,1319290
605,1480,1320100,6212,1320100
605,1480,1320100,6212,1320100
605,1480,1321100,6212,1321100
605,1480,1321910,6212,1321910
606,1484,1322910,6212,1322910
606,1484,1322910,6212,1322910
606,1484,1323720,6212,1323720
606,1484,1324720,6212,1324720
606,1484,1325040,6212,1325040
606,1484,1326040,6212,1326040
607,1488,1327040,6212,1327040
607,1488,1328040,6212,1328040
607,1488,1328040,6212,1328040
607,1488,1328850,6212,1328850
608,1492,1329850,6212,1329850
608,1492,1330850,6212,1330850
609,1496,1331850,6212,1331850
609,1496,1332850,6212,1332850
609,1496,1333850,6212,1333850
609,1496,1334660,6212,1334660
609,1496,1335130,6212,1335130
609,1496,1336130,6212,1336130
609,1496,1337130,6212,1337130
609,1496,1337130,6212,1337130
610,1500,1338130,6212,1338130
610,1500,1338590,6212,1338590
610,1500,1339590,6212,1339590
610,1500,1340060,6212,1340060
610,1500,1340870,6212,1340870
611,1504,1341870,6212,1341870
611,1504,1342870,6212,1342870
611,1504,1342870,6212,1342870
611,1504,1343870,6212,1343870
611,1504,1344680,6212,1344680
612,1508,1345490,6212,1345490
612,1508,1346490,6212,1346490
612,1508,1347490,6212,1347490
612,1508,1348490,6212,1348490
613,1512,1349080,6212,1349080
613,1512,1350080,6212,1350080
613,1512,1351080,6212,1351080
614,1516,1351890,6212,1351890
614,1516,1352360,6212,1352360
614,1516,1353360,6212,1353360
615,1520,1354360,6212,1354360
615,1520,1355360,6212,1355360
615,1520,1356170,6212,1356170
616,1524,1357170,6212,1357170
616,1524,1357490,6212,1357490
616,1524,1358490,6212,1358490
616,1524,1358810,6212,1358810
616,1524,1359620,6212,1359620
616,1524,1360620,6212,1360620
617,1528,1361620,6212,1361620
617,1528,1362620,6212,1362620
617,1528,1362620,6212,1362620
617,1528,1363620,6212,1363620
617,1528,1364430,6212,1364430
618,1532,1365430,6212,1365430
618,1532,1366240,6212,1366240
618,1532,1367050,6212,1367050
619,1536,1368050,6212,1368050
619,1536,1368370,6212,1368370
619,1536,1368840,6212,1368840
619,1536,1369840,6212,1369840
620,1540,1370840,6212,1370840
620,1540,1371840,6212,1371840
621,1544,1372840,6212,1372840
621,1544,1373840,6212,1373840
621,1544,1374840,6212,1374840
621,1544,1374840,6212,1374840
621,1544,1375310,6212,1375310
622,1548,1375780,6212,1375780
622,1548,1376780,6212,1376780
622,1548,1376940,6212,1376940
622,1548,1377750,6212,1377750
623,1552,1378750,6212,1378750
623,1552,1379750,6212,1379750
624,1556,1380220,6212,1380220
624,1556,1380220,6212,1380220
624,1556,1380380,6212,1380380
625,1560,1381380,6212,1381380
625,1560,1381380,6212,1381380
625,1560,1381380,6212,1381380
625,1560,1381850,6212,1381850
625,1560,1382850,6212,1382850
625,1560,1383320,6212,1383320
625,1560,1383800,6212,1383800
625,1560,1384270,6212,1384270
625,1560,1384270,6212,1384270
625,1560,1385270,6212,1385270
626,1564,1385740,6212,1385740
626,1564,1386740,6212,1386740
