ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_d01c-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-origin_milli,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_d01c-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-origin_ratio,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_d01c-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-origin_q124,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_d01c-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-bellman_milli,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_d01c-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-bellman_ratio
552564.61,56.77,43.17,484441.86,49.77
552639.33,56.83,43.23,484049.5,49.77
552503.35,56.87,43.27,484049.65,49.83
552367.37,56.92,43.32,484049.18,49.88
552231.4,56.96,43.36,484049.18,49.93
552095.42,57.01,43.41,484073.9,49.98
552104.47,57.05,43.46,483996.33,50.02
552157.17,57.11,43.51,483996.39,50.06
552021.19,57.15,43.56,483974.99,50.11
551885.22,57.2,43.6,484288.41,50.19
551849.16,57.25,43.66,484227.3,50.24
551849.16,57.25,43.66,484227.3,50.24
550761.34,57.62,44.02,484226.99,50.66
550625.36,57.66,44.07,484227.15,50.71
550678.07,57.72,44.12,484226.77,50.75
550406.11,57.81,44.21,484120.05,50.85
550270.13,57.86,44.26,484119.58,50.9
550322.84,57.91,44.32,484119.58,50.95
549954.8,57.9,44.31,483941.8,50.95
550250.82,57.96,44.37,483960.25,50.98
550441.27,58.02,44.43,483946.53,51.01
550441.27,58.02,44.43,483917.01,51.01
550441.27,58.02,44.43,483917.01,51.01
550305.3,58.07,44.47,483917.01,51.06
550305.3,58.07,44.47,483917.01,51.06
549933.3,58.06,44.46,483912.28,51.09
549797.32,58.11,44.51,483998.5,51.15
549661.34,58.15,44.56,484057.15,51.21
549714.04,58.21,44.61,484057.15,51.26
550010.07,58.27,44.67,485348.25,51.42
550062.77,58.32,44.73,485742.06,51.5
550068.05,58.33,44.73,485774.68,51.51
550258.5,58.39,44.79,485774.37,51.54
550311.21,58.44,44.84,485774.37,51.59
549939.21,58.43,44.83,485273.77,51.56
550235.23,58.49,44.89,485273.77,51.59
550235.23,58.49,44.89,485273.77,51.59
549999.33,58.53,44.93,485018.15,51.61
549627.33,58.52,44.92,485019.53,51.64
549627.33,58.52,44.92,485019.53,51.64
549680.03,58.58,44.98,485024.82,51.69
549565.69,58.63,45.03,484976.27,51.74
549861.71,58.69,45.09,484969.59,51.76
550168.04,58.78,45.18,485587.1,51.88
550032.07,58.83,45.23,485587.26,51.94
549896.09,58.88,45.28,485586.79,51.99
549524.09,58.87,45.27,485923.68,52.06
549388.11,58.92,45.32,485923.68,52.11
549632.15,58.98,45.38,485680.81,52.12
549496.17,59.03,45.43,485710.38,52.18
549686.62,59.09,45.49,487173.99,52.37
549686.62,59.09,45.49,487173.99,52.37
549982.64,59.15,45.55,487577.58,52.44
549982.64,59.15,45.55,487577.58,52.44
549846.67,59.2,45.6,487740.13,52.51
549687.99,59.19,45.6,487622.51,52.51
549552.01,59.24,45.65,487522.69,52.56
549604.71,59.3,45.7,487522.75,52.6
549657.41,59.36,45.76,487522.38,52.65
549960.27,59.46,45.86,488114.01,52.77
549824.29,59.51,45.91,488113.69,52.83
549688.32,59.56,45.96,488113.69,52.88
549741.02,59.61,46.02,488113.69,52.93
549741.02,59.61,46.02,488033.01,52.92
549605.04,59.66,46.07,488225.18,53.0
549030.23,59.67,46.07,487541.25,52.98
549220.68,59.73,46.13,487555.23,53.02
549273.38,59.79,46.19,487552.92,53.07
549137.4,59.84,46.24,487520.28,53.12
549327.86,59.9,46.3,487526.08,53.16
549224.33,59.95,46.36,487511.03,53.22
549933.57,60.1,46.5,488960.08,53.43
549637.14,60.09,46.49,488871.13,53.44
549501.17,60.14,46.54,488871.28,53.5
549129.17,60.13,46.53,488418.14,53.48
548993.19,60.18,46.58,488417.67,53.54
548857.21,60.23,46.63,488417.67,53.6
548857.21,60.23,46.63,488502.03,53.61
548721.24,60.28,46.68,488805.19,53.7
548585.26,60.33,46.73,488739.97,53.75
548775.71,60.4,46.8,488722.5,53.79
548535.48,60.39,46.79,488564.43,53.79
548831.5,60.45,46.86,490755.95,54.06
548363.82,60.47,46.87,489844.36,54.02
548416.52,60.53,46.93,489844.43,54.06
548469.23,60.59,46.99,489844.05,54.11
548521.93,60.65,47.05,489844.05,54.16
548473.25,60.71,47.11,489792.57,54.22
548473.25,60.71,47.11,489795.23,54.22
548663.71,60.78,47.18,489809.21,54.26
548457.28,60.77,47.17,489333.76,54.22
548814.47,60.88,47.28,489884.08,54.34
548867.18,60.94,47.34,489881.76,54.39
548731.2,60.99,47.39,489881.92,54.45
548975.23,61.06,47.46,489870.25,54.48
548975.23,61.06,47.46,489870.25,54.48
548839.26,61.11,47.51,489869.78,54.54
547751.44,61.54,47.94,489869.47,55.03
547615.46,61.59,47.99,490055.08,55.12
547622.21,61.59,47.99,490056.57,55.12
546940.26,61.58,47.99,489374.63,55.1
546568.26,61.57,47.98,489055.61,55.09
546864.28,61.64,48.04,490582.32,55.3
546567.85,61.63,48.03,490475.47,55.3
546205.85,61.62,48.02,489699.29,55.25
545605.93,61.62,48.02,488985.46,55.23
545658.63,61.68,48.09,489642.71,55.35
545711.33,61.75,48.15,489642.77,55.4
545601.33,61.74,48.14,489532.77,55.4
545791.79,61.81,48.21,489532.4,55.44
545844.49,61.87,48.27,489532.4,55.49
546140.51,61.94,48.34,489550.34,55.52
546004.53,61.99,48.4,489406.49,55.57
545798.1,61.99,48.39,489104.53,55.55
546079.21,62.06,48.46,489086.59,55.58
545943.23,62.11,48.51,489546.79,55.7
545828.89,62.17,48.57,489592.76,55.76
545828.89,62.17,48.57,489592.76,55.76
545881.59,62.23,48.64,489592.76,55.82
545509.59,62.22,48.63,490375.46,55.93
545562.29,62.29,48.69,490704.59,56.02
544845.84,62.28,48.68,489967.82,56.0
544937.39,62.36,48.76,489800.15,56.05
545241.56,62.43,48.83,490155.21,56.12
545522.67,62.5,48.9,490154.89,56.15
545386.7,62.55,48.96,490154.58,56.22
545386.7,62.55,48.96,490079.62,56.21
545180.27,62.55,48.95,490170.33,56.24
544795.13,62.57,48.98,489790.07,56.26
544424.98,62.57,48.97,489961.76,56.31
544615.43,62.63,49.04,489961.76,56.35
544668.13,62.7,49.1,489967.17,56.4
544532.15,62.76,49.16,489967.17,56.47
544396.18,62.81,49.21,489988.23,56.53
544260.2,62.87,49.27,489991.52,56.6
544124.22,62.93,49.33,489989.52,56.67
543922.96,62.92,49.32,489622.37,56.64
543786.98,62.98,49.38,489615.78,56.7
543839.68,63.04,49.44,489611.92,56.76
543703.7,63.1,49.5,489774.42,56.84
543703.7,63.1,49.5,489815.5,56.84
543756.4,63.16,49.57,489817.71,56.9
543620.43,63.22,49.62,489639.44,56.94
543300.43,63.21,49.61,489319.44,56.93
543164.45,63.27,49.67,489319.13,56.99
543028.47,63.32,49.73,489319.13,57.06
542892.5,63.38,49.78,489430.66,57.14
542892.5,63.38,49.78,489356.41,57.13
542756.52,63.44,49.84,489454.45,57.21
542620.54,63.5,49.9,489395.04,57.27
542620.54,63.5,49.9,489395.04,57.27
542571.87,63.57,49.97,490171.28,57.43
542815.9,63.64,50.04,491084.17,57.57
543456.64,63.79,50.19,491157.77,57.65
543752.67,63.86,50.26,491464.88,57.72
543805.37,63.93,50.33,491938.91,57.83
543669.39,63.99,50.39,491939.07,57.9
543472.96,63.98,50.38,491517.99,57.86
543479.57,63.98,50.38,491599.79,57.87
543343.59,64.04,50.44,491599.32,57.94
543587.62,64.11,50.52,491599.01,57.98
543640.33,64.18,50.58,491599.53,58.04
543640.33,64.18,50.58,491599.53,58.04
543640.33,64.18,50.58,491599.53,58.04
543504.35,64.24,50.64,491599.53,58.11
543368.37,64.3,50.7,491754.67,58.19
543232.39,64.36,50.76,491730.77,58.26
543476.43,64.43,50.84,491730.25,58.3
543340.45,64.49,50.9,491600.78,58.35
543215.29,64.56,50.96,491806.43,58.45
542853.29,64.55,50.95,492085.2,58.51
542853.29,64.55,50.95,492085.2,58.51
542706.5,64.61,51.01,491877.78,58.56
542570.52,64.67,51.07,491877.46,58.63
542570.52,64.67,51.07,491877.46,58.63
542570.52,64.67,51.07,491877.46,58.63
542866.54,64.74,51.14,491877.46,58.66
542730.57,64.8,51.2,491877.46,58.73
542921.02,64.87,51.28,492004.22,58.79
542785.04,64.94,51.34,492060.14,58.87
542413.04,64.93,51.33,491939.55,58.89
542255.68,64.92,51.32,491782.2,58.88
542119.71,64.98,51.39,491943.06,58.97
542415.73,65.06,51.46,491936.9,59.0
542415.73,65.06,51.46,491936.9,59.0
542312.2,65.12,51.52,491878.11,59.06
541940.2,65.11,51.52,493113.0,59.25
541793.41,65.17,51.58,493500.01,59.36
541723.74,65.24,51.65,493107.97,59.39
541587.77,65.31,51.71,493107.66,59.46
541640.47,65.38,51.78,493203.4,59.53
541640.47,65.38,51.78,493203.4,59.53
541640.47,65.38,51.78,493203.4,59.53
541416.54,65.43,51.83,493050.42,59.58
541280.57,65.49,51.89,493050.42,59.66
540993.48,65.48,51.88,492978.12,59.67
540857.5,65.54,51.95,493034.55,59.75
541153.52,65.62,52.02,493280.13,59.81
540781.52,65.61,52.01,493407.38,59.86
541077.55,65.68,52.09,493407.07,59.9
540941.57,65.75,52.15,493423.2,59.97
540569.57,65.74,52.14,493423.2,60.01
540433.59,65.8,52.2,493493.33,60.09
540433.59,65.8,52.2,493493.33,60.09
540384.92,65.88,52.28,493512.62,60.16
540437.62,65.95,52.35,493512.62,60.22
540238.79,65.94,52.34,493213.36,60.2
540561.48,66.06,52.46,493822.39,60.35
540805.52,66.14,52.54,493824.22,60.39
540669.54,66.2,52.61,493824.38,60.47
540669.54,66.2,52.61,493824.38,60.47
540722.24,66.28,52.68,493829.31,60.53
540566.21,66.27,52.67,493673.76,60.52
540810.24,66.35,52.75,493806.17,60.58
541000.69,66.42,52.83,493742.08,60.62
540864.72,66.49,52.89,493741.61,60.7
541108.75,66.57,52.97,495506.62,60.96
541404.77,66.64,53.04,495955.41,61.05
541032.77,66.64,53.04,495389.24,61.01
541085.48,66.71,53.11,495389.3,61.07
540949.5,66.77,53.18,495389.3,61.15
540813.52,66.84,53.24,495449.75,61.23
540677.54,66.91,53.31,495584.4,61.33
540868.0,66.98,53.39,495584.03,61.37
540868.0,66.98,53.39,495584.03,61.37
541112.03,67.06,53.46,495589.81,61.42
540112.03,67.02,53.42,494589.81,61.37
540408.05,67.1,53.5,494585.78,61.41
540036.05,67.09,53.49,494584.03,61.44
539871.07,67.09,53.49,494459.83,61.44
539871.07,67.09,53.49,494459.83,61.44
539822.39,67.17,53.57,494668.45,61.55
539525.96,67.16,53.56,494052.21,61.5
539864.11,67.28,53.68,494371.51,61.61
540145.22,67.36,53.76,494633.88,61.69
540009.24,67.43,53.83,494633.58,61.76
539873.26,67.5,53.9,494633.57,61.84
539737.28,67.56,53.97,494633.57,61.92
539789.98,67.64,54.04,494762.48,62.0
539654.01,67.71,54.11,494924.61,62.1
539518.03,67.78,54.18,494808.98,62.16
539382.05,67.84,54.25,494867.43,62.24
539309.04,67.92,54.32,494890.47,62.33
538627.1,67.92,54.32,494119.45,62.31
538923.12,68.0,54.4,493728.17,62.29
538724.17,68.06,54.46,493600.18,62.36
538776.87,68.13,54.54,495815.42,62.7
538640.9,68.2,54.61,495815.58,62.78
538278.9,68.2,54.6,495256.8,62.75
538574.92,68.28,54.68,495256.49,62.78
538212.92,68.27,54.67,495256.49,62.82
538212.92,68.27,54.67,495256.49,62.82
538508.94,68.35,54.75,495309.45,62.86
538508.94,68.35,54.75,495309.45,62.86
538372.96,68.42,54.82,495308.98,62.94
538000.97,68.41,54.81,495269.22,62.98
538000.97,68.41,54.81,495269.22,62.98
538296.99,68.49,54.89,495256.02,63.01
538302.27,68.49,54.89,495258.27,63.01
538166.29,68.56,54.96,495258.27,63.09
538166.29,68.56,54.96,495258.27,63.09
537468.9,68.56,54.96,494535.25,63.08
537178.88,68.55,54.95,494527.52,63.11
537231.58,68.63,55.03,495233.21,63.26
537422.04,68.71,55.11,495266.32,63.32
537496.37,68.79,55.19,495227.78,63.38
537538.26,68.87,55.27,494972.32,63.41
537251.17,68.86,55.26,494585.7,63.39
537093.81,68.85,55.25,494428.34,63.38
537135.7,68.93,55.33,495251.67,63.55
536999.72,69.0,55.4,495289.81,63.64
536627.72,68.99,55.4,495302.39,63.68
536923.74,69.07,55.48,495302.08,63.72
536551.74,69.07,55.47,495302.08,63.76
536604.44,69.15,55.55,495302.08,63.82
536604.44,69.15,55.55,495302.08,63.82
536468.47,69.22,55.62,495434.58,63.92
536419.79,69.3,55.7,495429.61,64.0
536715.81,69.38,55.78,495454.46,64.05
536343.82,69.37,55.78,495551.34,64.1
536639.84,69.46,55.86,495518.07,64.13
536855.39,69.57,55.98,495910.44,64.27
536908.09,69.65,56.06,495942.63,64.34
536546.09,69.65,56.05,496336.0,64.43
536546.09,69.65,56.05,496336.0,64.43
535971.28,69.66,56.07,495777.95,64.44
536288.94,69.75,56.15,495854.89,64.49
535982.61,69.75,56.15,495509.12,64.48
535846.63,69.82,56.23,495508.81,64.57
535710.65,69.9,56.3,495508.81,64.65
535574.68,69.97,56.37,495526.19,64.74
535383.53,69.97,56.37,495325.49,64.73
535247.55,70.04,56.44,495311.95,64.81
535915.37,70.19,56.59,496824.89,65.07
535920.65,70.19,56.59,496858.13,65.07
535920.65,70.19,56.59,496909.7,65.08
535817.12,70.27,56.67,497125.8,65.19
535520.7,70.26,56.66,497011.53,65.2
536280.16,70.45,56.85,498417.2,65.47
536144.18,70.52,56.93,498469.69,65.57
536334.63,70.61,57.01,498469.38,65.62
535816.74,70.63,57.04,497571.63,65.59
535680.76,70.71,57.11,497643.17,65.69
535976.78,70.79,57.19,497643.17,65.73
535492.35,70.8,57.21,497055.04,65.72
535855.99,70.95,57.35,500980.56,66.33
535483.99,70.94,57.34,501075.46,66.38
535348.01,71.02,57.42,501075.15,66.47
535058.0,71.01,57.41,500584.81,66.43
537878.5,71.48,57.88,500435.24,66.5
537931.2,71.56,57.96,500379.82,66.57
537795.22,71.64,58.04,500379.82,66.65
537659.24,71.72,58.12,500503.66,66.76
537523.27,71.79,58.2,500539.91,66.85
536841.32,71.8,58.2,499812.04,66.85
536705.34,71.88,58.28,499683.94,66.92
537009.51,71.96,58.36,499649.02,66.95
537009.51,71.96,58.36,499649.02,66.95
536629.36,71.96,58.36,499971.6,67.04
536493.39,72.03,58.44,500358.85,67.18
536368.23,72.11,58.52,500044.52,67.23
536174.65,72.11,58.51,500035.16,67.25
535951.14,72.1,58.5,499787.43,67.24
535804.34,72.18,58.58,499682.53,67.31
535668.37,72.26,58.66,499682.68,67.4
535912.4,72.35,58.75,499406.85,67.42
536216.57,72.44,58.84,500284.16,67.58
536080.6,72.51,58.92,500283.69,67.67
536080.6,72.51,58.92,500283.69,67.67
535944.62,72.59,59.0,500283.69,67.76
535997.32,72.68,59.08,499562.73,67.74
535861.34,72.76,59.16,499724.86,67.85
535725.37,72.84,59.24,499609.23,67.93
535778.07,72.93,59.33,500827.32,68.17
535642.09,73.01,59.41,501171.4,68.31
535516.93,73.09,59.5,500878.44,68.37
535516.93,73.09,59.5,500878.44,68.37
535370.14,73.17,59.58,500780.81,68.45
535234.16,73.25,59.66,500780.51,68.54
534864.01,73.25,59.65,500836.95,68.59
534657.58,73.25,59.65,500623.25,68.58
534367.57,73.24,59.64,500318.01,68.57
534376.95,73.24,59.64,500361.41,68.58
534240.98,73.32,59.72,500361.4,68.67
534105.0,73.4,59.81,500361.4,68.77
533898.57,73.4,59.8,500457.8,68.8
533762.59,73.48,59.88,500511.6,68.9
534058.61,73.57,59.97,500511.29,68.95
534111.32,73.66,60.06,500511.29,69.02
534111.32,73.66,60.06,500511.29,69.02
534111.32,73.66,60.06,500511.29,69.02
533739.32,73.65,60.06,500511.29,69.07
534035.34,73.74,60.15,500529.17,69.12
533899.36,73.83,60.23,500507.64,69.21
533763.38,73.91,60.31,500480.18,69.3
533473.37,73.9,60.3,500113.01,69.28
533717.41,74.0,60.4,500095.12,69.34
533581.43,74.08,60.48,500260.41,69.45
533383.97,74.08,60.48,500090.83,69.45
533247.99,74.16,60.56,499920.73,69.53
533112.01,74.25,60.65,499937.0,69.63
532822.0,74.24,60.64,500118.5,69.68
532686.02,74.32,60.73,500125.53,69.78
532686.02,74.32,60.73,500125.53,69.78
532550.04,74.41,60.81,500103.17,69.87
532414.07,74.49,60.89,500102.36,69.97
532278.09,74.58,60.98,500102.96,70.07
532142.11,74.66,61.07,500211.83,70.18
532142.11,74.66,61.07,500211.83,70.18
532016.95,74.75,61.15,500351.14,70.3
531870.16,74.84,61.24,500101.92,70.37
531922.86,74.93,61.33,499987.62,70.43
531632.94,74.92,61.32,499685.27,70.42
531260.94,74.92,61.32,499642.73,70.46
531313.64,75.01,61.41,499618.07,70.54
531177.66,75.1,61.5,499617.76,70.64
531041.69,75.19,61.59,499617.76,70.74
531337.71,75.28,61.68,500725.14,70.94
530976.53,75.28,61.68,500361.93,70.94
531269.88,75.37,61.77,500910.03,71.06
531133.9,75.45,61.86,500956.24,71.17
531186.61,75.55,61.95,500956.3,71.25
531050.63,75.64,62.04,500918.62,71.35
530914.65,75.73,62.13,500910.1,71.45
530544.5,75.72,62.13,500521.5,71.44
530840.52,75.82,62.22,500521.12,71.49
530478.52,75.82,62.22,500540.11,71.54
530342.55,75.9,62.31,500906.34,71.69
530250.22,76.0,62.4,500796.03,71.78
530254.18,76.0,62.4,500797.17,71.78
530707.75,76.09,62.49,500812.98,71.8
530535.29,76.1,62.5,500788.07,71.83
530535.29,76.1,62.5,500995.41,71.86
530535.29,76.1,62.5,500912.27,71.85
530355.67,76.18,62.59,500656.36,71.92
530651.69,76.28,62.68,500663.02,71.97
530515.71,76.37,62.77,500663.18,72.07
530379.73,76.46,62.86,500662.71,72.17
530179.9,76.46,62.86,500646.16,72.2
530179.9,76.46,62.86,500737.56,72.21
530232.6,76.55,62.95,501018.51,72.33
529860.6,76.55,62.95,500912.32,72.37
530051.05,76.65,63.05,500852.57,72.43
529776.26,76.65,63.05,501910.47,72.61
529640.28,76.74,63.14,502032.92,72.74
529682.16,76.83,63.24,501866.43,72.8
529546.19,76.93,63.33,501845.04,72.9
529588.07,77.02,63.42,501851.93,72.99
528588.07,76.99,63.39,500851.93,72.95
528598.64,76.99,63.39,500853.58,72.95
528462.66,77.08,63.48,500761.86,73.04
528413.99,77.19,63.59,501653.56,73.28
528695.1,77.29,63.69,501653.56,73.34
528559.12,77.38,63.79,501653.25,73.45
528881.81,77.55,63.95,501434.16,73.52
529177.83,77.64,64.04,501434.16,73.57
529041.85,77.74,64.14,501434.16,73.68
528905.88,77.83,64.23,501451.55,73.79
528769.9,77.93,64.33,501465.57,73.9
528822.6,78.03,64.43,501465.58,73.99
528450.6,78.03,64.43,501465.57,74.04
528250.77,78.02,64.42,501465.57,74.07
528303.47,78.12,64.53,501465.82,74.16
528303.47,78.12,64.53,501465.82,74.16
528547.5,78.23,64.63,501465.57,74.22
527865.56,78.24,64.65,500783.63,74.23
527729.58,78.34,64.74,500781.64,74.34
527615.24,78.44,64.84,500848.53,74.46
527706.79,78.57,64.97,501138.72,74.61
527570.81,78.67,65.07,501138.41,74.72
527570.81,78.67,65.07,501138.41,74.72
527434.83,78.76,65.17,501138.41,74.84
527298.86,78.86,65.26,501149.53,74.95
527351.56,78.96,65.37,501149.53,75.04
527215.58,79.06,65.46,501384.48,75.19
527079.6,79.16,65.56,501962.98,75.39
527069.56,79.28,65.68,502030.29,75.51
526684.42,79.34,65.74,501643.79,75.57
526394.41,79.33,65.74,502172.0,75.68
526394.41,79.33,65.74,502172.0,75.68
526232.42,79.43,65.83,501462.31,75.69
525996.52,79.51,65.92,501280.12,75.78
525860.54,79.61,66.02,501279.81,75.89
525860.54,79.61,66.02,501279.81,75.89
526141.65,79.72,66.12,501043.78,75.92
526445.82,79.82,66.23,502517.98,76.2
526726.93,79.93,66.34,502517.66,76.26
526356.78,79.93,66.34,502079.9,76.25
526220.81,80.03,66.44,502079.9,76.36
525900.81,80.03,66.43,501759.9,76.35
525764.83,80.13,66.53,501819.01,76.48
525628.85,80.23,66.63,501760.45,76.58
525819.3,80.34,66.74,501760.45,76.66
525683.33,80.44,66.84,501759.9,76.78
525547.35,80.54,66.94,501760.05,76.9
525411.37,80.64,67.05,502085.09,77.06
525275.39,80.75,67.15,502084.62,77.18
525139.42,80.85,67.25,502378.69,77.35
525047.09,80.96,67.36,502208.32,77.44
525047.09,80.96,67.36,502208.32,77.44
525099.79,81.07,67.47,502213.74,77.54
524963.82,81.17,67.58,502019.56,77.63
524827.84,81.28,67.68,501973.07,77.74
524880.54,81.39,67.79,501969.2,77.84
525176.56,81.49,67.9,501974.22,77.89
525229.26,81.61,68.01,501967.65,77.99
524857.26,81.61,68.01,502810.45,78.18
524909.97,81.72,68.12,503163.11,78.33
525205.99,81.82,68.23,503427.74,78.43
525091.64,81.93,68.34,503470.67,78.56
525183.19,82.08,68.48,503760.85,78.73
524896.11,82.07,68.47,503402.99,78.71
524760.13,82.18,68.58,503403.15,78.84
524463.7,82.17,68.58,503637.66,78.91
524327.72,82.28,68.68,503637.19,79.04
524327.72,82.28,68.68,503637.19,79.04
524148.09,82.38,68.79,503482.52,79.14
523762.95,82.45,68.85,503096.02,79.2
523626.98,82.56,68.96,503161.49,79.33
523626.98,82.56,68.96,503161.49,79.33
523491.0,82.67,69.07,503107.23,79.45
523543.7,82.78,69.19,503107.29,79.55
523407.72,82.89,69.3,503096.32,79.68
523460.42,83.01,69.41,503095.94,79.78
523324.45,83.12,69.52,503108.98,79.91
523377.15,83.23,69.64,503108.98,80.01
523241.17,83.35,69.75,503250.05,80.16
523105.19,83.46,69.86,503095.71,80.26
522969.22,83.57,69.97,503095.86,80.39
522682.13,83.56,69.97,502683.86,80.37
522310.13,83.57,69.97,502344.17,80.37
522174.15,83.68,70.08,502343.7,80.5
522038.18,83.79,70.2,502380.21,80.64
521902.2,83.91,70.31,502378.19,80.77
521902.2,83.91,70.31,502445.38,80.78
521766.22,84.02,70.42,502410.88,80.9
521630.24,84.13,70.53,502739.16,81.09
521505.08,84.25,70.65,502629.67,81.2
521557.79,84.37,70.77,502629.67,81.31
521410.99,84.48,70.88,502410.88,81.4
521275.01,84.6,71.0,502411.04,81.53
521139.04,84.71,71.11,502443.4,81.67
521329.49,84.83,71.23,502455.07,81.76
521033.06,84.83,71.23,502443.4,81.8
521329.08,84.94,71.34,502951.17,81.95
521329.08,84.94,71.34,502951.17,81.95
521519.53,85.06,71.46,503267.21,82.08
521383.56,85.18,71.58,503280.63,82.22
521011.56,85.18,71.58,502931.37,82.23
521011.56,85.18,71.58,502931.37,82.23
520875.58,85.3,71.7,502968.32,82.37
520739.6,85.42,71.82,502930.71,82.5
520792.3,85.54,71.94,503631.75,82.72
520656.33,85.66,72.06,503669.04,82.86
520359.9,85.65,72.06,503558.9,82.89
520359.9,85.65,72.06,503558.9,82.89
520267.57,85.78,72.18,503581.53,83.03
520131.59,85.9,72.3,503581.22,83.17
520322.05,86.02,72.43,503580.91,83.26
520186.07,86.14,72.55,503580.91,83.39
520050.09,86.26,72.67,503584.28,83.53
520102.79,86.39,72.79,503584.28,83.64
520155.49,86.51,72.92,503584.28,83.76
520019.52,86.64,73.04,503606.41,83.9
519883.54,86.76,73.16,503613.16,84.04
519703.91,86.87,73.27,503507.65,84.16
519703.91,86.87,73.27,503507.65,84.16
519947.95,87.0,73.4,503511.88,84.25
519947.95,87.0,73.4,503463.83,84.24
519811.97,87.12,73.52,503439.49,84.38
519675.99,87.25,73.65,503622.72,84.55
519728.69,87.37,73.78,503618.49,84.66
519570.01,87.37,73.77,503510.16,84.67
519434.04,87.49,73.9,503319.02,84.78
519298.06,87.62,74.02,503318.71,84.92
519350.76,87.75,74.15,503318.71,85.04
519214.78,87.87,74.28,503318.71,85.18
519405.24,88.0,74.4,504964.67,85.56
519269.26,88.13,74.53,505000.32,85.71
518972.83,88.13,74.53,504156.18,85.61
518972.83,88.13,74.53,504156.18,85.61
518836.85,88.25,74.65,504166.7,85.76
518700.87,88.38,74.78,504223.41,85.91
518564.9,88.51,74.91,504592.9,86.12
518472.57,88.64,75.05,504235.12,86.21
518525.27,88.77,75.18,504809.44,86.43
518389.3,88.9,75.31,504809.13,86.57
518579.75,89.04,75.44,504808.82,86.67
518770.2,89.17,75.57,504808.82,86.77
518590.57,89.29,75.69,504694.22,86.9
518894.74,89.41,75.82,504739.6,86.97
518524.59,89.42,75.82,504702.27,87.04
518577.29,89.56,75.96,504694.22,87.16
518441.32,89.69,76.09,504694.22,87.31
518685.35,89.82,76.22,504900.71,87.43
518549.38,89.95,76.36,505092.88,87.62
518413.4,90.09,76.49,505161.14,87.78
518466.1,90.22,76.63,505037.7,87.89
518330.12,90.36,76.76,504945.57,88.02
518281.45,90.51,76.91,505665.84,88.3
518334.15,90.64,77.05,505941.72,88.48
518334.15,90.64,77.05,505921.88,88.47
518198.17,90.78,77.18,505921.57,88.63
518520.86,90.99,77.4,505760.88,88.75
518384.88,91.13,77.53,505821.65,88.92
518437.59,91.27,77.67,506997.03,89.26
518301.61,91.41,77.81,507581.91,89.52
518208.9,91.55,77.95,508000.0,89.75
518050.36,91.55,77.95,507865.34,89.75
518050.36,91.55,77.95,507865.34,89.75
519262.95,91.93,78.33,508572.14,90.03
519558.97,92.06,78.46,508571.83,90.11
518877.02,92.1,78.5,507843.96,90.14
518741.05,92.24,78.64,507843.64,90.3
518605.07,92.38,78.78,507843.64,90.46
518233.07,92.39,78.79,507843.64,90.54
518423.52,92.53,78.93,507904.44,90.65
517987.65,92.62,79.02,507865.29,90.81
518040.35,92.76,79.16,507862.87,90.94
517904.37,92.9,79.3,507909.25,91.11
518200.39,93.03,79.44,507850.87,91.18
517903.96,93.03,79.44,507845.98,91.23
517767.99,93.18,79.58,507961.26,91.41
