ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_d01c-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-used_nodes,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_d01c-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-used_gpus,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_d01c-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-used_gpu_milli,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_d01c-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-total_gpus,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_d01c-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-arrived_gpu_milli
836,3196,2816490,6212,2816490
836,3196,2817490,6212,2817490
836,3196,2817490,6212,2817490
836,3196,2818490,6212,2818490
836,3196,2819490,6212,2819490
836,3196,2820490,6212,2820490
836,3196,2820810,6212,2820810
836,3196,2821280,6212,2821280
836,3196,2822090,6212,2822090
837,3204,2823090,6212,2823090
837,3204,2824090,6212,2824090
837,3204,2824090,6212,2824090
837,3204,2825090,6212,2825090
837,3204,2825900,6212,2825900
837,3204,2826900,6212,2826900
837,3204,2826900,6212,2826900
837,3204,2827370,6212,2827370
837,3204,2828370,6212,2828370
837,3204,2829180,6212,2829180
837,3204,2829180,6212,2829180
837,3204,2829180,6212,2829180
837,3204,2830180,6212,2830180
837,3204,2830500,6212,2830500
837,3204,2831090,6212,2831090
837,3204,2831560,6212,2831560
838,3212,2832210,6212,2832210
838,3212,2833210,6212,2833210
838,3212,2833680,6212,2833680
838,3212,2834680,6212,2834680
838,3212,2835150,6212,2835150
838,3212,2835610,6212,2835610
839,3220,2836610,6212,2836610
839,3220,2837610,6212,2837610
839,3220,2838070,6212,2838070
839,3220,2838230,6212,2838230
839,3220,2839230,6212,2839230
839,3220,2840230,6212,2840230
839,3220,2841230,6212,2841230
839,3220,2841700,6212,2841700
839,3220,2842510,6212,2842510
839,3220,2843320,6212,2843320
839,3220,2844320,6212,2844320
839,3220,2844320,6212,2844320
839,3220,2845320,6212,2845320
840,3228,2846320,6212,2846320
840,3228,2846320,6212,2846320
840,3228,2847320,6212,2847320
840,3228,2847320,6212,2847320
840,3228,2848320,6212,2848320
841,3236,2856320,6212,2856320
841,3236,2857320,6212,2857320
841,3236,2858320,6212,2858320
841,3236,2859320,6212,2859320
841,3236,2860320,6212,2860320
841,3236,2860370,6212,2860370
841,3236,2861180,6212,2861180
841,3236,2861400,6212,2861400
841,3236,2862400,6212,2862400
841,3236,2863400,6212,2863400
841,3236,2864210,6212,2864210
842,3244,2865210,6212,2865210
842,3244,2866210,6212,2866210
842,3244,2867210,6212,2867210
842,3244,2867670,6212,2867670
842,3244,2868670,6212,2868670
842,3244,2869670,6212,2869670
842,3244,2869670,6212,2869670
842,3244,2870670,6212,2870670
842,3244,2871670,6212,2871670
843,3252,2872480,6212,2872480
843,3252,2873480,6212,2873480
843,3252,2874290,6212,2874290
843,3252,2874290,6212,2874290
843,3252,2875290,6212,2875290
844,3260,2876290,6212,2876290
844,3260,2877290,6212,2877290
844,3260,2878290,6212,2878290
844,3260,2879290,6212,2879290
844,3260,2880100,6212,2880100
844,3260,2880750,6212,2880750
844,3260,2880750,6212,2880750
844,3260,2880750,6212,2880750
844,3260,2880970,6212,2880970
844,3260,2881970,6212,2881970
844,3260,2882970,6212,2882970
844,3260,2883970,6212,2883970
844,3260,2884970,6212,2884970
845,3268,2885970,6212,2885970
845,3268,2886970,6212,2886970
845,3268,2887970,6212,2887970
845,3268,2888970,6212,2888970
845,3268,2888970,6212,2888970
845,3268,2889970,6212,2889970
845,3268,2890290,6212,2890290
845,3268,2891290,6212,2891290
845,3268,2892290,6212,2892290
845,3268,2893290,6212,2893290
846,3276,2894290,6212,2894290
846,3276,2895100,6212,2895100
846,3276,2896100,6212,2896100
846,3276,2897100,6212,2897100
846,3276,2897750,6212,2897750
846,3276,2898750,6212,2898750
846,3276,2899220,6212,2899220
846,3276,2900220,6212,2900220
846,3276,2901220,6212,2901220
847,3284,2902220,6212,2902220
847,3284,2906220,6212,2906220
847,3284,2907030,6212,2907030
848,3292,2907840,6212,2907840
848,3292,2908840,6212,2908840
848,3292,2909160,6212,2909160
848,3292,2910160,6212,2910160
848,3292,2910390,6212,2910390
848,3292,2910390,6212,2910390
848,3292,2911390,6212,2911390
848,3292,2911860,6212,2911860
848,3292,2912330,6212,2912330
848,3292,2912800,6212,2912800
848,3292,2913800,6212,2913800
848,3292,2914610,6212,2914610
848,3292,2915080,6212,2915080
848,3292,2916080,6212,2916080
848,3292,2916080,6212,2916080
848,3292,2916080,6212,2916080
848,3292,2917080,6212,2917080
848,3292,2917400,6212,2917400
848,3292,2917400,6212,2917400
848,3292,2917720,6212,2917720
848,3292,2918090,6212,2918090
848,3292,2919090,6212,2919090
848,3292,2919550,6212,2919550
849,3300,2920550,6212,2920550
849,3300,2921550,6212,2921550
849,3300,2922550,6212,2922550
849,3300,2923550,6212,2923550
849,3300,2924360,6212,2924360
849,3300,2925360,6212,2925360
849,3300,2926170,6212,2926170
849,3300,2927170,6212,2927170
849,3300,2928170,6212,2928170
850,3308,2928980,6212,2928980
850,3308,2929980,6212,2929980
850,3308,2930450,6212,2930450
850,3308,2931450,6212,2931450
850,3308,2932450,6212,2932450
851,3316,2933450,6212,2933450
851,3316,2933450,6212,2933450
851,3316,2934450,6212,2934450
851,3316,2934450,6212,2934450
851,3316,2935450,6212,2935450
851,3316,2935770,6212,2935770
851,3316,2936770,6212,2936770
851,3316,2937770,6212,2937770
851,3316,2938580,6212,2938580
851,3316,2938900,6212,2938900
851,3316,2939900,6212,2939900
851,3316,2939900,6212,2939900
852,3324,2940900,6212,2940900
852,3324,2941220,6212,2941220
852,3324,2942030,6212,2942030
852,3324,2942490,6212,2942490
852,3324,2943490,6212,2943490
852,3324,2944300,6212,2944300
852,3324,2944770,6212,2944770
852,3324,2945240,6212,2945240
852,3324,2945790,6212,2945790
852,3324,2946260,6212,2946260
852,3324,2946580,6212,2946580
853,3332,2946900,6212,2946900
853,3332,2947710,6212,2947710
853,3332,2948360,6212,2948360
853,3332,2949360,6212,2949360
853,3332,2949360,6212,2949360
853,3332,2950360,6212,2950360
853,3332,2950680,6212,2950680
853,3332,2951680,6212,2951680
853,3332,2952680,6212,2952680
853,3332,2953150,6212,2953150
853,3332,2954150,6212,2954150
853,3332,2954960,6212,2954960
853,3332,2955610,6212,2955610
853,3332,2956610,6212,2956610
853,3332,2957610,6212,2957610
853,3332,2957930,6212,2957930
853,3332,2957930,6212,2957930
853,3332,2958390,6212,2958390
854,3340,2959390,6212,2959390
854,3340,2960200,6212,2960200
854,3340,2960670,6212,2960670
854,3340,2961670,6212,2961670
854,3340,2962670,6212,2962670
854,3340,2963480,6212,2963480
855,3348,2964290,6212,2964290
855,3348,2964290,6212,2964290
855,3348,2965100,6212,2965100
855,3348,2965910,6212,2965910
855,3348,2966910,6212,2966910
855,3348,2967910,6212,2967910
855,3348,2968380,6212,2968380
855,3348,2969380,6212,2969380
855,3348,2969700,6212,2969700
855,3348,2970700,6212,2970700
855,3348,2971700,6212,2971700
855,3348,2972170,6212,2972170
855,3348,2972980,6212,2972980
855,3348,2973980,6212,2973980
855,3348,2974790,6212,2974790
855,3348,2975600,6212,2975600
855,3348,2976070,6212,2976070
855,3348,2977070,6212,2977070
856,3356,2977880,6212,2977880
857,3364,2978880,6212,2978880
857,3364,2979880,6212,2979880
857,3364,2979880,6212,2979880
857,3364,2980530,6212,2980530
857,3364,2981530,6212,2981530
857,3364,2981850,6212,2981850
857,3364,2982170,6212,2982170
857,3364,2983170,6212,2983170
857,3364,2983980,6212,2983980
857,3364,2984980,6212,2984980
857,3364,2985300,6212,2985300
857,3364,2986300,6212,2986300
857,3364,2987110,6212,2987110
857,3364,2988110,6212,2988110
858,3372,2989110,6212,2989110
859,3380,2993110,6212,2993110
859,3380,2993760,6212,2993760
859,3380,2994570,6212,2994570
859,3380,2995380,6212,2995380
859,3380,2996380,6212,2996380
859,3380,2997380,6212,2997380
860,3388,2997850,6212,2997850
860,3388,2998320,6212,2998320
860,3388,2998320,6212,2998320
860,3388,2999320,6212,2999320
860,3388,3000320,6212,3000320
860,3388,3001320,6212,3001320
860,3388,3001320,6212,3001320
860,3388,3002130,6212,3002130
860,3388,3002350,6212,3002350
860,3388,3003350,6212,3003350
860,3388,3004160,6212,3004160
860,3388,3005160,6212,3005160
861,3396,3006160,6212,3006160
861,3396,3006630,6212,3006630
861,3396,3007630,6212,3007630
861,3396,3007630,6212,3007630
861,3396,3007630,6212,3007630
861,3396,3008630,6212,3008630
861,3396,3009630,6212,3009630
861,3396,3010100,6212,3010100
861,3396,3011100,6212,3011100
861,3396,3011560,6212,3011560
861,3396,3012560,6212,3012560
861,3396,3013560,6212,3013560
861,3396,3014030,6212,3014030
861,3396,3015030,6212,3015030
862,3404,3016030,6212,3016030
862,3404,3017030,6212,3017030
862,3404,3017840,6212,3017840
862,3404,3018840,6212,3018840
862,3404,3019060,6212,3019060
862,3404,3019380,6212,3019380
862,3404,3019380,6212,3019380
862,3404,3020190,6212,3020190
862,3404,3021190,6212,3021190
862,3404,3021740,6212,3021740
862,3404,3022740,6212,3022740
862,3404,3023740,6212,3023740
863,3412,3024390,6212,3024390
863,3412,3024710,6212,3024710
863,3412,3025520,6212,3025520
863,3412,3026520,6212,3026520
863,3412,3027000,6212,3027000
864,3420,3028000,6212,3028000
864,3420,3029000,6212,3029000
864,3420,3030000,6212,3030000
864,3420,3030590,6212,3030590
864,3420,3030910,6212,3030910
864,3420,3030910,6212,3030910
864,3420,3031910,6212,3031910
864,3420,3032720,6212,3032720
864,3420,3033190,6212,3033190
864,3420,3034000,6212,3034000
864,3420,3034000,6212,3034000
864,3420,3034000,6212,3034000
864,3420,3034590,6212,3034590
864,3420,3035590,6212,3035590
864,3420,3035590,6212,3035590
864,3420,3036070,6212,3036070
864,3420,3037070,6212,3037070
865,3428,3037880,6212,3037880
865,3428,3037880,6212,3037880
865,3428,3038880,6212,3038880
865,3428,3038880,6212,3038880
865,3428,3039880,6212,3039880
865,3428,3040880,6212,3040880
865,3428,3041690,6212,3041690
865,3428,3041690,6212,3041690
865,3428,3042500,6212,3042500
866,3436,3043500,6212,3043500
866,3436,3044500,6212,3044500
866,3436,3044500,6212,3044500
866,3436,3045310,6212,3045310
866,3436,3046310,6212,3046310
866,3436,3047310,6212,3047310
866,3436,3048310,6212,3048310
866,3436,3049120,6212,3049120
866,3436,3049120,6212,3049120
866,3436,3050120,6212,3050120
866,3436,3050930,6212,3050930
866,3436,3051250,6212,3051250
866,3436,3052250,6212,3052250
866,3436,3053250,6212,3053250
867,3444,3054250,6212,3054250
867,3444,3055060,6212,3055060
867,3444,3056060,6212,3056060
867,3444,3057060,6212,3057060
867,3444,3057060,6212,3057060
867,3444,3058060,6212,3058060
867,3444,3059060,6212,3059060
867,3444,3059060,6212,3059060
867,3444,3059870,6212,3059870
867,3444,3060190,6212,3060190
867,3444,3060660,6212,3060660
867,3444,3061660,6212,3061660
868,3452,3062470,6212,3062470
868,3452,3063470,6212,3063470
868,3452,3064470,6212,3064470
868,3452,3065470,6212,3065470
868,3452,3065630,6212,3065630
868,3452,3066180,6212,3066180
868,3452,3066180,6212,3066180
869,3460,3067180,6212,3067180
869,3460,3067650,6212,3067650
869,3460,3068650,6212,3068650
869,3460,3069650,6212,3069650
869,3460,3070120,6212,3070120
869,3460,3071120,6212,3071120
869,3460,3072120,6212,3072120
869,3460,3072590,6212,3072590
869,3460,3073590,6212,3073590
869,3460,3074590,6212,3074590
869,3460,3074590,6212,3074590
869,3460,3074590,6212,3074590
869,3460,3075590,6212,3075590
870,3468,3076590,6212,3076590
870,3468,3077400,6212,3077400
870,3468,3078210,6212,3078210
870,3468,3079210,6212,3079210
870,3468,3080210,6212,3080210
870,3468,3081020,6212,3081020
870,3468,3082020,6212,3082020
870,3468,3083020,6212,3083020
870,3468,3083020,6212,3083020
870,3468,3083340,6212,3083340
870,3468,3083990,6212,3083990
870,3468,3084990,6212,3084990
870,3468,3085990,6212,3085990
870,3468,3086990,6212,3086990
871,3476,3087990,6212,3087990
872,3484,3088800,6212,3088800
872,3484,3089800,6212,3089800
872,3484,3090610,6212,3090610
872,3484,3090610,6212,3090610
872,3484,3091610,6212,3091610
872,3484,3091610,6212,3091610
872,3484,3092610,6212,3092610
872,3484,3093610,6212,3093610
872,3484,3093610,6212,3093610
872,3484,3094420,6212,3094420
872,3484,3095230,6212,3095230
872,3484,3096040,6212,3096040
872,3484,3096040,6212,3096040
872,3484,3097040,6212,3097040
872,3484,3097850,6212,3097850
872,3484,3098310,6212,3098310
872,3484,3098310,6212,3098310
872,3484,3098780,6212,3098780
872,3484,3099590,6212,3099590
872,3484,3099590,6212,3099590
872,3484,3100590,6212,3100590
872,3484,3100750,6212,3100750
872,3484,3100750,6212,3100750
873,3492,3101400,6212,3101400
874,3500,3102400,6212,3102400
874,3500,3102630,6212,3102630
874,3500,3102630,6212,3102630
874,3500,3103090,6212,3103090
874,3500,3103550,6212,3103550
874,3500,3104550,6212,3104550
874,3500,3104870,6212,3104870
874,3500,3105870,6212,3105870
874,3500,3106870,6212,3106870
874,3500,3107870,6212,3107870
874,3500,3108190,6212,3108190
874,3500,3108740,6212,3108740
874,3500,3109550,6212,3109550
874,3500,3110550,6212,3110550
874,3500,3111550,6212,3111550
874,3500,3112360,6212,3112360
874,3500,3113170,6212,3113170
874,3500,3113640,6212,3113640
874,3500,3114110,6212,3114110
874,3500,3114340,6212,3114340
874,3500,3114340,6212,3114340
874,3500,3115150,6212,3115150
874,3500,3116150,6212,3116150
875,3508,3117150,6212,3117150
876,3516,3117800,6212,3117800
876,3516,3118800,6212,3118800
876,3516,3118800,6212,3118800
876,3516,3119800,6212,3119800
876,3516,3120800,6212,3120800
876,3516,3121610,6212,3121610
876,3516,3122610,6212,3122610
876,3516,3123610,6212,3123610
876,3516,3123840,6212,3123840
876,3516,3124310,6212,3124310
876,3516,3125310,6212,3125310
876,3516,3127310,6212,3127310
876,3516,3128310,6212,3128310
876,3516,3129120,6212,3129120
876,3516,3129590,6212,3129590
877,3524,3130590,6212,3130590
877,3524,3131400,6212,3131400
877,3524,3131400,6212,3131400
877,3524,3132400,6212,3132400
877,3524,3133210,6212,3133210
877,3524,3134210,6212,3134210
877,3524,3135210,6212,3135210
877,3524,3136210,6212,3136210
877,3524,3136680,6212,3136680
877,3524,3136680,6212,3136680
877,3524,3137680,6212,3137680
877,3524,3138680,6212,3138680
878,3532,3139680,6212,3139680
878,3532,3140150,6212,3140150
878,3532,3141150,6212,3141150
878,3532,3142150,6212,3142150
878,3532,3142960,6212,3142960
879,3540,3143430,6212,3143430
879,3540,3144430,6212,3144430
879,3540,3145430,6212,3145430
879,3540,3146430,6212,3146430
879,3540,3147240,6212,3147240
879,3540,3148240,6212,3148240
879,3540,3149050,6212,3149050
879,3540,3150050,6212,3150050
880,3548,3158050,6212,3158050
880,3548,3159050,6212,3159050
880,3548,3159050,6212,3159050
881,3556,3160050,6212,3160050
881,3556,3160210,6212,3160210
881,3556,3161020,6212,3161020
881,3556,3161020,6212,3161020
881,3556,3161490,6212,3161490
881,3556,3162300,6212,3162300
881,3556,3162300,6212,3162300
881,3556,3163300,6212,3163300
881,3556,3164300,6212,3164300
881,3556,3165300,6212,3165300
881,3556,3166110,6212,3166110
881,3556,3167110,6212,3167110
881,3556,3167580,6212,3167580
881,3556,3167740,6212,3167740
881,3556,3168740,6212,3168740
881,3556,3169220,6212,3169220
881,3556,3170030,6212,3170030
882,3564,3170840,6212,3170840
882,3564,3171160,6212,3171160
882,3564,3172160,6212,3172160
882,3564,3172970,6212,3172970
882,3564,3173970,6212,3173970
882,3564,3174620,6212,3174620
882,3564,3175430,6212,3175430
882,3564,3175430,6212,3175430
882,3564,3176240,6212,3176240
882,3564,3176470,6212,3176470
882,3564,3177280,6212,3177280
883,3572,3178280,6212,3178280
883,3572,3179280,6212,3179280
883,3572,3179740,6212,3179740
883,3572,3180740,6212,3180740
883,3572,3181740,6212,3181740
883,3572,3182550,6212,3182550
883,3572,3183550,6212,3183550
883,3572,3184020,6212,3184020
884,3580,3184570,6212,3184570
884,3580,3184790,6212,3184790
884,3580,3185260,6212,3185260
884,3580,3185260,6212,3185260
884,3580,3185810,6212,3185810
884,3580,3186810,6212,3186810
884,3580,3187400,6212,3187400
884,3580,3188400,6212,3188400
884,3580,3189400,6212,3189400
885,3588,3190400,6212,3190400
885,3588,3191400,6212,3191400
885,3588,3192400,6212,3192400
885,3588,3193400,6212,3193400
885,3588,3194210,6212,3194210
885,3588,3195020,6212,3195020
885,3588,3195250,6212,3195250
885,3588,3195250,6212,3195250
885,3588,3195720,6212,3195720
885,3588,3196720,6212,3196720
885,3588,3197720,6212,3197720
885,3588,3198530,6212,3198530
885,3588,3199340,6212,3199340
885,3588,3200340,6212,3200340
885,3588,3201340,6212,3201340
886,3596,3202340,6212,3202340
886,3596,3203340,6212,3203340
886,3596,3204340,6212,3204340
886,3596,3204570,6212,3204570
887,3604,3205220,6212,3205220
887,3604,3206220,6212,3206220
887,3604,3206380,6212,3206380
887,3604,3207380,6212,3207380
887,3604,3208380,6212,3208380
887,3604,3209380,6212,3209380
887,3604,3210190,6212,3210190
887,3604,3210300,6212,3210300
887,3604,3210950,6212,3210950
887,3604,3211180,6212,3211180
888,3612,3212180,6212,3212180
888,3612,3212990,6212,3212990
888,3612,3213990,6212,3213990
888,3612,3213990,6212,3213990
888,3612,3214990,6212,3214990
888,3612,3215460,6212,3215460
888,3612,3216270,6212,3216270
888,3612,3216740,6212,3216740
888,3612,3216740,6212,3216740
888,3612,3216740,6212,3216740
888,3612,3217110,6212,3217110
888,3612,3218110,6212,3218110
888,3612,3218580,6212,3218580
888,3612,3218900,6212,3218900
888,3612,3219130,6212,3219130
888,3612,3219450,6212,3219450
888,3612,3220450,6212,3220450
888,3612,3221260,6212,3221260
888,3612,3222260,6212,3222260
889,3620,3222810,6212,3222810
889,3620,3223810,6212,3223810
890,3628,3224810,6212,3224810
890,3628,3225270,6212,3225270
890,3628,3226270,6212,3226270
890,3628,3227270,6212,3227270
890,3628,3228270,6212,3228270
890,3628,3228490,6212,3228490
890,3628,3228960,6212,3228960
890,3628,3229960,6212,3229960
890,3628,3230960,6212,3230960
890,3628,3231960,6212,3231960
890,3628,3232550,6212,3232550
890,3628,3233550,6212,3233550
891,3636,3234550,6212,3234550
891,3636,3234550,6212,3234550
891,3636,3235550,6212,3235550
891,3636,3236200,6212,3236200
891,3636,3236200,6212,3236200
891,3636,3236200,6212,3236200
891,3636,3236200,6212,3236200
891,3636,3237200,6212,3237200
891,3636,3238200,6212,3238200
891,3636,3239200,6212,3239200
891,3636,3240010,6212,3240010
891,3636,3240820,6212,3240820
891,3636,3241630,6212,3241630
891,3636,3242630,6212,3242630
891,3636,3243440,6212,3243440
891,3636,3243440,6212,3243440
891,3636,3244440,6212,3244440
891,3636,3244440,6212,3244440
892,3644,3245030,6212,3245030
892,3644,3245680,6212,3245680
893,3652,3246680,6212,3246680
894,3660,3254680,6212,3254680
894,3660,3255680,6212,3255680
894,3660,3256330,6212,3256330
894,3660,3257140,6212,3257140
894,3660,3257140,6212,3257140
894,3660,3257730,6212,3257730
894,3660,3258730,6212,3258730
894,3660,3259200,6212,3259200
894,3660,3259200,6212,3259200
894,3660,3259670,6212,3259670
894,3660,3259670,6212,3259670
894,3660,3260670,6212,3260670
894,3660,3261480,6212,3261480
894,3660,3262480,6212,3262480
894,3660,3263290,6212,3263290
895,3668,3264100,6212,3264100
895,3668,3264910,6212,3264910
895,3668,3265720,6212,3265720
895,3668,3266190,6212,3266190
895,3668,3266660,6212,3266660
895,3668,3267660,6212,3267660
895,3668,3268660,6212,3268660
895,3668,3269470,6212,3269470
895,3668,3270470,6212,3270470
895,3668,3271280,6212,3271280
895,3668,3272280,6212,3272280
895,3668,3272440,6212,3272440
896,3676,3273440,6212,3273440
896,3676,3273900,6212,3273900
896,3676,3274900,6212,3274900
896,3676,3275710,6212,3275710
896,3676,3276710,6212,3276710
896,3676,3277710,6212,3277710
896,3676,3278710,6212,3278710
896,3676,3279710,6212,3279710
896,3676,3280710,6212,3280710
896,3676,3280710,6212,3280710
896,3676,3281710,6212,3281710
896,3676,3281710,6212,3281710
896,3676,3281710,6212,3281710
896,3676,3282710,6212,3282710
896,3676,3283710,6212,3283710
897,3684,3284360,6212,3284360
897,3684,3285010,6212,3285010
897,3684,3285820,6212,3285820
898,3692,3286820,6212,3286820
898,3692,3286820,6212,3286820
898,3692,3287820,6212,3287820
898,3692,3288630,6212,3288630
898,3692,3288740,6212,3288740
898,3692,3289740,6212,3289740
898,3692,3290740,6212,3290740
898,3692,3290740,6212,3290740
898,3692,3291740,6212,3291740
898,3692,3292550,6212,3292550
898,3692,3293550,6212,3293550
898,3692,3294550,6212,3294550
898,3692,3294550,6212,3294550
898,3692,3295550,6212,3295550
898,3692,3296360,6212,3296360
898,3692,3296360,6212,3296360
899,3700,3297360,6212,3297360
899,3700,3298360,6212,3298360
899,3700,3298830,6212,3298830
899,3700,3299830,6212,3299830
899,3700,3300830,6212,3300830
899,3700,3301830,6212,3301830
899,3700,3302830,6212,3302830
899,3700,3303830,6212,3303830
