ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_18f4-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-used_nodes,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_18f4-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-used_gpus,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_18f4-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-used_gpu_milli,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_18f4-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-total_gpus,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_18f4-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-arrived_gpu_milli
1211,6206,2745350,6212,2745350
1211,6206,2745900,6212,2745900
1211,6206,2746360,6212,2746360
1211,6206,2746590,6212,2746590
1211,6206,2747060,6212,2747060
1211,6206,2747060,6212,2747060
1211,6206,2747060,6212,2747060
1211,6206,2747380,6212,2747380
1211,6206,2747610,6212,2747610
1211,6206,2747610,6212,2747610
1211,6206,2747770,6212,2747770
1211,6206,2748240,6212,2748240
1211,6206,2748830,6212,2748830
1211,6206,2749640,6212,2749640
1211,6206,2749640,6212,2749640
1211,6206,2749640,6212,2749640
1211,6206,2749640,6212,2749640
1211,6206,2749870,6212,2749870
1211,6206,2750680,6212,2750680
1211,6206,2750680,6212,2750680
1211,6206,2751000,6212,2751000
1211,6206,2751810,6212,2751810
1211,6206,2751810,6212,2751810
1211,6206,2752620,6212,2752620
1211,6206,2753090,6212,2753090
1211,6206,2753900,6212,2753900
1211,6206,2754710,6212,2754710
1211,6206,2755360,6212,2755360
1211,6206,2755830,6212,2755830
1211,6206,2755830,6212,2755830
1211,6206,2756640,6212,2756640
1211,6206,2757450,6212,2757450
1211,6206,2758260,6212,2758260
1211,6206,2758730,6212,2758730
1211,6206,2759200,6212,2759200
1211,6206,2760010,6212,2760010
1211,6206,2760660,6212,2760660
1211,6206,2760660,6212,2760660
1211,6206,2760660,6212,2760660
1211,6206,2760660,6212,2760660
1211,6206,2761130,6212,2761130
1211,6206,2761940,6212,2761940
1211,6206,2762260,6212,2762260
1211,6206,2763070,6212,2763070
1211,6206,2763390,6212,2763390
1211,6206,2763940,6212,2763940
1211,6206,2764170,6212,2764170
1211,6206,2764170,6212,2764170
1211,6206,2764170,6212,2764170
1211,6206,2764820,6212,2764820
1211,6206,2765470,6212,2765470
1211,6206,2765940,6212,2765940
1211,6206,2766410,6212,2766410
1211,6206,2766880,6212,2766880
1211,6206,2767110,6212,2767110
1211,6206,2767700,6212,2767700
1211,6206,2768510,6212,2768510
1211,6206,2769320,6212,2769320
1211,6206,2769640,6212,2769640
1211,6206,2770110,6212,2770110
1211,6206,2770920,6212,2770920
1211,6206,2771240,6212,2771240
1211,6206,2771790,6212,2771790
1211,6206,2772440,6212,2772440
1211,6206,2773090,6212,2773090
1211,6206,2773570,6212,2773570
1211,6206,2774380,6212,2774380
1211,6206,2775190,6212,2775190
1211,6206,2775660,6212,2775660
1211,6206,2776130,6212,2776130
1211,6206,2776450,6212,2776450
1211,6206,2776450,6212,2776450
1211,6206,2777260,6212,2777260
1211,6206,2777730,6212,2777730
1211,6206,2778540,6212,2778540
1211,6206,2779010,6212,2779010
1211,6206,2779330,6212,2779330
1211,6206,2779800,6212,2779800
1211,6206,2780350,6212,2780350
1211,6206,2780670,6212,2780670
1211,6206,2781140,6212,2781140
1211,6206,2781610,6212,2781610
1211,6206,2782080,6212,2782080
1211,6206,2782670,6212,2782670
1211,6206,2783140,6212,2783140
1211,6206,2783610,6212,2783610
1211,6206,2784260,6212,2784260
1211,6206,2784910,6212,2784910
1211,6206,2785720,6212,2785720
1211,6206,2786370,6212,2786370
1211,6206,2786690,6212,2786690
1211,6206,2787500,6212,2787500
1211,6206,2787970,6212,2787970
1211,6206,2788340,6212,2788340
1211,6206,2789150,6212,2789150
1211,6206,2789150,6212,2789150
1211,6206,2789960,6212,2789960
1211,6206,2790070,6212,2790070
1211,6206,2790880,6212,2790880
1211,6206,2791200,6212,2791200
1211,6206,2791360,6212,2791360
1211,6206,2792010,6212,2792010
1211,6206,2792480,6212,2792480
1211,6206,2792710,6212,2792710
1211,6206,2793520,6212,2793520
1211,6206,2793990,6212,2793990
1211,6206,2793990,6212,2793990
1211,6206,2794800,6212,2794800
1211,6206,2795170,6212,2795170
1211,6206,2795640,6212,2795640
1211,6206,2795640,6212,2795640
1211,6206,2795870,6212,2795870
1211,6206,2796340,6212,2796340
1211,6206,2796340,6212,2796340
1211,6206,2796660,6212,2796660
1211,6206,2796660,6212,2796660
1211,6206,2797130,6212,2797130
1211,6206,2797940,6212,2797940
1211,6206,2798750,6212,2798750
1211,6206,2799070,6212,2799070
1211,6206,2799070,6212,2799070
1211,6206,2799230,6212,2799230
1211,6206,2800040,6212,2800040
1211,6206,2800200,6212,2800200
1211,6206,2800520,6212,2800520
1211,6206,2800840,6212,2800840
1211,6206,2801650,6212,2801650
1211,6206,2802460,6212,2802460
1211,6206,2803270,6212,2803270
1211,6206,2803740,6212,2803740
1211,6206,2804200,6212,2804200
1211,6206,2805010,6212,2805010
1211,6206,2805480,6212,2805480
1211,6206,2805940,6212,2805940
1211,6206,2805940,6212,2805940
1211,6206,2806260,6212,2806260
1211,6206,2806580,6212,2806580
1211,6206,2807050,6212,2807050
1211,6206,2807520,6212,2807520
1211,6206,2807990,6212,2807990
1211,6206,2808450,6212,2808450
1211,6206,2808920,6212,2808920
1211,6206,2809730,6212,2809730
1211,6206,2809730,6212,2809730
1211,6206,2810540,6212,2810540
1211,6206,2811000,6212,2811000
1211,6206,2811220,6212,2811220
1211,6206,2811690,6212,2811690
1211,6206,2812160,6212,2812160
1211,6206,2812970,6212,2812970
1211,6206,2813780,6212,2813780
1211,6206,2814250,6212,2814250
1211,6206,2814250,6212,2814250
1211,6206,2814250,6212,2814250
1211,6206,2814900,6212,2814900
1211,6206,2815710,6212,2815710
1211,6206,2815710,6212,2815710
1211,6206,2816520,6212,2816520
1211,6206,2816990,6212,2816990
1211,6206,2817800,6212,2817800
1211,6206,2818390,6212,2818390
1211,6206,2819200,6212,2819200
1211,6206,2819520,6212,2819520
1211,6206,2819980,6212,2819980
1211,6206,2820790,6212,2820790
1211,6206,2821020,6212,2821020
1211,6206,2821490,6212,2821490
1211,6206,2822300,6212,2822300
1211,6206,2823110,6212,2823110
1211,6206,2823580,6212,2823580
1211,6206,2823580,6212,2823580
1211,6206,2824390,6212,2824390
1211,6206,2825200,6212,2825200
1211,6206,2826010,6212,2826010
1211,6206,2826820,6212,2826820
1211,6206,2827290,6212,2827290
1211,6206,2828100,6212,2828100
1211,6206,2828570,6212,2828570
1211,6206,2828890,6212,2828890
1211,6206,2829120,6212,2829120
1211,6206,2829440,6212,2829440
1211,6206,2829910,6212,2829910
1211,6206,2830560,6212,2830560
1211,6206,2831370,6212,2831370
1211,6206,2832180,6212,2832180
1211,6206,2832990,6212,2832990
1211,6206,2833210,6212,2833210
1211,6206,2833530,6212,2833530
1211,6206,2834000,6212,2834000
1211,6206,2834650,6212,2834650
1211,6206,2835120,6212,2835120
1211,6206,2835590,6212,2835590
1211,6206,2836400,6212,2836400
1211,6206,2836870,6212,2836870
1211,6206,2837340,6212,2837340
1211,6206,2837990,6212,2837990
1211,6206,2837990,6212,2837990
1211,6206,2838640,6212,2838640
1211,6206,2839450,6212,2839450
1211,6206,2840260,6212,2840260
1211,6206,2841070,6212,2841070
1211,6206,2841720,6212,2841720
1211,6206,2841720,6212,2841720
1211,6206,2842190,6212,2842190
1211,6206,2843000,6212,2843000
1211,6206,2843230,6212,2843230
1211,6206,2844040,6212,2844040
1211,6206,2844850,6212,2844850
1211,6206,2845320,6212,2845320
1211,6206,2845320,6212,2845320
1211,6206,2846130,6212,2846130
1211,6206,2846940,6212,2846940
1211,6206,2847750,6212,2847750
1211,6206,2848220,6212,2848220
1211,6206,2848870,6212,2848870
1211,6206,2849340,6212,2849340
1211,6206,2849660,6212,2849660
1211,6206,2850470,6212,2850470
1211,6206,2850690,6212,2850690
1211,6206,2851010,6212,2851010
1211,6206,2851470,6212,2851470
1211,6206,2851700,6212,2851700
1211,6206,2852170,6212,2852170
1211,6206,2852980,6212,2852980
1211,6206,2853790,6212,2853790
1211,6206,2854380,6212,2854380
1211,6206,2855190,6212,2855190
1211,6206,2856000,6212,2856000
1211,6206,2856810,6212,2856810
1211,6206,2857620,6212,2857620
1211,6206,2858430,6212,2858430
1211,6206,2859240,6212,2859240
1211,6206,2859700,6212,2859700
1211,6206,2860160,6212,2860160
1211,6206,2860970,6212,2860970
1211,6206,2861780,6212,2861780
1211,6206,2862590,6212,2862590
1211,6206,2862590,6212,2862590
1211,6206,2863400,6212,2863400
1211,6206,2863720,6212,2863720
1211,6206,2864190,6212,2864190
1211,6206,2864190,6212,2864190
1211,6206,2864410,6212,2864410
1211,6206,2864730,6212,2864730
1211,6206,2865200,6212,2865200
1211,6206,2866010,6212,2866010
1211,6206,2866820,6212,2866820
1211,6206,2867140,6212,2867140
1211,6206,2867610,6212,2867610
1211,6206,2867930,6212,2867930
1211,6206,2868400,6212,2868400
1211,6206,2869210,6212,2869210
1211,6206,2870020,6212,2870020
1211,6206,2870340,6212,2870340
1211,6206,2870810,6212,2870810
1211,6206,2870810,6212,2870810
1211,6206,2871280,6212,2871280
1211,6206,2872090,6212,2872090
1211,6206,2872900,6212,2872900
1211,6206,2873370,6212,2873370
1211,6206,2873690,6212,2873690
1211,6206,2874340,6212,2874340
1211,6206,2874810,6212,2874810
1211,6206,2875620,6212,2875620
1211,6206,2876430,6212,2876430
1211,6206,2876890,6212,2876890
1211,6206,2877440,6212,2877440
1211,6206,2877760,6212,2877760
1211,6206,2878230,6212,2878230
1211,6206,2878230,6212,2878230
1211,6206,2878700,6212,2878700
1211,6206,2879050,6212,2879050
1211,6206,2879700,6212,2879700
1211,6206,2880510,6212,2880510
1211,6206,2881160,6212,2881160
1211,6206,2881970,6212,2881970
1211,6206,2881970,6212,2881970
1211,6206,2882430,6212,2882430
1211,6206,2883240,6212,2883240
1211,6206,2883700,6212,2883700
1211,6206,2883700,6212,2883700
1211,6206,2884160,6212,2884160
1211,6206,2884620,6212,2884620
1211,6206,2885430,6212,2885430
1211,6206,2885750,6212,2885750
1211,6206,2886340,6212,2886340
1211,6206,2886660,6212,2886660
1211,6206,2887470,6212,2887470
1211,6206,2887940,6212,2887940
1211,6206,2888750,6212,2888750
1211,6206,2888750,6212,2888750
1211,6206,2889400,6212,2889400
1211,6206,2889860,6212,2889860
1211,6206,2890670,6212,2890670
1211,6206,2891480,6212,2891480
1211,6206,2891950,6212,2891950
1211,6206,2891950,6212,2891950
1211,6206,2892760,6212,2892760
1211,6206,2893230,6212,2893230
1211,6206,2893880,6212,2893880
1211,6206,2894690,6212,2894690
1211,6206,2895240,6212,2895240
1211,6206,2895560,6212,2895560
1211,6206,2896370,6212,2896370
1211,6206,2896840,6212,2896840
1211,6206,2896840,6212,2896840
1211,6206,2897650,6212,2897650
1211,6206,2898460,6212,2898460
1211,6206,2899270,6212,2899270
1211,6206,2899590,6212,2899590
1211,6206,2900400,6212,2900400
1211,6206,2901210,6212,2901210
1211,6206,2901680,6212,2901680
1211,6206,2902490,6212,2902490
1211,6206,2903300,6212,2903300
1211,6206,2904110,6212,2904110
1211,6206,2904920,6212,2904920
1211,6206,2905730,6212,2905730
1211,6206,2906540,6212,2906540
1211,6206,2906770,6212,2906770
1211,6206,2907230,6212,2907230
1211,6206,2908040,6212,2908040
1211,6206,2908850,6212,2908850
1211,6206,2909660,6212,2909660
1211,6206,2910130,6212,2910130
1211,6206,2910360,6212,2910360
1211,6206,2910680,6212,2910680
1211,6206,2911490,6212,2911490
1211,6206,2911720,6212,2911720
1211,6206,2911720,6212,2911720
1211,6206,2912190,6212,2912190
1211,6206,2913000,6212,2913000
1211,6206,2913000,6212,2913000
1211,6206,2913460,6212,2913460
1211,6206,2914270,6212,2914270
1211,6206,2914920,6212,2914920
1211,6206,2915570,6212,2915570
1211,6206,2916040,6212,2916040
1211,6206,2916850,6212,2916850
1212,6210,2917010,6212,2917010
1212,6210,2917480,6212,2917480
1212,6210,2917850,6212,2917850
1212,6210,2918660,6212,2918660
1212,6210,2918980,6212,2918980
1212,6210,2919210,6212,2919210
1212,6210,2920020,6212,2920020
1212,6210,2920490,6212,2920490
1212,6210,2921300,6212,2921300
1212,6210,2921620,6212,2921620
1212,6210,2922090,6212,2922090
1212,6210,2922560,6212,2922560
1212,6210,2923370,6212,2923370
1212,6210,2923830,6212,2923830
1212,6210,2924640,6212,2924640
1212,6210,2925110,6212,2925110
1212,6210,2925110,6212,2925110
1212,6210,2925580,6212,2925580
1212,6210,2926230,6212,2926230
1212,6210,2926820,6212,2926820
1212,6210,2927290,6212,2927290
1212,6210,2927610,6212,2927610
1212,6210,2928260,6212,2928260
1212,6210,2929070,6212,2929070
1212,6210,2929720,6212,2929720
1212,6210,2930090,6212,2930090
1212,6210,2930680,6212,2930680
1212,6210,2930680,6212,2930680
1212,6210,2930680,6212,2930680
1212,6210,2931270,6212,2931270
1212,6210,2932080,6212,2932080
1212,6210,2932550,6212,2932550
1212,6210,2933020,6212,2933020
1212,6210,2933020,6212,2933020
1212,6210,2933020,6212,2933020
1212,6210,2933670,6212,2933670
1212,6210,2934140,6212,2934140
1212,6210,2934460,6212,2934460
1212,6210,2934620,6212,2934620
1212,6210,2935430,6212,2935430
1212,6210,2936240,6212,2936240
1212,6210,2936710,6212,2936710
1212,6210,2937520,6212,2937520
1212,6210,2938170,6212,2938170
1212,6210,2938980,6212,2938980
1212,6210,2939790,6212,2939790
1212,6210,2940110,6212,2940110
1212,6210,2940920,6212,2940920
1212,6210,2941730,6212,2941730
1212,6210,2941730,6212,2941730
1212,6210,2941730,6212,2941730
1212,6210,2941730,6212,2941730
1212,6210,2942540,6212,2942540
1212,6210,2943350,6212,2943350
1212,6210,2943570,6212,2943570
1212,6210,2944120,6212,2944120
1212,6210,2944930,6212,2944930
1212,6210,2945740,6212,2945740
1212,6210,2946550,6212,2946550
1212,6210,2946550,6212,2946550
1212,6210,2947020,6212,2947020
1212,6210,2947670,6212,2947670
1212,6210,2948140,6212,2948140
1212,6210,2948610,6212,2948610
1212,6210,2949260,6212,2949260
1212,6210,2949730,6212,2949730
1212,6210,2950050,6212,2950050
1212,6210,2950370,6212,2950370
1212,6210,2950840,6212,2950840
1212,6210,2951160,6212,2951160
1212,6210,2951630,6212,2951630
1212,6210,2951630,6212,2951630
1212,6210,2952440,6212,2952440
1212,6210,2953250,6212,2953250
1212,6210,2953720,6212,2953720
1212,6210,2954370,6212,2954370
1212,6210,2955020,6212,2955020
1212,6210,2955830,6212,2955830
1212,6210,2956640,6212,2956640
1212,6210,2957450,6212,2957450
1212,6210,2957910,6212,2957910
1212,6210,2958560,6212,2958560
1212,6210,2959370,6212,2959370
1212,6210,2960180,6212,2960180
1212,6210,2960340,6212,2960340
1212,6210,2961150,6212,2961150
1212,6210,2961740,6212,2961740
1212,6210,2962210,6212,2962210
1212,6210,2962760,6212,2962760
1212,6210,2963240,6212,2963240
1212,6210,2963890,6212,2963890
1212,6210,2964360,6212,2964360
1212,6210,2964710,6212,2964710
1212,6210,2965520,6212,2965520
1212,6210,2965520,6212,2965520
1212,6210,2966330,6212,2966330
1212,6210,2966330,6212,2966330
1212,6210,2967140,6212,2967140
1212,6210,2967790,6212,2967790
1212,6210,2968260,6212,2968260
1212,6210,2969070,6212,2969070
1212,6210,2969070,6212,2969070
1212,6210,2969390,6212,2969390
1212,6210,2970040,6212,2970040
1212,6210,2970510,6212,2970510
1212,6210,2970670,6212,2970670
1212,6210,2970670,6212,2970670
1212,6210,2970670,6212,2970670
1212,6210,2971260,6212,2971260
1212,6210,2971730,6212,2971730
1212,6210,2971730,6212,2971730
1212,6210,2972200,6212,2972200
1212,6210,2973010,6212,2973010
1212,6210,2973820,6212,2973820
1212,6210,2973820,6212,2973820
1212,6210,2974280,6212,2974280
1212,6210,2974750,6212,2974750
1212,6210,2975560,6212,2975560
1212,6210,2975880,6212,2975880
1212,6210,2975880,6212,2975880
1212,6210,2976350,6212,2976350
1212,6210,2977000,6212,2977000
1212,6210,2977480,6212,2977480
1212,6210,2977950,6212,2977950
1212,6210,2977950,6212,2977950
1212,6210,2978180,6212,2978180
1212,6210,2978400,6212,2978400
1212,6210,2979210,6212,2979210
1212,6210,2979210,6212,2979210
1212,6210,2979860,6212,2979860
1212,6210,2980510,6212,2980510
1212,6210,2980510,6212,2980510
1212,6210,2980510,6212,2980510
1212,6210,2980830,6212,2980830
1212,6210,2981060,6212,2981060
1212,6210,2981870,6212,2981870
1212,6210,2982190,6212,2982190
1212,6210,2982510,6212,2982510
1212,6210,2982510,6212,2982510
1212,6210,2983320,6212,2983320
1212,6210,2983790,6212,2983790
1212,6210,2984020,6212,2984020
1212,6210,2984490,6212,2984490
1212,6210,2984960,6212,2984960
1212,6210,2985610,6212,2985610
1212,6210,2986080,6212,2986080
1212,6210,2986080,6212,2986080
1212,6210,2986730,6212,2986730
1212,6210,2987540,6212,2987540
1212,6210,2988020,6212,2988020
1212,6210,2988830,6212,2988830
1212,6210,2989300,6212,2989300
1212,6210,2989300,6212,2989300
1212,6210,2989620,6212,2989620
1212,6210,2990210,6212,2990210
1212,6210,2990680,6212,2990680
1212,6210,2991150,6212,2991150
1212,6210,2991370,6212,2991370
1212,6210,2991600,6212,2991600
1212,6210,2991920,6212,2991920
1212,6210,2992240,6212,2992240
1212,6210,2992890,6212,2992890
1212,6210,2993360,6212,2993360
1212,6210,2994170,6212,2994170
1212,6210,2994820,6212,2994820
1212,6210,2995300,6212,2995300
1212,6210,2996110,6212,2996110
1212,6210,2996580,6212,2996580
1212,6210,2997050,6212,2997050
1212,6210,2997270,6212,2997270
1212,6210,2997740,6212,2997740
1212,6210,2998060,6212,2998060
1212,6210,2998530,6212,2998530
1212,6210,2998760,6212,2998760
1212,6210,2999570,6212,2999570
1212,6210,2999730,6212,2999730
1212,6210,3000540,6212,3000540
1212,6210,3001190,6212,3001190
1212,6210,3001190,6212,3001190
1212,6210,3001660,6212,3001660
1212,6210,3002120,6212,3002120
1212,6210,3002590,6212,3002590
1212,6210,3003060,6212,3003060
1212,6210,3003870,6212,3003870
1212,6210,3004100,6212,3004100
1212,6210,3004420,6212,3004420
1212,6210,3004890,6212,3004890
1212,6210,3005360,6212,3005360
1212,6210,3005360,6212,3005360
1212,6210,3005360,6212,3005360
1212,6210,3006170,6212,3006170
1212,6210,3006170,6212,3006170
1212,6210,3006980,6212,3006980
1212,6210,3007790,6212,3007790
1212,6210,3008260,6212,3008260
1212,6210,3009070,6212,3009070
1212,6210,3009880,6212,3009880
1212,6210,3010690,6212,3010690
1212,6210,3010690,6212,3010690
1212,6210,3011500,6212,3011500
1212,6210,3011720,6212,3011720
1212,6210,3011950,6212,3011950
1212,6210,3012270,6212,3012270
1212,6210,3013080,6212,3013080
1212,6210,3013400,6212,3013400
1212,6210,3013720,6212,3013720
1212,6210,3014530,6212,3014530
1212,6210,3014530,6212,3014530
1212,6210,3015000,6212,3015000
1212,6210,3015650,6212,3015650
1212,6210,3015970,6212,3015970
1212,6210,3016440,6212,3016440
1212,6210,3016440,6212,3016440
1212,6210,3017250,6212,3017250
1212,6210,3018060,6212,3018060
1212,6210,3018870,6212,3018870
1212,6210,3019680,6212,3019680
1212,6210,3020490,6212,3020490
1212,6210,3021300,6212,3021300
1212,6210,3022110,6212,3022110
1212,6210,3022330,6212,3022330
1212,6210,3022800,6212,3022800
1212,6210,3023610,6212,3023610
1212,6210,3024420,6212,3024420
1212,6210,3024890,6212,3024890
1212,6210,3025120,6212,3025120
1212,6210,3025930,6212,3025930
1212,6210,3026740,6212,3026740
1212,6210,3027210,6212,3027210
1212,6210,3027370,6212,3027370
1212,6210,3028020,6212,3028020
1212,6210,3028020,6212,3028020
1212,6210,3028480,6212,3028480
1212,6210,3028480,6212,3028480
1212,6210,3028810,6212,3028810
1212,6210,3029130,6212,3029130
1212,6210,3029130,6212,3029130
1212,6210,3029500,6212,3029500
1212,6210,3029970,6212,3029970
1212,6210,3030780,6212,3030780
1212,6210,3030780,6212,3030780
1212,6210,3031100,6212,3031100
1212,6210,3031570,6212,3031570
1212,6210,3031890,6212,3031890
1212,6210,3032210,6212,3032210
1212,6210,3033020,6212,3033020
1212,6210,3033670,6212,3033670
1212,6210,3033670,6212,3033670
1212,6210,3034140,6212,3034140
1212,6210,3034610,6212,3034610
1212,6210,3035080,6212,3035080
1212,6210,3035550,6212,3035550
1212,6210,3036200,6212,3036200
1212,6210,3036420,6212,3036420
1212,6210,3036420,6212,3036420
1212,6210,3037010,6212,3037010
1212,6210,3037330,6212,3037330
1212,6210,3038140,6212,3038140
1212,6210,3038460,6212,3038460
1212,6210,3038920,6212,3038920
1212,6210,3039390,6212,3039390
1212,6210,3040200,6212,3040200
1212,6210,3040430,6212,3040430
1212,6210,3040900,6212,3040900
1212,6210,3041220,6212,3041220
1212,6210,3041220,6212,3041220
1212,6210,3041690,6212,3041690
1212,6210,3041690,6212,3041690
1212,6210,3042500,6212,3042500
1212,6210,3043150,6212,3043150
1212,6210,3043620,6212,3043620
1212,6210,3043780,6212,3043780
1212,6210,3043780,6212,3043780
1212,6210,3044370,6212,3044370
1212,6210,3045020,6212,3045020
1212,6210,3045250,6212,3045250
1212,6210,3045250,6212,3045250
1212,6210,3046060,6212,3046060
1212,6210,3046380,6212,3046380
1212,6210,3047190,6212,3047190
1212,6210,3047420,6212,3047420
1212,6210,3048070,6212,3048070
1212,6210,3048540,6212,3048540
1212,6210,3049190,6212,3049190
1212,6210,3049660,6212,3049660
1212,6210,3050310,6212,3050310
1212,6210,3051120,6212,3051120
1212,6210,3051930,6212,3051930
1212,6210,3052250,6212,3052250
1212,6210,3053060,6212,3053060
1212,6210,3053060,6212,3053060
1212,6210,3053530,6212,3053530
1212,6210,3054000,6212,3054000
1212,6210,3054810,6212,3054810
1212,6210,3054860,6212,3054860
1212,6210,3055670,6212,3055670
1212,6210,3056320,6212,3056320
1212,6210,3057130,6212,3057130
1212,6210,3057600,6212,3057600
1212,6210,3058150,6212,3058150
1212,6210,3058150,6212,3058150
1212,6210,3058470,6212,3058470
1212,6210,3059280,6212,3059280
1212,6210,3059750,6212,3059750
1212,6210,3059980,6212,3059980
1212,6210,3060790,6212,3060790
1212,6210,3061110,6212,3061110
1212,6210,3061580,6212,3061580
1212,6210,3062230,6212,3062230
1212,6210,3063040,6212,3063040
1212,6210,3063510,6212,3063510
1212,6210,3064320,6212,3064320
1212,6210,3065130,6212,3065130
1212,6210,3065600,6212,3065600
