name,ip,model,cpu,gpu,memory_mib,gpu_mem_mib_each,num_pod,cpu_milli_left,memory_mib_left,gpu_milli_left_0,gpu_mem_mib_left_0,gpu_milli_left_1,gpu_mem_mib_left_1,gpu_milli_left_2,gpu_mem_mib_left_2,gpu_milli_left_3,gpu_mem_mib_left_3,gpu_milli_left_4,gpu_mem_mib_left_4,gpu_milli_left_5,gpu_mem_mib_left_5,gpu_milli_left_6,gpu_mem_mib_left_6,gpu_milli_left_7,gpu_mem_mib_left_7,gpu_milli_left,gpu_mem_mib_left
0904-openb-node-0174,,G2,96,8,412316860416,20000,10,1044,412316860416,0,0,20,400,0,0,190,3800,0,0,190,3800,0,0,190,3800,590,11800
0905-openb-node-0762,,G2,96,8,412316860416,20000,9,2432,412316860416,0,0,190,3800,0,0,190,3800,0,0,190,3800,190,3800,0,0,760,15200
0906-openb-node-0759,,T4,104,2,549755813888,15109,2,89548,549755813888,0,0,190,2870,0,0,0,0,0,0,0,0,0,0,0,0,190,2870
0907-openb-node-0739,,T4,104,2,549755813888,15109,2,92648,549755813888,190,2870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,2870
0908-openb-node-0373,,G2,96,8,412316860416,20000,5,17296,412316860416,0,0,0,0,0,0,0,0,0,0,0,0,190,3800,0,0,190,3800
0909-openb-node-0305,,G3,128,8,824633720832,30000,12,1522,824633720832,0,0,60,1800,0,0,0,0,60,1800,0,0,0,0,0,0,120,3600
0910-openb-node-0176,,G2,96,8,412316860416,20000,11,3376,412316860416,0,0,0,0,0,0,0,0,0,0,50,1000,30,600,0,0,80,1600
0911-openb-node-0549,,G2,96,8,412316860416,20000,10,688,412316860416,190,3800,60,1200,0,0,0,0,0,0,0,0,0,0,0,0,250,5000
0912-openb-node-1151,,T4,104,2,549755813888,15109,3,93544,549755813888,190,2870,40,604,0,0,0,0,0,0,0,0,0,0,0,0,230,3474
0913-openb-node-0733,,T4,104,2,549755813888,15109,2,88848,549755813888,0,0,190,2870,0,0,0,0,0,0,0,0,0,0,0,0,190,2870
0914-openb-node-0651,,T4,104,2,549755813888,15109,2,89548,549755813888,0,0,190,2870,0,0,0,0,0,0,0,0,0,0,0,0,190,2870
0915-openb-node-0205,,T4,104,2,549755813888,15109,8,2500,549755813888,0,0,50,755,0,0,0,0,0,0,0,0,0,0,0,0,50,755
0916-openb-node-0584,,T4,104,2,549755813888,15109,3,80940,549755813888,60,906,190,2870,0,0,0,0,0,0,0,0,0,0,0,0,250,3776
0917-openb-node-0267,,G2,96,8,412316860416,20000,10,1826,412316860416,190,3800,0,0,190,3800,0,0,190,3800,350,7000,60,1200,0,0,980,19600
0918-openb-node-0401,,G2,96,8,412316860416,20000,10,11480,412316860416,0,0,0,0,190,3800,120,2400,0,0,190,3800,0,0,0,0,500,10000
0919-openb-node-0829,,G2,96,8,412316860416,20000,12,1728,412316860416,0,0,30,600,0,0,60,1200,80,1600,30,600,0,0,0,0,200,4000
