ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_6ae2-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-used_nodes,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_6ae2-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-used_gpus,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_6ae2-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-used_gpu_milli,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_6ae2-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-total_gpus,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_6ae2-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-arrived_gpu_milli
1211,6209,4209950,6212,4377950
1211,6209,4210410,6212,4378410
1211,6209,4211000,6212,4379000
1211,6209,4211590,6212,4379590
1211,6209,4212590,6212,4380590
1211,6209,4213590,6212,4381590
1211,6209,4214590,6212,4382590
1211,6209,4215060,6212,4383060
1211,6209,4215060,6212,4383060
1211,6209,4216060,6212,4384060
1211,6209,4217060,6212,4385060
1211,6209,4218060,6212,4386060
1211,6209,4219060,6212,4387060
1211,6209,4220060,6212,4388060
1211,6209,4221060,6212,4389060
1211,6209,4221870,6212,4389870
1211,6209,4221870,6212,4389870
1211,6209,4221870,6212,4389870
1211,6209,4222870,6212,4390870
1211,6209,4222870,6212,4390870
1211,6209,4223870,6212,4391870
1211,6209,4224870,6212,4392870
1211,6209,4225870,6212,4393870
1211,6209,4225870,6212,4393870
1211,6209,4226240,6212,4394240
1211,6209,4227240,6212,4395240
1211,6209,4228050,6212,4396050
1211,6209,4228520,6212,4396520
1211,6209,4229520,6212,4397520
1211,6209,4229520,6212,4397520
1211,6209,4230520,6212,4398520
1211,6209,4231520,6212,4399520
1211,6209,4232520,6212,4400520
1211,6209,4233520,6212,4401520
1211,6209,4233520,6212,4401520
1211,6209,4233990,6212,4401990
1211,6209,4234640,6212,4402640
1211,6209,4234960,6212,4402960
1211,6209,4235960,6212,4403960
1211,6209,4236610,6212,4404610
1211,6209,4237260,6212,4405260
1211,6209,4237580,6212,4405580
1211,6209,4237580,6212,4405580
1211,6209,4238130,6212,4406130
1211,6209,4238130,6212,4406130
1211,6209,4239130,6212,4407130
1211,6209,4240130,6212,4408130
1211,6209,4240940,6212,4408940
1211,6209,4240940,6212,4408940
1211,6209,4241940,6212,4409940
1211,6209,4242940,6212,4410940
1211,6209,4242940,6212,4410940
1211,6209,4243940,6212,4411940
1211,6209,4244940,6212,4412940
1211,6209,4245410,6212,4413410
1211,6209,4246410,6212,4414410
1211,6209,4247410,6212,4415410
1211,6209,4248410,6212,4416410
1211,6209,4248410,6212,4416410
1211,6209,4248960,6212,4416960
1211,6209,4249430,6212,4417430
1211,6209,4249900,6212,4417900
1211,6209,4250550,6212,4418550
1211,6209,4251550,6212,4419550
1211,6209,4252200,6212,4420200
1211,6209,4253200,6212,4421200
1211,6209,4253200,6212,4421200
1211,6209,4253670,6212,4421670
1211,6209,4254670,6212,4422670
1211,6209,4255320,6212,4423320
1211,6209,4256320,6212,4424320
1211,6209,4257130,6212,4425130
1211,6209,4258130,6212,4426130
1211,6209,4258680,6212,4426680
1211,6209,4259000,6212,4427000
1211,6209,4259000,6212,4427000
1211,6209,4259470,6212,4427470
1211,6209,4259470,6212,4427470
1211,6209,4259470,6212,4427470
1211,6209,4260470,6212,4428470
1211,6209,4261470,6212,4429470
1211,6209,4261940,6212,4429940
1211,6209,4261940,6212,4429940
1211,6209,4262940,6212,4430940
1211,6209,4263750,6212,4431750
1211,6209,4263750,6212,4431750
1211,6209,4264750,6212,4432750
1212,6210,4265560,6212,4433560
1212,6210,4266560,6212,4434560
1212,6210,4266560,6212,4434560
1212,6210,4267020,6212,4435020
1212,6210,4269020,6212,4437020
1212,6210,4270020,6212,4438020
1212,6210,4271020,6212,4439020
1212,6210,4271490,6212,4439490
1212,6210,4271710,6212,4439710
1212,6210,4272080,6212,4440080
1212,6210,4273080,6212,4441080
1212,6210,4274080,6212,4442080
1212,6210,4275080,6212,4443080
1212,6210,4275550,6212,4443550
1212,6210,4275550,6212,4443550
1212,6210,4276360,6212,4444360
1212,6210,4277360,6212,4445360
1212,6210,4278360,6212,4446360
1212,6210,4279360,6212,4447360
1212,6210,4280360,6212,4448360
1212,6210,4281360,6212,4449360
1212,6210,4282360,6212,4450360
1212,6210,4283360,6212,4451360
1212,6210,4284360,6212,4452360
1212,6210,4285360,6212,4453360
1212,6210,4286360,6212,4454360
1212,6210,4287360,6212,4455360
1212,6210,4288360,6212,4456360
1212,6210,4289360,6212,4457360
1212,6210,4290170,6212,4458170
1212,6210,4291170,6212,4459170
1212,6210,4292170,6212,4460170
1212,6210,4292640,6212,4460640
1212,6210,4293450,6212,4461450
1212,6210,4294450,6212,4462450
1212,6210,4295260,6212,4463260
1212,6210,4296260,6212,4464260
1212,6210,4297260,6212,4465260
1212,6210,4298260,6212,4466260
1212,6210,4299070,6212,4467070
1212,6210,4300070,6212,4468070
1212,6210,4301070,6212,4469070
1212,6210,4302070,6212,4470070
1212,6210,4303070,6212,4471070
1212,6210,4304070,6212,4472070
1212,6210,4305070,6212,4473070
1212,6210,4305070,6212,4473070
1212,6210,4306070,6212,4474070
1212,6210,4310070,6212,4478070
1212,6210,4311070,6212,4479070
1212,6210,4311620,6212,4479620
1212,6210,4312620,6212,4480620
1212,6210,4313270,6212,4481270
1212,6210,4313740,6212,4481740
1212,6210,4314740,6212,4482740
1212,6210,4314740,6212,4482740
1212,6210,4314740,6212,4482740
1212,6210,4314740,6212,4482740
1212,6210,4315740,6212,4483740
1212,6210,4316740,6212,4484740
1212,6210,4317740,6212,4485740
1212,6210,4318550,6212,4486550
1212,6210,4319020,6212,4487020
1212,6210,4319070,6212,4487070
1212,6210,4320070,6212,4488070
1212,6210,4320620,6212,4488620
1212,6210,4321620,6212,4489620
1212,6210,4322620,6212,4490620
1212,6210,4322620,6212,4490620
1212,6210,4323620,6212,4491620
1212,6210,4325620,6212,4493620
1212,6210,4325620,6212,4493620
1212,6210,4326430,6212,4494430
1212,6210,4326430,6212,4494430
1212,6210,4327430,6212,4495430
1212,6210,4328430,6212,4496430
1212,6210,4328900,6212,4496900
1212,6210,4329900,6212,4497900
1212,6210,4330900,6212,4498900
1212,6210,4331900,6212,4499900
1212,6210,4332900,6212,4500900
1212,6210,4333900,6212,4501900
1212,6210,4334900,6212,4502900
1212,6210,4335900,6212,4503900
1212,6210,4336710,6212,4504710
1212,6210,4337710,6212,4505710
1212,6210,4338710,6212,4506710
1212,6210,4339710,6212,4507710
1212,6210,4339710,6212,4507710
1212,6210,4340710,6212,4508710
1212,6210,4341710,6212,4509710
1212,6210,4342180,6212,4510180
1212,6210,4343180,6212,4511180
1212,6210,4343650,6212,4511650
1212,6210,4344650,6212,4512650
1212,6210,4345650,6212,4513650
1212,6210,4346650,6212,4514650
1212,6210,4347650,6212,4515650
1212,6210,4347970,6212,4515970
1212,6210,4348440,6212,4516440
1212,6210,4349250,6212,4517250
1212,6210,4350060,6212,4518060
1212,6210,4351060,6212,4519060
1212,6210,4352060,6212,4520060
1212,6210,4356060,6212,4524060
1212,6210,4356710,6212,4524710
1212,6210,4357520,6212,4525520
1212,6210,4358330,6212,4526330
1212,6210,4358560,6212,4526560
1212,6210,4358560,6212,4526560
1212,6210,4358880,6212,4526880
1212,6210,4359880,6212,4527880
1212,6210,4360530,6212,4528530
1212,6210,4361000,6212,4529000
1212,6210,4362000,6212,4530000
1212,6210,4362000,6212,4530000
1212,6210,4362810,6212,4530810
1212,6210,4366810,6212,4534810
1212,6210,4367810,6212,4535810
1212,6210,4368810,6212,4536810
1212,6210,4368810,6212,4536810
1212,6210,4369280,6212,4537280
1212,6210,4370280,6212,4538280
1212,6210,4371280,6212,4539280
1212,6210,4372280,6212,4540280
1212,6210,4372600,6212,4540600
1212,6210,4373600,6212,4541600
1212,6210,4373600,6212,4549600
1212,6210,4373600,6212,4549600
1212,6210,4374600,6212,4550600
1212,6210,4375070,6212,4551070
1212,6210,4376070,6212,4552070
1212,6210,4377070,6212,4553070
1212,6210,4378070,6212,4554070
1212,6210,4379070,6212,4555070
1212,6210,4380070,6212,4556070
1212,6210,4381070,6212,4557070
1212,6210,4381660,6212,4557660
1212,6210,4382310,6212,4558310
1212,6210,4382680,6212,4558680
1212,6210,4383680,6212,4559680
1212,6210,4383680,6212,4559680
1212,6210,4384680,6212,4560680
1212,6210,4385000,6212,4561000
1212,6210,4386000,6212,4562000
1212,6210,4386000,6212,4562000
1212,6210,4386000,6212,4562000
1212,6210,4386470,6212,4562470
1212,6210,4386940,6212,4562940
1212,6210,4387410,6212,4563410
1212,6210,4388410,6212,4564410
1212,6210,4388410,6212,4572410
1212,6210,4389410,6212,4573410
1212,6210,4390410,6212,4574410
1212,6210,4391410,6212,4575410
1212,6210,4392060,6212,4576060
1212,6210,4392060,6212,4576060
1212,6210,4393060,6212,4577060
1212,6210,4393870,6212,4577870
1212,6210,4394870,6212,4578870
1212,6210,4395870,6212,4579870
1212,6210,4396870,6212,4580870
1212,6210,4397870,6212,4581870
1212,6210,4398870,6212,4582870
1212,6210,4399340,6212,4583340
1212,6210,4399990,6212,4583990
1212,6210,4400990,6212,4584990
1212,6210,4401990,6212,4585990
1212,6210,4402990,6212,4586990
1212,6210,4402990,6212,4586990
1212,6210,4403360,6212,4587360
1212,6210,4404360,6212,4588360
1212,6210,4404360,6212,4596360
1212,6210,4405360,6212,4597360
1212,6210,4405360,6212,4605360
1212,6210,4406170,6212,4606170
1212,6210,4406640,6212,4606640
1212,6210,4407640,6212,4607640
1212,6210,4408450,6212,4608450
1212,6210,4409100,6212,4609100
1212,6210,4410100,6212,4610100
1212,6210,4410910,6212,4610910
1212,6210,4411910,6212,4611910
1212,6210,4412130,6212,4612130
1212,6210,4413130,6212,4613130
1212,6210,4413360,6212,4613360
1212,6210,4413360,6212,4613360
1212,6210,4414360,6212,4614360
1212,6210,4415360,6212,4615360
1212,6210,4416360,6212,4616360
1212,6210,4417360,6212,4617360
1212,6210,4417950,6212,4617950
1212,6210,4418950,6212,4618950
1212,6210,4419950,6212,4619950
1212,6210,4420500,6212,4620500
1212,6210,4421500,6212,4621500
1212,6210,4421970,6212,4621970
1212,6210,4421970,6212,4621970
1212,6210,4422970,6212,4622970
1212,6210,4423560,6212,4623560
1212,6210,4425560,6212,4625560
1212,6210,4426560,6212,4626560
1212,6210,4427020,6212,4627020
1212,6210,4428020,6212,4628020
1212,6210,4429020,6212,4629020
1212,6210,4430020,6212,4630020
1212,6210,4430670,6212,4630670
1212,6210,4431670,6212,4631670
1212,6210,4432130,6212,4632130
1212,6210,4432600,6212,4632600
1212,6210,4433600,6212,4633600
1212,6210,4434410,6212,4634410
1212,6210,4434410,6212,4634410
1212,6210,4434880,6212,4634880
1212,6210,4435880,6212,4635880
1212,6210,4436880,6212,4636880
1212,6210,4437880,6212,4637880
1212,6210,4438880,6212,4638880
1212,6210,4439880,6212,4639880
1212,6210,4439880,6212,4639880
1212,6210,4439880,6212,4639880
1212,6210,4439880,6212,4639880
1212,6210,4440880,6212,4640880
1212,6210,4441880,6212,4641880
1212,6210,4442200,6212,4642200
1212,6210,4443010,6212,4643010
1212,6210,4443820,6212,4643820
1212,6210,4444630,6212,4644630
1212,6210,4445280,6212,4645280
1212,6210,4446280,6212,4646280
1212,6210,4446280,6212,4646280
1212,6210,4446750,6212,4646750
1212,6210,4447750,6212,4647750
1212,6210,4448750,6212,4648750
1212,6210,4449750,6212,4649750
1212,6210,4450750,6212,4650750
1212,6210,4450750,6212,4650750
1212,6210,4451560,6212,4651560
1212,6210,4452560,6212,4652560
1212,6210,4453030,6212,4653030
1212,6210,4453030,6212,4653030
1212,6210,4453030,6212,4653030
1212,6210,4453350,6212,4653350
1212,6210,4454350,6212,4654350
1212,6210,4455350,6212,4655350
1212,6210,4456350,6212,4656350
1212,6210,4457350,6212,4657350
1212,6210,4457350,6212,4657350
1212,6210,4458350,6212,4658350
1212,6210,4458350,6212,4658350
1212,6210,4459350,6212,4659350
1212,6210,4459830,6212,4659830
1212,6210,4460830,6212,4660830
1212,6210,4460830,6212,4660830
1212,6210,4461830,6212,4661830
1212,6210,4462640,6212,4662640
1212,6210,4463640,6212,4663640
1212,6210,4464450,6212,4664450
1212,6210,4465450,6212,4665450
1212,6210,4466450,6212,4666450
1212,6210,4467450,6212,4667450
1212,6210,4467770,6212,4667770
1212,6210,4468770,6212,4668770
1212,6210,4469230,6212,4669230
1212,6210,4470230,6212,4670230
1212,6210,4470230,6212,4670230
1212,6210,4471230,6212,4671230
1212,6210,4471230,6212,4671230
1212,6210,4471700,6212,4671700
1212,6210,4472700,6212,4672700
1212,6210,4472700,6212,4672700
1212,6210,4472700,6212,4672700
1212,6210,4473510,6212,4673510
1212,6210,4474160,6212,4674160
1212,6210,4475160,6212,4675160
1212,6210,4476160,6212,4676160
1212,6210,4476160,6212,4676160
1212,6210,4477160,6212,4677160
1212,6210,4477630,6212,4677630
1212,6210,4478440,6212,4678440
1212,6210,4478910,6212,4678910
1212,6210,4479560,6212,4679560
1212,6210,4480560,6212,4680560
1212,6210,4480560,6212,4680560
1212,6210,4481370,6212,4681370
1212,6210,4481690,6212,4681690
1212,6210,4481690,6212,4681690
1212,6210,4482690,6212,4682690
1212,6210,4483690,6212,4683690
1212,6210,4484010,6212,4684010
1212,6210,4484480,6212,4684480
1212,6210,4485480,6212,4685480
1212,6210,4485480,6212,4685480
1212,6210,4485480,6212,4685480
1212,6210,4486480,6212,4686480
1212,6210,4486480,6212,4694480
1212,6210,4487480,6212,4695480
1212,6210,4487950,6212,4695950
1212,6210,4488950,6212,4696950
1212,6210,4489950,6212,4697950
1212,6210,4490950,6212,4698950
1212,6210,4491180,6212,4699180
1212,6210,4492180,6212,4700180
1212,6210,4493180,6212,4701180
1212,6210,4494180,6212,4702180
1212,6210,4494500,6212,4702500
1212,6210,4494610,6212,4702610
1212,6210,4495610,6212,4703610
1212,6210,4496420,6212,4704420
1212,6210,4496420,6212,4704420
1212,6210,4497230,6212,4705230
1212,6210,4498230,6212,4706230
1212,6210,4499230,6212,4707230
1212,6210,4500230,6212,4708230
1212,6210,4501230,6212,4709230
1212,6210,4502230,6212,4710230
1212,6210,4502450,6212,4710450
1212,6210,4503450,6212,4711450
1212,6210,4503680,6212,4711680
1212,6210,4504150,6212,4712150
1212,6210,4504310,6212,4712310
1212,6210,4505310,6212,4713310
1212,6210,4505420,6212,4713420
1212,6210,4506420,6212,4714420
1212,6210,4507420,6212,4715420
1212,6210,4507420,6212,4723420
1212,6210,4508420,6212,4724420
1212,6210,4508650,6212,4724650
1212,6210,4508650,6212,4724650
1212,6210,4509460,6212,4725460
1212,6210,4510460,6212,4726460
1212,6210,4511460,6212,4727460
1212,6210,4512460,6212,4728460
1212,6210,4512930,6212,4728930
1212,6210,4513930,6212,4729930
1212,6210,4513930,6212,4729930
1212,6210,4513930,6212,4729930
1212,6210,4514930,6212,4730930
1212,6210,4515740,6212,4731740
1212,6210,4516740,6212,4732740
1212,6210,4516740,6212,4740740
1212,6210,4517740,6212,4741740
1212,6210,4517740,6212,4741740
1212,6210,4518740,6212,4742740
1212,6210,4518970,6212,4742970
1212,6210,4519440,6212,4743440
1212,6210,4520440,6212,4744440
1212,6210,4521440,6212,4745440
1212,6210,4522440,6212,4746440
1212,6210,4523090,6212,4747090
1212,6210,4524090,6212,4748090
1212,6210,4525090,6212,4749090
1212,6210,4526090,6212,4750090
1212,6210,4526410,6212,4750410
1212,6210,4527220,6212,4751220
1212,6210,4528030,6212,4752030
1212,6210,4529030,6212,4753030
1212,6210,4529840,6212,4753840
1212,6210,4530650,6212,4754650
1212,6210,4530970,6212,4754970
1212,6210,4531440,6212,4755440
1212,6210,4531440,6212,4755440
1212,6210,4532440,6212,4756440
1212,6210,4533440,6212,4757440
1212,6210,4534440,6212,4758440
1212,6210,4534440,6212,4758440
1212,6210,4535440,6212,4759440
1212,6210,4536090,6212,4760090
1212,6210,4536090,6212,4760090
1212,6210,4536410,6212,4760410
1212,6210,4537060,6212,4761060
1212,6210,4538060,6212,4762060
1212,6210,4538870,6212,4762870
1212,6210,4539340,6212,4763340
1212,6210,4539810,6212,4763810
1212,6210,4540810,6212,4764810
1212,6210,4541810,6212,4765810
1212,6210,4541810,6212,4765810
1212,6210,4542620,6212,4766620
1212,6210,4543620,6212,4767620
1212,6210,4543620,6212,4767620
1212,6210,4543620,6212,4775620
1212,6210,4547620,6212,4779620
1212,6210,4549620,6212,4781620
1212,6210,4550080,6212,4782080
1212,6210,4550730,6212,4782730
1212,6210,4551730,6212,4783730
1212,6210,4552730,6212,4784730
1212,6210,4553730,6212,4785730
1212,6210,4554730,6212,4786730
1212,6210,4555730,6212,4787730
1212,6210,4556540,6212,4788540
1212,6210,4557000,6212,4789000
1212,6210,4558000,6212,4790000
1212,6210,4558000,6212,4790000
1212,6210,4558000,6212,4790000
1212,6210,4558810,6212,4790810
1212,6210,4558810,6212,4790810
1212,6210,4558810,6212,4790810
1212,6210,4559810,6212,4791810
1212,6210,4560620,6212,4792620
1212,6210,4561430,6212,4793430
1212,6210,4562430,6212,4794430
1212,6210,4562900,6212,4794900
1212,6210,4563900,6212,4795900
1212,6210,4563900,6212,4795900
1212,6210,4564360,6212,4796360
1212,6210,4565360,6212,4797360
1212,6210,4565360,6212,4797360
1212,6210,4565830,6212,4797830
1212,6210,4566830,6212,4798830
1212,6210,4567480,6212,4799480
1212,6210,4568480,6212,4800480
1212,6210,4569480,6212,4801480
1212,6210,4570480,6212,4802480
1212,6210,4571480,6212,4803480
1212,6210,4571480,6212,4803480
1212,6210,4572480,6212,4804480
1212,6210,4573480,6212,4805480
1212,6210,4573480,6212,4813480
1212,6210,4574480,6212,4814480
1212,6210,4575480,6212,4815480
1212,6210,4575480,6212,4815480
1212,6210,4576480,6212,4816480
1212,6210,4577480,6212,4817480
1212,6210,4577950,6212,4817950
1212,6210,4577950,6212,4817950
1212,6210,4578420,6212,4818420
1212,6210,4579230,6212,4819230
1212,6210,4581230,6212,4821230
1212,6210,4582230,6212,4822230
1212,6210,4583230,6212,4823230
1212,6210,4584230,6212,4824230
1212,6210,4585230,6212,4825230
1212,6210,4586230,6212,4826230
1212,6210,4586460,6212,4826460
1212,6210,4586460,6212,4826460
1212,6210,4587460,6212,4827460
1213,6212,4588460,6212,4828460
1213,6212,4589460,6212,4829460
1213,6212,4590460,6212,4830460
1213,6212,4590460,6212,4830460
1213,6212,4591460,6212,4831460
1213,6212,4592460,6212,4832460
1213,6212,4592690,6212,4832690
1213,6212,4593500,6212,4833500
1213,6212,4593500,6212,4833500
1213,6212,4594310,6212,4834310
1213,6212,4594630,6212,4834630
1213,6212,4595630,6212,4835630
1213,6212,4595860,6212,4835860
1213,6212,4596860,6212,4836860
1213,6212,4597180,6212,4837180
1213,6212,4597640,6212,4837640
1213,6212,4598110,6212,4838110
1213,6212,4598760,6212,4838760
1213,6212,4599570,6212,4839570
1213,6212,4600570,6212,4840570
1213,6212,4601570,6212,4841570
1213,6212,4601890,6212,4841890
1213,6212,4602360,6212,4842360
1213,6212,4603170,6212,4843170
1213,6212,4603980,6212,4843980
1213,6212,4603980,6212,4843980
1213,6212,4604980,6212,4844980
1213,6212,4604980,6212,4844980
1213,6212,4605980,6212,4845980
1213,6212,4606450,6212,4846450
1213,6212,4607450,6212,4847450
1213,6212,4608450,6212,4848450
1213,6212,4608770,6212,4848770
1213,6212,4609090,6212,4849090
1213,6212,4609900,6212,4849900
1213,6212,4610900,6212,4850900
1213,6212,4611550,6212,4851550
1213,6212,4612550,6212,4852550
1213,6212,4613550,6212,4853550
1213,6212,4614550,6212,4854550
1213,6212,4615020,6212,4855020
1213,6212,4617020,6212,4857020
1213,6212,4618020,6212,4858020
1213,6212,4619020,6212,4859020
1213,6212,4620020,6212,4860020
1213,6212,4620020,6212,4860020
1213,6212,4621020,6212,4861020
1213,6212,4622020,6212,4862020
1213,6212,4622020,6212,4862020
1213,6212,4622830,6212,4862830
1213,6212,4623830,6212,4863830
1213,6212,4624480,6212,4864480
1213,6212,4624800,6212,4864800
1213,6212,4625800,6212,4865800
1213,6212,4625800,6212,4865800
1213,6212,4625800,6212,4865800
1213,6212,4626610,6212,4866610
1213,6212,4627610,6212,4867610
1213,6212,4628070,6212,4868070
1213,6212,4628880,6212,4868880
1213,6212,4629690,6212,4869690
1213,6212,4629690,6212,4877690
1213,6212,4630690,6212,4878690
1213,6212,4631160,6212,4879160
1213,6212,4632160,6212,4880160
1213,6212,4633160,6212,4881160
1213,6212,4634160,6212,4882160
1213,6212,4635160,6212,4883160
1213,6212,4636160,6212,4884160
1213,6212,4636480,6212,4884480
1213,6212,4636950,6212,4884950
1213,6212,4637950,6212,4885950
1213,6212,4638420,6212,4886420
1213,6212,4638420,6212,4886420
1213,6212,4639230,6212,4887230
1213,6212,4640230,6212,4888230
1213,6212,4640690,6212,4888690
1213,6212,4641340,6212,4889340
1213,6212,4641340,6212,4889340
1213,6212,4641570,6212,4889570
1213,6212,4642120,6212,4890120
1213,6212,4643120,6212,4891120
1213,6212,4644120,6212,4892120
1213,6212,4644120,6212,4900120
1213,6212,4644930,6212,4900930
1213,6212,4645390,6212,4901390
1213,6212,4646390,6212,4902390
1213,6212,4646390,6212,4902390
1213,6212,4646390,6212,4902390
1213,6212,4647390,6212,4903390
1213,6212,4647390,6212,4903390
1213,6212,4647390,6212,4903390
1213,6212,4648200,6212,4904200
1213,6212,4648520,6212,4904520
1213,6212,4649520,6212,4905520
1213,6212,4653520,6212,4909520
1213,6212,4653520,6212,4909520
1213,6212,4653750,6212,4909750
1213,6212,4653750,6212,4909750
1213,6212,4654560,6212,4910560
1213,6212,4655030,6212,4911030
1213,6212,4656030,6212,4912030
1213,6212,4656500,6212,4912500
1213,6212,4657150,6212,4913150
1213,6212,4657960,6212,4913960
1213,6212,4658960,6212,4914960
1213,6212,4659960,6212,4915960
1213,6212,4660770,6212,4916770
1213,6212,4661770,6212,4917770
1213,6212,4662770,6212,4918770
1213,6212,4663770,6212,4919770
1213,6212,4663770,6212,4919770
1213,6212,4664770,6212,4920770
1213,6212,4665770,6212,4921770
1213,6212,4666770,6212,4922770
1213,6212,4667770,6212,4923770
1213,6212,4668770,6212,4924770
1213,6212,4669240,6212,4925240
1213,6212,4670050,6212,4926050
1213,6212,4671050,6212,4927050
1213,6212,4672050,6212,4928050
1213,6212,4672520,6212,4928520
1213,6212,4672990,6212,4928990
1213,6212,4672990,6212,4936990
1213,6212,4673800,6212,4937800
1213,6212,4674800,6212,4938800
1213,6212,4675270,6212,4939270
1213,6212,4676270,6212,4940270
1213,6212,4677270,6212,4941270
