ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_6ae2-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-origin_milli,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_6ae2-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-origin_ratio,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_6ae2-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-origin_q124,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_6ae2-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-bellman_milli,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_6ae2-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-bellman_ratio
895065.18,15.57,2.22,337117.41,5.86
895037.0,15.57,2.23,337142.98,5.86
895474.76,15.58,2.23,336298.63,5.85
895474.76,15.58,2.23,336324.83,5.85
895336.91,15.58,2.23,336226.94,5.85
895622.27,15.58,2.24,336299.1,5.85
895594.09,15.59,2.24,336283.2,5.85
896801.82,15.61,2.26,337136.66,5.87
897087.18,15.61,2.27,337013.23,5.87
896970.55,15.61,2.27,337058.68,5.87
897010.79,15.62,2.27,336939.45,5.87
897385.93,15.62,2.28,337021.12,5.87
897357.76,15.63,2.28,337046.69,5.87
897656.45,15.63,2.29,337060.06,5.87
897816.97,15.64,2.29,337097.87,5.87
897668.5,15.64,2.29,336971.6,5.87
897726.12,15.64,2.3,336943.79,5.87
896658.65,15.64,2.3,336726.01,5.87
897110.8,15.65,2.31,337323.46,5.88
897110.8,15.65,2.31,337543.62,5.89
897271.32,15.66,2.31,337581.44,5.89
897122.85,15.66,2.31,337468.33,5.89
897094.67,15.66,2.31,337431.67,5.89
896946.2,15.66,2.31,337313.26,5.89
896918.03,15.66,2.32,337328.22,5.89
896769.55,15.66,2.32,337285.33,5.89
897001.66,15.67,2.32,337178.38,5.89
896853.19,15.67,2.32,337331.81,5.89
897151.88,15.67,2.33,337335.14,5.89
897761.94,15.69,2.34,337374.1,5.89
898047.3,15.69,2.35,337461.38,5.9
898233.3,15.7,2.35,339198.45,5.93
898273.53,15.7,2.36,338642.61,5.92
898679.18,15.71,2.36,338665.95,5.92
898964.54,15.71,2.37,338562.26,5.92
899004.77,15.72,2.37,338527.95,5.92
898976.6,15.72,2.38,338517.5,5.92
898828.12,15.72,2.38,338393.6,5.92
898868.36,15.72,2.38,338473.72,5.92
898719.89,15.72,2.38,338431.06,5.92
899075.4,15.73,2.39,338327.42,5.92
899047.22,15.73,2.39,338334.95,5.92
899340.77,15.74,2.39,338297.2,5.92
899192.3,15.74,2.39,338214.08,5.92
899164.12,15.74,2.4,338229.03,5.92
899135.94,15.74,2.4,338221.78,5.92
898987.47,15.74,2.4,338149.33,5.92
899286.16,15.75,2.41,338152.66,5.92
899257.98,15.75,2.41,338151.37,5.92
899109.51,15.75,2.41,338078.92,5.92
899081.33,15.75,2.41,338104.48,5.92
899241.86,15.76,2.42,338142.3,5.93
899694.01,15.77,2.42,338068.95,5.93
899694.01,15.77,2.42,337971.28,5.92
899545.54,15.77,2.43,337898.83,5.92
899397.07,15.77,2.43,337755.9,5.92
899368.89,15.77,2.43,337764.65,5.92
899340.71,15.77,2.43,337779.61,5.92
899312.53,15.78,2.43,337778.32,5.93
899718.19,15.78,2.44,337800.56,5.93
900050.01,15.79,2.45,337561.28,5.92
900463.84,15.8,2.46,337555.94,5.92
900435.67,15.8,2.46,337542.57,5.92
900407.49,15.81,2.46,337550.1,5.93
900379.31,15.81,2.46,337558.85,5.93
900379.31,15.81,2.46,337470.93,5.92
900230.84,15.81,2.46,337428.27,5.93
900210.87,15.81,2.47,338151.21,5.94
900496.23,15.82,2.47,338129.3,5.94
900468.06,15.82,2.48,338112.31,5.94
900319.59,15.82,2.48,338039.86,5.94
900291.41,15.82,2.48,338047.39,5.94
900469.81,15.83,2.48,338086.34,5.94
900321.34,15.83,2.48,337973.23,5.94
900321.34,15.83,2.48,337873.99,5.94
900481.86,15.83,2.49,337911.8,5.94
900833.91,15.84,2.5,338688.97,5.95
901175.58,15.84,2.5,339531.25,5.97
901175.58,15.84,2.5,339449.19,5.97
901027.11,15.84,2.5,339562.84,5.97
900730.17,15.85,2.5,339522.62,5.97
900890.69,15.85,2.51,339560.44,5.97
900742.22,15.85,2.51,339533.9,5.97
901147.88,15.86,2.52,339557.24,5.98
900999.4,15.86,2.52,339471.99,5.98
901177.8,15.86,2.52,339507.43,5.98
900952.54,15.86,2.52,339603.04,5.98
901113.07,15.87,2.52,339640.86,5.98
901273.59,15.87,2.53,339678.67,5.98
901023.4,15.87,2.53,339342.01,5.98
901183.93,15.87,2.53,339379.82,5.98
901241.55,15.88,2.53,339352.0,5.98
901241.55,15.88,2.53,339268.04,5.98
900767.96,15.88,2.54,339233.88,5.98
900478.63,15.88,2.53,339512.39,5.99
900330.16,15.88,2.53,339395.92,5.98
900181.69,15.88,2.53,339265.14,5.98
900494.81,15.88,2.54,339064.1,5.98
899427.33,15.89,2.54,338943.99,5.99
899278.86,15.89,2.54,338880.05,5.99
899250.68,15.89,2.55,338905.62,5.99
899102.21,15.89,2.55,338856.48,5.99
898034.74,15.89,2.55,338638.7,5.99
898006.56,15.9,2.55,338664.26,5.99
897858.09,15.9,2.55,338531.38,5.99
897898.32,15.9,2.56,338611.49,6.0
897870.14,15.9,2.56,338594.5,6.0
897919.09,15.9,2.56,338158.83,5.99
897890.92,15.91,2.56,338184.4,5.99
897862.74,15.91,2.57,338177.14,5.99
897834.56,15.91,2.57,338192.1,5.99
897686.09,15.91,2.57,338111.56,5.99
897537.62,15.91,2.57,337974.93,5.99
897389.15,15.91,2.57,337948.39,5.99
897240.68,15.91,2.57,338096.07,6.0
897526.04,15.92,2.58,338170.77,6.0
897409.41,15.92,2.58,338118.44,6.0
897381.23,15.92,2.58,338117.15,6.0
897232.76,15.92,2.58,338005.57,6.0
896165.28,15.93,2.58,337787.79,6.0
896996.9,15.94,2.6,338093.24,6.01
896968.72,15.94,2.6,338108.2,6.01
896968.72,15.94,2.6,337964.78,6.01
897324.23,15.95,2.61,338447.97,6.02
897364.46,15.95,2.61,338528.09,6.02
897404.7,15.96,2.61,338448.83,6.02
897256.23,15.96,2.61,338311.54,6.02
897549.77,15.96,2.62,338273.79,6.02
897549.77,15.96,2.62,338187.22,6.02
897521.59,15.97,2.62,338185.93,6.02
897373.12,15.97,2.62,338073.51,6.02
897224.65,15.97,2.62,337976.39,6.01
897076.18,15.97,2.62,338112.92,6.02
897076.18,15.97,2.62,338029.19,6.02
896927.71,15.97,2.62,338357.58,6.02
897372.16,15.98,2.63,338892.7,6.03
897372.16,15.98,2.63,338795.03,6.03
897429.78,15.98,2.63,338767.21,6.03
897429.78,15.98,2.63,338683.25,6.03
897401.6,15.98,2.64,338698.21,6.03
897441.83,15.98,2.64,338671.68,6.03
897602.36,15.99,2.64,338709.5,6.03
897602.36,15.99,2.64,338633.61,6.03
897887.72,15.99,2.65,338918.64,6.04
898262.87,16.0,2.66,338853.17,6.04
898234.69,16.0,2.66,338851.88,6.04
898274.92,16.01,2.66,338931.99,6.04
898246.74,16.01,2.67,338895.33,6.04
898218.57,16.01,2.67,338884.88,6.04
898218.57,16.01,2.67,338792.54,6.04
898190.39,16.01,2.67,338776.64,6.04
898579.91,16.02,2.68,338758.51,6.04
898740.44,16.03,2.68,338796.33,6.04
898677.64,16.03,2.69,338570.1,6.04
898649.46,16.03,2.69,338585.05,6.04
898780.85,16.04,2.69,338299.35,6.04
898632.38,16.04,2.69,338276.23,6.04
899076.83,16.04,2.7,339283.3,6.05
899014.03,16.05,2.7,339002.43,6.05
899014.03,16.05,2.7,338891.19,6.05
899014.03,16.05,2.7,338792.84,6.05
899062.98,16.05,2.71,338357.16,6.04
899223.51,16.05,2.71,338394.98,6.04
899446.15,16.06,2.72,338023.15,6.04
899821.3,16.07,2.72,338104.82,6.04
899672.83,16.07,2.73,338195.59,6.04
899524.36,16.07,2.73,338097.17,6.04
899496.18,16.07,2.73,338122.74,6.04
899468.0,16.07,2.73,338105.75,6.04
899508.23,16.08,2.73,338185.87,6.04
899548.47,16.08,2.74,338356.21,6.05
899408.71,16.08,2.74,337727.83,6.04
899260.24,16.08,2.74,337682.33,6.04
899665.9,16.09,2.75,337704.57,6.04
900021.41,16.1,2.75,338481.34,6.05
900061.64,16.1,2.76,338402.08,6.05
900436.79,16.11,2.76,338372.47,6.05
900288.32,16.11,2.76,338300.02,6.05
900288.32,16.11,2.76,338194.76,6.05
900139.85,16.11,2.76,338122.31,6.05
899991.38,16.11,2.76,338006.23,6.05
899842.91,16.11,2.76,338128.55,6.05
899883.14,16.11,2.77,338087.59,6.05
899854.96,16.11,2.77,338086.3,6.05
899826.78,16.12,2.77,338085.01,6.06
899867.02,16.12,2.78,338165.12,6.06
900311.47,16.13,2.78,337513.36,6.05
900283.29,16.13,2.79,337499.98,6.05
900134.82,16.13,2.79,337470.84,6.05
899986.35,16.13,2.79,337385.59,6.05
899837.87,16.13,2.79,337293.64,6.05
899721.25,16.13,2.79,337339.09,6.05
900556.47,16.15,2.8,337876.32,6.06
900528.3,16.15,2.81,337863.04,6.06
900500.12,16.15,2.81,337870.57,6.06
900944.57,16.16,2.82,338740.62,6.08
900944.57,16.16,2.82,338897.21,6.08
900916.39,16.16,2.82,338883.94,6.08
901291.54,16.17,2.83,338782.5,6.08
901349.16,16.17,2.83,338754.69,6.08
901509.68,16.18,2.83,338792.5,6.08
901884.83,16.18,2.84,338681.32,6.08
902259.98,16.19,2.85,338752.67,6.08
902111.51,16.19,2.85,338710.01,6.08
901963.04,16.19,2.85,338679.36,6.08
902232.27,16.2,2.85,339267.27,6.09
902146.47,16.2,2.86,339204.85,6.09
902146.47,16.2,2.86,339116.92,6.09
901969.82,16.2,2.86,339036.4,6.09
901821.35,16.2,2.86,339009.87,6.09
902114.9,16.21,2.87,338972.12,6.09
902086.72,16.21,2.87,338997.68,6.09
902086.72,16.21,2.87,338927.23,6.09
902086.72,16.21,2.87,338927.23,6.09
902086.72,16.21,2.87,338848.99,6.09
902058.54,16.21,2.87,338835.71,6.09
902343.9,16.22,2.88,338746.69,6.09
902343.9,16.22,2.88,338643.24,6.09
902195.43,16.22,2.88,338613.86,6.09
902195.43,16.22,2.88,338752.12,6.09
902167.25,16.22,2.88,338750.83,6.09
902018.78,16.22,2.88,338719.78,6.09
902514.22,16.23,2.89,338708.11,6.09
902799.58,16.24,2.9,338777.07,6.09
902799.58,16.24,2.9,339538.87,6.11
903084.94,16.25,2.9,339611.02,6.11
903370.3,16.25,2.91,339896.05,6.12
903427.92,16.25,2.91,339835.56,6.11
903279.45,16.25,2.91,339713.2,6.11
903130.98,16.25,2.91,339611.59,6.11
902982.51,16.25,2.91,339505.28,6.11
903366.44,16.26,2.92,339547.22,6.11
903338.26,16.26,2.92,339536.77,6.11
903516.66,16.27,2.93,339426.85,6.11
903488.48,16.27,2.93,339419.59,6.11
903872.42,16.28,2.94,339319.78,6.11
904170.37,16.29,2.94,339046.64,6.11
904475.19,16.29,2.95,339101.96,6.11
904326.72,16.29,2.95,338939.44,6.11
904298.54,16.3,2.95,338965.01,6.11
904347.49,16.3,2.96,338529.33,6.1
904319.32,16.3,2.96,338515.96,6.1
904632.43,16.31,2.97,338303.05,6.1
905038.09,16.32,2.98,338326.39,6.1
905475.91,16.33,2.99,338284.58,6.1
905327.44,16.33,2.99,338258.04,6.1
905299.26,16.33,2.99,338273.0,6.1
905150.79,16.33,2.99,338282.3,6.1
905436.15,16.34,2.99,338354.46,6.11
905485.1,16.34,3.0,337918.79,6.1
905336.63,16.34,3.0,337805.68,6.1
905188.16,16.34,3.0,337694.02,6.1
905159.98,16.34,3.0,337708.98,6.1
905020.23,16.34,3.0,337080.61,6.09
904992.05,16.35,3.0,337088.14,6.09
905049.67,16.35,3.01,337060.32,6.09
905021.49,16.35,3.01,337075.28,6.09
905061.72,16.35,3.01,337155.39,6.09
905000.24,16.36,3.01,336998.55,6.09
905375.38,16.36,3.02,337080.22,6.09
905226.91,16.36,3.02,337313.09,6.1
905078.44,16.36,3.02,337227.83,6.1
905050.26,16.37,3.02,337226.54,6.1
905210.79,16.37,3.03,337264.36,6.1
905509.48,16.38,3.04,337267.69,6.1
905687.88,16.38,3.04,337142.1,6.1
905539.41,16.38,3.04,337048.05,6.1
905511.23,16.39,3.04,337046.76,6.1
905551.46,16.39,3.05,336161.92,6.08
905402.99,16.39,3.05,336078.48,6.08
905402.99,16.39,3.05,336008.03,6.08
905254.52,16.39,3.05,335894.92,6.08
905077.87,16.39,3.05,335803.66,6.08
904010.4,16.4,3.05,335585.88,6.09
904010.4,16.4,3.05,335595.93,6.09
903861.93,16.4,3.05,335758.74,6.09
904426.67,16.41,3.07,335763.29,6.09
904448.89,16.41,3.07,335672.51,6.09
904300.42,16.41,3.07,335629.62,6.09
904151.95,16.41,3.07,335632.47,6.09
904003.48,16.41,3.07,336088.17,6.1
903855.01,16.41,3.07,336172.82,6.1
904299.46,16.42,3.08,336613.18,6.11
904299.46,16.42,3.08,336639.38,6.11
905131.07,16.44,3.09,336944.83,6.12
904982.6,16.44,3.09,336831.9,6.12
904834.13,16.44,3.09,336748.46,6.12
904805.95,16.44,3.1,336735.08,6.12
904657.48,16.44,3.1,336708.55,6.12
904509.01,16.44,3.1,336686.13,6.12
904509.01,16.44,3.1,336588.39,6.12
904549.24,16.44,3.1,336478.14,6.12
905159.3,16.46,3.11,336517.1,6.12
904862.36,16.46,3.11,337278.45,6.13
905022.88,16.46,3.12,337316.27,6.14
904994.7,16.47,3.12,337331.23,6.14
904994.7,16.47,3.12,337233.56,6.14
904846.23,16.47,3.12,337138.53,6.14
905024.63,16.47,3.13,337444.15,6.14
905024.63,16.47,3.13,337531.7,6.14
905481.88,16.48,3.14,337938.42,6.15
905522.11,16.48,3.14,338018.53,6.15
905373.64,16.48,3.14,337886.94,6.15
905667.19,16.49,3.15,337921.28,6.15
905639.01,16.49,3.15,337946.84,6.15
905639.01,16.49,3.15,338017.83,6.16
905490.54,16.49,3.15,338370.07,6.16
905342.07,16.49,3.15,338327.18,6.16
905342.07,16.49,3.15,338327.18,6.16
905382.3,16.5,3.15,338255.01,6.16
905354.12,16.5,3.16,338239.11,6.16
905729.27,16.51,3.16,338320.78,6.17
905580.8,16.51,3.16,338209.2,6.16
905331.91,16.51,3.16,337873.83,6.16
905183.43,16.51,3.16,337842.78,6.16
905558.58,16.51,3.17,337823.62,6.16
905410.11,16.51,3.17,337679.08,6.16
905261.64,16.51,3.17,337648.43,6.16
905113.17,16.51,3.17,337513.94,6.16
905113.17,16.51,3.17,337367.14,6.16
905113.17,16.51,3.17,337189.85,6.15
905113.17,16.51,3.17,337167.66,6.15
905273.69,16.52,3.18,337215.16,6.15
905328.66,16.52,3.18,337095.83,6.15
905386.28,16.53,3.18,337068.01,6.15
905246.53,16.53,3.18,336439.64,6.14
905129.9,16.53,3.18,336431.33,6.14
905170.13,16.53,3.19,336585.56,6.15
905575.78,16.54,3.2,336608.9,6.15
905326.89,16.54,3.19,336273.54,6.14
905640.01,16.55,3.2,336072.5,6.14
905491.54,16.55,3.2,336037.47,6.14
905242.64,16.54,3.2,335702.1,6.14
905214.47,16.55,3.2,335686.2,6.14
905186.29,16.55,3.21,335693.73,6.14
905158.11,16.55,3.21,335683.27,6.14
905571.95,16.56,3.22,335677.94,6.14
905423.48,16.56,3.22,335622.25,6.14
904356.0,16.57,3.22,335414.51,6.14
904207.53,16.57,3.22,335369.35,6.14
904059.06,16.57,3.22,335249.05,6.14
904030.88,16.57,3.23,335256.58,6.14
904071.11,16.57,3.23,335174.15,6.14
904042.94,16.57,3.23,335137.49,6.14
903894.47,16.58,3.23,334727.96,6.14
904300.12,16.58,3.24,334751.3,6.14
904795.56,16.59,3.25,334750.77,6.14
904647.09,16.59,3.25,334678.32,6.14
904498.62,16.59,3.25,334663.28,6.14
904350.15,16.6,3.25,334618.37,6.14
904201.68,16.6,3.25,334570.98,6.14
905036.9,16.61,3.27,335108.21,6.15
905197.43,16.62,3.27,335146.03,6.15
905420.07,16.62,3.28,334774.2,6.15
905689.31,16.63,3.29,334667.85,6.15
905689.31,16.63,3.29,335410.72,6.16
905921.41,16.64,3.29,335373.71,6.16
905893.23,16.64,3.3,335388.67,6.16
905744.76,16.64,3.3,335314.62,6.16
905596.29,16.64,3.3,335291.51,6.16
905980.22,16.65,3.3,335568.25,6.17
906385.87,16.66,3.31,335590.48,6.17
906761.02,16.66,3.32,335672.15,6.17
906057.96,16.65,3.31,334912.15,6.16
906280.61,16.66,3.32,334540.32,6.15
906132.14,16.66,3.32,334427.21,6.15
906046.34,16.66,3.32,334342.51,6.15
906046.34,16.66,3.32,334157.96,6.15
906278.44,16.67,3.33,334029.03,6.14
906129.97,16.67,3.33,333985.25,6.14
907204.75,16.69,3.35,334351.6,6.15
907176.58,16.69,3.35,334338.32,6.15
907481.73,16.7,3.36,335178.21,6.17
907530.68,16.7,3.36,334742.54,6.16
907502.51,16.7,3.36,334717.9,6.16
907542.74,16.71,3.36,334798.02,6.16
907542.74,16.71,3.36,334738.94,6.16
907514.56,16.71,3.37,334728.49,6.16
907366.09,16.71,3.37,334714.35,6.16
907366.09,16.71,3.37,334644.58,6.16
907406.32,16.71,3.37,334561.08,6.16
907257.85,16.71,3.37,334487.03,6.16
907633.0,16.72,3.38,334412.13,6.16
907793.52,16.73,3.38,334449.95,6.16
907645.05,16.73,3.38,334434.91,6.16
907496.58,16.73,3.39,334331.4,6.16
907496.58,16.73,3.39,334213.74,6.16
907496.58,16.73,3.39,334131.68,6.16
907657.11,16.73,3.39,334169.49,6.16
907628.93,16.74,3.39,334177.02,6.16
907669.16,16.74,3.4,334148.83,6.16
907640.98,16.74,3.4,334135.55,6.16
907819.38,16.75,3.4,334174.5,6.16
907670.91,16.75,3.4,334056.64,6.16
907522.44,16.75,3.41,333924.7,6.16
907580.06,16.75,3.41,333864.22,6.16
907551.88,16.75,3.41,333889.78,6.16
907403.41,16.75,3.41,334061.25,6.17
907403.41,16.75,3.41,333979.19,6.17
907254.94,16.75,3.41,333962.63,6.17
907312.56,16.75,3.41,333934.81,6.17
907164.09,16.75,3.41,333892.15,6.17
907204.32,16.76,3.41,333854.74,6.17
907055.85,16.76,3.41,333782.29,6.17
907887.46,16.77,3.43,334087.74,6.17
908262.61,16.78,3.44,334169.41,6.17
908234.43,16.79,3.44,334184.37,6.18
908206.26,16.79,3.44,334219.53,6.18
908504.95,16.8,3.45,334222.86,6.18
908836.77,16.8,3.46,334008.72,6.18
908242.88,16.81,3.46,333852.83,6.18
908214.7,16.81,3.47,333867.79,6.18
908066.23,16.81,3.47,333772.76,6.18
908108.69,16.81,3.47,337208.95,6.24
907960.22,16.81,3.47,337097.37,6.24
907960.22,16.81,3.47,337009.56,6.24
908245.58,16.82,3.47,337096.84,6.24
908097.11,16.82,3.47,336992.89,6.24
908200.01,16.82,3.48,336981.57,6.24
908644.46,16.83,3.49,336850.63,6.24
908495.99,16.83,3.49,336770.1,6.24
908781.35,16.84,3.49,336835.58,6.24
908753.17,16.84,3.5,336861.14,6.24
908604.7,16.84,3.5,336723.86,6.24
908644.94,16.84,3.5,336649.37,6.24
908496.46,16.84,3.5,336532.9,6.24
908347.99,16.84,3.5,336427.14,6.24
908388.23,16.85,3.5,336344.43,6.24
908360.05,16.85,3.51,336337.18,6.24
908211.58,16.85,3.51,336426.25,6.24
908251.81,16.85,3.51,336506.36,6.24
908521.04,16.86,3.52,336393.52,6.24
908372.57,16.86,3.52,336269.63,6.24
908224.1,16.86,3.52,336166.7,6.24
908509.46,16.87,3.52,336077.68,6.24
908360.99,16.87,3.53,335959.21,6.24
908332.81,16.87,3.53,335942.23,6.24
908184.34,16.87,3.53,335878.29,6.24
908224.57,16.88,3.53,336018.49,6.24
908224.57,16.88,3.53,335882.68,6.24
908315.68,16.88,3.53,336064.66,6.24
908476.2,16.88,3.54,336102.47,6.25
908476.2,16.88,3.54,335917.34,6.24
908891.82,16.89,3.55,337080.82,6.26
909070.22,16.9,3.55,336969.01,6.26
909042.05,16.9,3.55,336994.57,6.26
909874.24,16.92,3.57,336900.48,6.26
910052.64,16.92,3.58,336807.33,6.26
910548.08,16.93,3.59,336795.66,6.26
910548.08,16.93,3.59,336702.71,6.26
910519.9,16.94,3.59,336717.67,6.26
911351.52,16.95,3.61,337023.13,6.27
911351.52,16.95,3.61,336934.82,6.27
911391.75,16.96,3.61,337014.93,6.27
911431.98,16.96,3.62,336961.49,6.27
911592.51,16.96,3.62,336999.3,6.27
911444.04,16.96,3.62,336972.77,6.27
911295.57,16.97,3.62,337319.96,6.28
911147.1,16.97,3.62,337194.33,6.28
911147.1,16.97,3.62,337528.88,6.28
911531.03,16.97,3.63,337427.92,6.28
911691.55,16.98,3.64,337465.73,6.28
911543.08,16.98,3.64,337562.15,6.29
911583.31,16.98,3.64,337478.65,6.29
911434.84,16.98,3.64,337377.04,6.29
911406.67,16.99,3.64,337375.76,6.29
911258.19,16.99,3.64,337536.2,6.29
911543.55,16.99,3.65,337782.33,6.3
911704.08,17.0,3.65,337820.14,6.3
911704.08,17.0,3.65,337935.85,6.3
911704.08,17.0,3.65,338154.77,6.3
911864.61,17.0,3.66,338192.59,6.31
912360.05,17.01,3.67,338208.14,6.31
912645.41,17.02,3.68,338325.35,6.31
911577.93,17.03,3.68,338107.57,6.32
911429.46,17.03,3.68,338055.18,6.32
911723.01,17.03,3.69,337922.07,6.31
911694.83,17.04,3.69,337897.44,6.31
911546.36,17.04,3.69,338034.95,6.32
911518.18,17.04,3.7,338017.97,6.32
911518.18,17.04,3.7,337931.69,6.32
911369.71,17.04,3.7,337757.65,6.32
911221.24,17.04,3.7,337669.98,6.31
911072.77,17.04,3.7,337559.58,6.31
911072.77,17.04,3.7,337545.77,6.31
910885.36,17.04,3.69,337460.26,6.31
911457.8,17.05,3.71,337567.9,6.31
911309.33,17.05,3.71,337478.03,6.31
911160.86,17.05,3.71,337364.92,6.31
911160.86,17.05,3.71,338150.51,6.33
911566.51,17.06,3.72,338172.74,6.33
911418.04,17.06,3.72,338130.08,6.33
911269.57,17.06,3.72,338016.14,6.33
911269.57,17.06,3.72,337969.67,6.33
911121.1,17.06,3.72,337925.85,6.33
911121.1,17.06,3.72,338216.38,6.33
911526.75,17.07,3.73,338239.72,6.33
911378.28,17.07,3.73,338333.62,6.34
911556.68,17.08,3.73,338208.74,6.34
911408.21,17.08,3.73,338108.3,6.33
911465.83,17.08,3.73,338047.82,6.33
911437.65,17.08,3.74,338062.77,6.34
911289.18,17.08,3.74,338027.93,6.34
911289.18,17.08,3.74,337919.13,6.33
911140.71,17.08,3.74,337890.41,6.33
910992.24,17.08,3.74,338043.85,6.34
911277.6,17.09,3.74,338164.9,6.34
911456.0,17.09,3.75,338314.33,6.34
911307.52,17.09,3.75,338283.28,6.35
911279.35,17.1,3.75,338266.3,6.35
911030.45,17.09,3.75,337930.93,6.34
911382.85,17.1,3.76,337911.77,6.34
911354.67,17.11,3.76,337972.78,6.34
911394.9,17.11,3.77,337898.29,6.34
911246.43,17.11,3.77,337785.18,6.34
911106.68,17.11,3.77,337156.81,6.33
911551.13,17.12,3.78,337036.7,6.33
911402.66,17.12,3.78,336994.04,6.33
911442.89,17.12,3.78,336916.3,6.33
911483.12,17.13,3.78,336985.79,6.33
911540.74,17.13,3.78,336930.86,6.33
912036.19,17.14,3.79,336946.41,6.33
912076.42,17.14,3.8,337116.78,6.34
912048.24,17.14,3.8,337103.4,6.34
912020.06,17.15,3.8,337066.74,6.34
912020.06,17.15,3.8,336996.52,6.34
912305.42,17.15,3.81,336903.36,6.33
911237.95,17.16,3.82,336685.58,6.34
912069.56,17.18,3.83,336991.03,6.35
911921.09,17.18,3.83,336877.92,6.35
912248.22,17.18,3.84,337106.68,6.35
912480.32,17.19,3.85,337002.28,6.35
912331.85,17.19,3.85,336914.15,6.35
912372.08,17.19,3.85,336841.98,6.35
912223.61,17.19,3.85,336818.86,6.35
912075.14,17.2,3.85,336684.36,6.35
911926.67,17.2,3.85,336641.47,6.35
911926.67,17.2,3.85,337015.28,6.35
912046.96,17.2,3.85,337053.61,6.36
911898.49,17.2,3.86,337030.49,6.36
911750.02,17.2,3.86,336985.59,6.36
912063.14,17.21,3.86,336784.55,6.35
911914.67,17.21,3.87,336739.64,6.35
911766.2,17.21,3.87,336853.3,6.36
911617.73,17.21,3.87,336738.74,6.36
912001.66,17.22,3.87,337250.46,6.37
911973.48,17.22,3.88,337276.02,6.37
910906.0,17.23,3.88,337058.24,6.37
910757.53,17.23,3.88,337010.75,6.37
911201.98,17.24,3.89,337117.06,6.38
911173.81,17.24,3.89,337142.63,6.38
911214.04,17.24,3.9,337334.03,6.38
911065.57,17.24,3.9,337221.1,6.38
910917.1,17.24,3.9,337495.17,6.39
910888.92,17.25,3.9,337487.91,6.39
911009.21,17.25,3.9,337526.24,6.39
910860.74,17.25,3.9,337509.67,6.39
911173.86,17.26,3.91,337308.63,6.39
911746.3,17.27,3.93,337280.93,6.39
911597.83,17.27,3.93,337361.59,6.39
911449.36,17.27,3.93,337241.29,6.39
911300.89,17.27,3.93,337198.4,6.39
911479.29,17.28,3.93,337237.35,6.39
911341.79,17.27,3.93,337098.36,6.39
911193.32,17.27,3.93,336996.5,6.39
911044.85,17.27,3.93,336878.64,6.39
911016.67,17.28,3.93,336896.22,6.39
910868.2,17.28,3.93,336801.75,6.39
911028.73,17.28,3.94,336839.56,6.39
911403.88,17.29,3.95,336728.38,6.39
911779.02,17.3,3.96,336587.76,6.39
912110.84,17.31,3.97,336348.48,6.38
912463.24,17.32,3.97,336329.32,6.38
912314.77,17.32,3.97,336216.21,6.38
912355.0,17.32,3.98,336296.33,6.38
912799.45,17.33,3.99,336699.2,6.39
912771.27,17.33,3.99,336682.21,6.39
912811.5,17.34,3.99,336610.63,6.39
912851.74,17.34,4.0,336747.38,6.4
913303.89,17.35,4.01,336823.79,6.4
913303.89,17.35,4.01,337109.38,6.4
913748.34,17.36,4.02,337144.06,6.4
914192.79,17.37,4.02,337570.89,6.41
914044.32,17.37,4.03,337555.86,6.41
914101.94,17.37,4.03,337528.04,6.41
913953.46,17.37,4.03,337501.5,6.41
913957.35,17.37,4.03,337212.03,6.41
913808.88,17.37,4.03,337169.37,6.41
914094.24,17.38,4.04,337141.34,6.41
914387.78,17.39,4.04,337262.76,6.41
914673.14,17.39,4.05,337350.05,6.42
914644.97,17.4,4.05,337333.06,6.42
914496.49,17.4,4.05,337219.95,6.42
914468.32,17.4,4.06,337209.5,6.42
914646.72,17.41,4.06,337514.98,6.42
915098.87,17.41,4.07,337866.16,6.43
914992.11,17.41,4.07,337701.51,6.43
914992.11,17.41,4.07,337617.07,6.43
914843.64,17.41,4.07,337544.8,6.43
914695.17,17.41,4.07,337451.19,6.42
914546.7,17.42,4.07,337542.39,6.43
914832.06,17.42,4.08,337443.16,6.43
915064.16,17.43,4.09,337336.22,6.43
913996.68,17.43,4.09,337118.44,6.43
913996.68,17.43,4.09,337007.06,6.43
913996.68,17.43,4.09,336920.49,6.43
913996.68,17.43,4.09,337043.73,6.43
914036.92,17.44,4.09,336964.47,6.43
914077.15,17.44,4.1,336887.51,6.43
914077.15,17.44,4.1,337073.2,6.43
913928.68,17.44,4.1,337296.27,6.44
914214.04,17.45,4.11,337368.43,6.44
914499.4,17.46,4.11,337319.31,6.44
914499.4,17.46,4.11,337384.0,6.44
914499.4,17.46,4.11,337288.46,6.44
914539.63,17.46,4.12,337368.58,6.44
914700.16,17.47,4.12,337406.39,6.44
