ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_043e-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-origin_milli,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_043e-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-origin_ratio,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_043e-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-origin_q124,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_043e-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-bellman_milli,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_043e-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-bellman_ratio
311684.42,9.32,4.15,235755.89,7.05
311821.25,9.33,4.15,235751.45,7.05
311769.52,9.33,4.16,235749.38,7.05
311717.8,9.33,4.16,236310.72,7.07
311666.08,9.33,4.16,236234.43,7.07
311614.35,9.33,4.16,236214.11,7.07
311562.63,9.33,4.16,236121.33,7.07
311510.9,9.33,4.16,236121.33,7.07
311647.73,9.34,4.17,236121.33,7.08
311784.55,9.35,4.17,236121.33,7.08
311921.38,9.35,4.18,236125.11,7.08
311869.66,9.35,4.18,236121.82,7.08
312006.48,9.36,4.19,236121.33,7.08
311954.76,9.36,4.19,236121.33,7.09
311617.67,9.35,4.18,235817.6,7.08
311980.42,9.37,4.19,236987.97,7.11
311928.69,9.37,4.19,236984.73,7.12
311876.97,9.37,4.2,236874.87,7.11
311876.97,9.37,4.2,236874.87,7.11
311825.24,9.37,4.2,236874.87,7.12
311773.52,9.37,4.2,236874.87,7.12
311721.8,9.37,4.2,236875.96,7.12
311670.07,9.37,4.2,236874.89,7.12
311618.35,9.37,4.2,236875.6,7.13
311253.88,9.36,4.19,236467.15,7.11
311624.59,9.38,4.2,236794.62,7.13
311897.0,9.39,4.21,236794.62,7.13
311845.28,9.39,4.22,236794.62,7.13
311982.1,9.39,4.22,236935.89,7.13
311930.38,9.4,4.22,237028.32,7.14
311636.25,9.39,4.22,236761.58,7.13
311273.81,9.38,4.21,236447.69,7.12
311222.08,9.38,4.21,236461.67,7.13
311170.36,9.38,4.21,236448.56,7.13
311118.63,9.38,4.21,236447.7,7.13
311391.04,9.39,4.22,237053.49,7.15
311339.32,9.39,4.22,236988.49,7.15
311287.59,9.39,4.22,236940.38,7.15
311658.31,9.41,4.23,237077.4,7.16
311606.59,9.41,4.24,237468.99,7.17
311554.86,9.41,4.24,237355.88,7.17
311503.14,9.41,4.24,237355.88,7.17
311451.41,9.41,4.24,237352.64,7.17
311399.69,9.41,4.24,237242.78,7.17
311347.96,9.41,4.24,237242.78,7.17
311296.24,9.42,4.24,237242.78,7.18
311666.96,9.43,4.26,237246.32,7.18
311615.23,9.43,4.26,237244.59,7.18
311351.57,9.42,4.25,236897.76,7.17
311299.85,9.42,4.25,236895.95,7.17
311132.81,9.42,4.25,236748.39,7.17
311010.77,9.42,4.24,236873.56,7.17
310959.05,9.42,4.25,236843.84,7.17
310907.32,9.42,4.25,236814.35,7.17
311058.0,9.43,4.25,236454.99,7.17
311428.06,9.44,4.27,236718.74,7.17
311014.26,9.45,4.28,236718.74,7.19
310962.54,9.45,4.28,236641.78,7.19
310910.82,9.45,4.28,236926.12,7.2
310859.09,9.45,4.28,236842.51,7.2
310807.37,9.45,4.28,236729.4,7.2
310393.57,9.46,4.29,236729.4,7.22
310393.57,9.46,4.29,236729.4,7.22
310341.85,9.47,4.29,236729.4,7.22
310341.85,9.47,4.29,236729.4,7.22
310290.13,9.47,4.3,236726.16,7.22
310562.53,9.48,4.31,236922.33,7.23
310713.21,9.48,4.31,236562.97,7.22
310740.37,9.49,4.32,236479.9,7.22
310688.64,9.49,4.32,236479.9,7.22
310636.92,9.49,4.32,236479.9,7.22
310585.2,9.49,4.32,236479.9,7.23
311022.53,9.51,4.33,236492.5,7.23
310802.13,9.5,4.33,236269.67,7.22
310750.4,9.5,4.33,236272.38,7.22
310698.68,9.5,4.33,236257.07,7.23
310849.35,9.51,4.34,235897.71,7.22
310876.51,9.51,4.34,235814.64,7.22
310824.79,9.51,4.34,235814.64,7.22
310773.06,9.52,4.34,236292.55,7.24
310721.34,9.52,4.34,236323.8,7.24
310427.21,9.51,4.34,236047.77,7.23
310375.48,9.51,4.34,236047.77,7.23
309966.42,9.5,4.33,235618.61,7.22
309914.7,9.5,4.33,235750.85,7.23
309862.98,9.5,4.33,235618.61,7.23
310188.34,9.51,4.34,235618.61,7.23
310136.62,9.51,4.34,235618.61,7.23
310084.89,9.52,4.34,235618.61,7.23
310033.17,9.52,4.35,235618.61,7.23
309981.44,9.52,4.35,235653.86,7.24
309929.72,9.52,4.35,235679.01,7.24
310066.55,9.53,4.35,235873.44,7.25
310203.37,9.53,4.36,236304.34,7.26
310151.65,9.53,4.36,236304.34,7.26
310099.92,9.54,4.36,236304.34,7.27
310470.64,9.55,4.38,236348.06,7.27
310098.2,9.54,4.37,236367.2,7.27
310423.56,9.55,4.38,236306.07,7.27
310371.84,9.55,4.38,236670.5,7.28
310034.75,9.54,4.37,236402.15,7.28
309983.03,9.54,4.37,236402.15,7.28
309931.3,9.55,4.37,236204.56,7.27
310080.0,9.55,4.38,236078.43,7.27
310016.4,9.55,4.38,236662.12,7.29
310016.4,9.55,4.38,236662.12,7.29
310153.23,9.56,4.39,236268.85,7.28
310101.51,9.56,4.39,236268.85,7.28
310472.22,9.57,4.4,236292.86,7.29
310420.5,9.58,4.4,235991.77,7.28
310692.91,9.59,4.41,235983.37,7.28
310641.18,9.59,4.41,235971.15,7.28
310641.18,9.59,4.41,235971.15,7.28
310589.46,9.59,4.42,235858.04,7.28
310537.73,9.59,4.42,236018.29,7.29
310368.34,9.59,4.41,237352.04,7.33
310316.62,9.59,4.41,237352.04,7.33
310128.08,9.58,4.41,237148.18,7.33
310076.35,9.58,4.41,237148.18,7.33
310225.05,9.59,4.42,237649.1,7.35
310666.55,9.61,4.43,237924.27,7.36
310666.55,9.61,4.43,237924.27,7.36
310614.83,9.61,4.43,237924.27,7.36
310563.1,9.61,4.44,237929.3,7.36
310511.38,9.61,4.44,237930.81,7.36
310214.68,9.6,4.43,237707.2,7.36
310162.96,9.6,4.43,237704.09,7.36
310111.23,9.6,4.43,237854.99,7.37
310059.51,9.61,4.43,237714.51,7.36
310196.33,9.61,4.44,237887.1,7.37
310144.61,9.61,4.44,237887.1,7.37
310092.88,9.61,4.44,237887.1,7.38
310463.6,9.63,4.46,237897.92,7.38
310249.56,9.62,4.45,237888.61,7.38
310197.83,9.62,4.45,237888.73,7.38
310146.11,9.62,4.45,237893.41,7.38
310282.94,9.63,4.46,237887.89,7.38
310231.21,9.63,4.46,237774.79,7.38
310179.49,9.63,4.46,237774.79,7.39
310127.76,9.64,4.46,237774.79,7.39
310510.35,9.65,4.48,238632.62,7.42
310635.31,9.66,4.48,238783.94,7.42
310583.58,9.66,4.48,238783.94,7.42
310369.54,9.65,4.48,238545.62,7.42
310317.81,9.65,4.48,238545.62,7.42
310266.09,9.65,4.48,238546.21,7.42
310214.37,9.66,4.48,238545.62,7.42
310162.64,9.66,4.48,238545.62,7.43
310110.92,9.66,4.49,238677.67,7.43
310059.19,9.66,4.49,238545.62,7.43
310196.02,9.67,4.49,238545.62,7.43
310196.02,9.67,4.49,238545.62,7.43
310086.02,9.66,4.49,238435.62,7.43
310034.29,9.66,4.49,238435.62,7.43
310034.29,9.66,4.49,238435.62,7.43
309982.57,9.67,4.49,238435.62,7.43
309982.57,9.67,4.49,238435.62,7.43
310458.65,9.68,4.51,238342.87,7.43
310406.92,9.68,4.51,238342.87,7.43
310355.2,9.68,4.51,238342.87,7.44
310303.48,9.69,4.51,238342.87,7.44
310251.75,9.69,4.51,238631.47,7.45
310200.03,9.69,4.52,238521.59,7.45
309902.34,9.68,4.51,238218.61,7.44
309850.61,9.68,4.51,238218.61,7.44
310221.33,9.69,4.52,238218.61,7.44
310169.61,9.7,4.52,238219.19,7.45
309942.38,9.69,4.52,237647.76,7.43
309890.66,9.69,4.52,237647.28,7.43
310163.07,9.7,4.53,237647.18,7.43
309800.62,9.69,4.52,237833.19,7.44
310171.34,9.71,4.53,237813.62,7.44
310171.34,9.71,4.53,237813.62,7.44
310171.34,9.71,4.53,237813.62,7.44
310119.62,9.71,4.54,237674.56,7.44
310256.44,9.71,4.54,238663.45,7.47
310393.27,9.72,4.55,238663.45,7.47
310069.14,9.71,4.54,238338.52,7.47
310069.14,9.71,4.54,238338.52,7.47
310205.97,9.72,4.55,238338.52,7.47
310154.24,9.72,4.55,238338.69,7.47
310102.52,9.72,4.55,238338.69,7.47
310050.79,9.72,4.55,238376.27,7.48
309999.07,9.72,4.55,238453.32,7.48
310135.89,9.73,4.56,238385.46,7.48
310084.17,9.73,4.56,238907.28,7.5
309926.84,9.73,4.56,238754.1,7.49
309564.4,9.72,4.55,238367.19,7.48
309512.68,9.72,4.55,238254.09,7.48
309649.5,9.73,4.55,238440.26,7.49
309597.78,9.73,4.56,238387.49,7.49
309968.49,9.74,4.57,238377.55,7.49
309968.49,9.74,4.57,238377.55,7.49
310105.32,9.75,4.58,238936.76,7.51
309891.28,9.74,4.57,238660.68,7.5
310216.64,9.75,4.58,239159.92,7.52
310164.92,9.76,4.58,239159.92,7.52
310113.19,9.76,4.58,239159.92,7.52
310250.02,9.76,4.59,239160.88,7.53
310198.29,9.77,4.59,239160.01,7.53
310576.98,9.78,4.61,239159.92,7.53
310713.81,9.79,4.61,239513.37,7.54
310713.81,9.79,4.61,239513.37,7.54
310662.08,9.79,4.61,239559.56,7.55
310610.36,9.79,4.62,239845.63,7.56
310259.95,9.78,4.61,239617.81,7.55
310396.77,9.79,4.61,239617.81,7.55
310345.05,9.79,4.61,239617.81,7.56
310293.33,9.79,4.62,239648.15,7.56
310241.6,9.79,4.62,239629.39,7.56
310189.88,9.79,4.62,239617.81,7.56
310552.03,9.8,4.63,240131.16,7.58
310688.86,9.81,4.64,240346.64,7.59
310637.13,9.81,4.64,240421.4,7.59
310350.04,9.8,4.63,240106.72,7.59
310298.32,9.81,4.63,239993.62,7.58
310246.6,9.81,4.64,239993.62,7.59
310194.87,9.81,4.64,239993.62,7.59
310143.15,9.81,4.64,239993.62,7.59
310521.84,9.82,4.65,240010.54,7.59
310847.2,9.84,4.66,239993.62,7.59
310847.2,9.84,4.66,239993.62,7.59
310795.48,9.84,4.67,239993.62,7.6
310743.75,9.84,4.67,240485.14,7.61
310692.03,9.84,4.67,240485.14,7.62
310640.3,9.84,4.67,240506.91,7.62
310588.58,9.84,4.67,240724.38,7.63
310536.86,9.85,4.67,240724.38,7.63
310673.68,9.85,4.68,240729.15,7.63
310346.18,9.84,4.67,240478.39,7.63
310716.9,9.86,4.68,240478.43,7.63
310665.17,9.86,4.69,240473.62,7.63
310474.18,9.85,4.68,240273.33,7.62
310111.74,9.84,4.67,240722.48,7.64
310060.01,9.84,4.67,240387.46,7.63
310008.29,9.85,4.67,240290.64,7.63
310379.01,9.86,4.69,240967.59,7.65
310327.28,9.86,4.69,240967.59,7.66
310275.56,9.86,4.69,240967.59,7.66
309913.11,9.85,4.68,240580.97,7.65
309861.39,9.85,4.68,240583.64,7.65
309998.22,9.86,4.69,240581.44,7.65
309946.49,9.86,4.69,240582.09,7.65
310317.21,9.87,4.7,240580.97,7.66
310265.49,9.88,4.7,241175.91,7.68
310012.71,9.87,4.7,241010.58,7.67
310039.87,9.87,4.7,241013.07,7.67
309988.15,9.87,4.7,241012.51,7.68
310124.97,9.88,4.71,241002.02,7.68
310073.25,9.88,4.71,240994.14,7.68
310073.25,9.88,4.71,240994.14,7.68
310073.25,9.88,4.71,240994.14,7.68
310451.94,9.9,4.72,241320.22,7.69
310400.21,9.9,4.73,242257.34,7.73
310348.49,9.9,4.73,242227.85,7.73
310485.31,9.91,4.73,242322.96,7.73
310757.72,9.92,4.74,242575.93,7.74
310706.0,9.92,4.75,242519.24,7.74
310489.31,9.91,4.74,242586.66,7.75
310437.58,9.91,4.74,242473.55,7.74
310385.86,9.92,4.74,242473.55,7.75
310764.55,9.93,4.76,242473.55,7.75
310404.14,9.92,4.75,242473.55,7.75
310540.96,9.93,4.75,242475.64,7.75
310489.24,9.93,4.76,242473.77,7.75
310626.06,9.94,4.76,242473.56,7.76
311004.75,9.95,4.78,242537.31,7.76
310953.03,9.95,4.78,242473.58,7.76
310592.62,9.94,4.77,242473.55,7.76
310540.89,9.94,4.77,243092.33,7.78
310919.58,9.96,4.78,243278.29,7.79
310625.45,9.95,4.77,242998.91,7.78
310412.02,9.94,4.77,242930.36,7.78
310360.3,9.94,4.77,242930.36,7.78
310497.12,9.95,4.78,242930.36,7.78
310497.12,9.95,4.78,242930.36,7.78
310445.4,9.95,4.78,242930.36,7.79
310393.67,9.95,4.78,242955.74,7.79
310341.95,9.95,4.78,242931.06,7.79
310290.23,9.96,4.78,242960.69,7.8
310290.23,9.96,4.78,242960.69,7.8
310238.5,9.96,4.78,242960.69,7.8
310510.91,9.97,4.8,242960.69,7.8
310659.61,9.98,4.8,242967.96,7.8
310596.01,9.98,4.8,243309.08,7.82
310966.73,9.99,4.82,243309.08,7.82
310915.0,9.99,4.82,243310.01,7.82
311065.68,10.0,4.83,242950.65,7.81
311092.84,10.0,4.83,242867.58,7.81
311041.12,10.0,4.83,242866.65,7.81
310746.98,10.0,4.82,242998.17,7.82
311019.39,10.01,4.83,242961.34,7.82
311156.22,10.01,4.84,242895.73,7.82
311104.49,10.02,4.84,243863.63,7.85
310745.61,10.01,4.83,243456.49,7.84
310693.89,10.01,4.83,243453.25,7.84
310642.16,10.01,4.84,243343.39,7.84
310590.44,10.01,4.84,243313.9,7.84
310538.72,10.01,4.84,243230.29,7.84
310124.92,10.02,4.85,243230.29,7.86
310397.33,10.03,4.86,243230.29,7.86
310345.6,10.04,4.86,243230.29,7.87
310482.43,10.04,4.87,243230.29,7.87
310430.71,10.04,4.87,243250.97,7.87
310792.86,10.06,4.89,243231.21,7.87
310929.69,10.07,4.89,244074.17,7.9
310877.96,10.07,4.89,243958.39,7.9
310826.24,10.07,4.9,244270.88,7.91
310774.51,10.07,4.9,244157.78,7.91
310722.79,10.07,4.9,244157.78,7.91
310671.07,10.07,4.9,244154.53,7.92
311041.78,10.09,4.91,244439.7,7.93
310679.34,10.08,4.9,244104.67,7.92
310627.62,10.08,4.91,244104.67,7.92
310575.89,10.08,4.91,244104.67,7.92
310946.61,10.09,4.92,244104.67,7.92
310650.37,10.09,4.91,243824.83,7.92
310287.93,10.07,4.9,243884.71,7.92
310424.75,10.08,4.91,243491.44,7.91
310424.75,10.08,4.91,243491.44,7.91
310373.03,10.08,4.91,243445.63,7.91
310743.75,10.1,4.92,243481.27,7.91
310880.57,10.1,4.93,243293.38,7.91
310828.85,10.11,4.93,243293.38,7.91
310777.12,10.11,4.93,243293.38,7.91
310725.4,10.11,4.94,243975.9,7.94
310673.68,10.11,4.94,243975.9,7.94
310621.95,10.11,4.94,243978.34,7.94
310570.23,10.11,4.94,244004.86,7.95
310518.5,10.12,4.94,244013.01,7.95
310466.78,10.12,4.94,243983.52,7.95
310415.06,10.12,4.95,243899.91,7.95
310363.33,10.12,4.95,243899.91,7.95
310311.61,10.12,4.95,243902.64,7.96
310259.88,10.12,4.95,243902.02,7.96
310259.88,10.12,4.95,243902.02,7.96
310208.16,10.13,4.95,243899.92,7.96
310480.57,10.14,4.96,244009.77,7.97
310428.84,10.14,4.97,243900.53,7.97
310377.12,10.14,4.97,243900.53,7.97
310525.81,10.15,4.97,243794.7,7.97
310786.35,10.16,4.99,244653.4,8.0
311148.5,10.17,5.0,244677.71,8.0
311096.78,10.17,5.0,245424.06,8.03
311045.06,10.17,5.0,245424.06,8.03
310993.33,10.18,5.0,245424.06,8.03
310941.61,10.18,5.01,245473.7,8.03
310889.88,10.18,5.01,245426.81,8.04
310838.16,10.18,5.01,245424.06,8.04
310786.43,10.18,5.01,245573.67,8.05
310734.71,10.18,5.01,245424.06,8.04
310734.71,10.18,5.01,245424.06,8.04
310591.6,10.18,5.01,245822.7,8.06
310740.3,10.19,5.02,246135.18,8.07
311099.14,10.2,5.03,246339.43,8.08
311047.42,10.2,5.03,246339.43,8.08
310995.7,10.21,5.03,246339.43,8.08
310943.97,10.21,5.03,246346.2,8.09
310582.98,10.2,5.02,246042.37,8.08
310531.26,10.2,5.03,246040.97,8.08
310668.08,10.21,5.03,246035.62,8.08
310616.36,10.21,5.03,246035.94,8.09
310564.63,10.21,5.04,246334.79,8.1
310935.35,10.22,5.05,246572.24,8.11
310883.63,10.22,5.05,246572.24,8.11
310589.5,10.22,5.04,246367.08,8.1
310537.77,10.22,5.05,246367.08,8.11
310379.22,10.21,5.04,246212.22,8.1
310379.22,10.21,5.04,246212.22,8.1
310327.5,10.21,5.04,246212.22,8.1
310464.32,10.22,5.05,246222.79,8.11
310360.88,10.23,5.05,246212.22,8.11
310309.15,10.23,5.05,246526.24,8.12
310309.15,10.23,5.05,246526.24,8.12
309946.71,10.22,5.04,246237.5,8.12
309532.92,10.23,5.06,246237.5,8.14
309858.28,10.24,5.07,246452.6,8.15
309995.11,10.25,5.08,246575.21,8.15
309943.38,10.25,5.08,246518.22,8.15
309891.66,10.25,5.08,246497.9,8.16
309839.93,10.25,5.08,246405.11,8.16
309990.61,10.26,5.09,246045.75,8.15
309938.89,10.26,5.09,245932.65,8.14
309887.16,10.27,5.09,245932.65,8.15
309725.77,10.26,5.09,245664.95,8.14
309674.05,10.27,5.09,245664.95,8.14
309390.17,10.26,5.08,245359.83,8.13
309096.04,10.25,5.08,245056.17,8.13
309044.31,10.25,5.08,245056.17,8.13
309406.47,10.26,5.09,245056.17,8.13
309406.47,10.26,5.09,245056.17,8.13
309354.74,10.27,5.09,245056.17,8.13
309303.02,10.27,5.1,245056.17,8.13
309251.3,10.27,5.1,245377.43,8.15
309199.57,10.27,5.1,245346.09,8.15
309147.85,10.27,5.1,245480.04,8.16
309298.52,10.28,5.11,245120.68,8.15
309138.58,10.28,5.11,244854.43,8.14
309463.95,10.29,5.12,244740.78,8.14
309600.77,10.3,5.13,245312.41,8.16
309549.05,10.3,5.13,245199.31,8.16
309549.05,10.3,5.13,245199.31,8.16
309336.17,10.29,5.12,244983.03,8.15
309284.44,10.3,5.12,244983.03,8.16
309421.27,10.3,5.13,245105.65,8.16
309791.99,10.32,5.14,245406.57,8.17
309740.26,10.32,5.15,245403.33,8.18
309688.54,10.32,5.15,245293.47,8.17
309636.81,10.32,5.15,245293.47,8.18
309585.09,10.32,5.15,245293.47,8.18
309533.37,10.33,5.15,245293.62,8.18
309805.77,10.34,5.16,245293.47,8.18
309511.64,10.33,5.16,244950.3,8.17
309227.76,10.32,5.15,244682.2,8.17
309364.59,10.33,5.15,244682.2,8.17
309501.42,10.33,5.16,244682.2,8.17
309449.69,10.34,5.16,245372.9,8.2
309397.97,10.34,5.17,245344.31,8.2
309346.24,10.34,5.17,245314.82,8.2
308993.8,10.33,5.16,245035.4,8.19
308993.8,10.33,5.16,245035.4,8.19
309364.52,10.34,5.17,245346.81,8.2
309364.52,10.34,5.17,245346.81,8.2
309312.8,10.35,5.17,245346.81,8.21
309449.62,10.35,5.18,245346.81,8.21
309397.9,10.35,5.18,245346.81,8.21
309346.17,10.36,5.18,245347.18,8.21
309294.45,10.36,5.19,245346.81,8.22
309077.46,10.35,5.18,245106.96,8.21
309025.74,10.35,5.18,245351.65,8.22
308974.02,10.35,5.18,245355.45,8.22
308621.57,10.34,5.17,245030.42,8.21
308334.49,10.34,5.16,244778.9,8.21
308282.76,10.34,5.17,244711.77,8.21
308419.59,10.35,5.17,244711.77,8.21
308790.31,10.36,5.19,244711.77,8.21
308790.31,10.36,5.19,244711.77,8.21
308628.91,10.36,5.18,244024.51,8.19
308628.91,10.36,5.18,244024.51,8.19
308467.52,10.36,5.18,243711.66,8.18
308415.8,10.36,5.18,243711.66,8.18
308257.25,10.35,5.18,243553.34,8.18
308205.53,10.35,5.18,243583.55,8.18
308205.53,10.35,5.18,243583.55,8.18
308153.8,10.36,5.18,243553.47,8.18
308102.08,10.36,5.19,243554.91,8.19
308238.9,10.37,5.19,244248.56,8.21
308187.18,10.37,5.19,244288.72,8.22
308135.46,10.37,5.2,244288.72,8.22
308272.28,10.38,5.2,244288.72,8.22
307909.84,10.37,5.19,243973.32,8.21
307858.11,10.37,5.19,243973.32,8.22
307994.94,10.37,5.2,243974.73,8.22
308131.77,10.38,5.21,243973.32,8.22
308080.04,10.38,5.21,243973.32,8.22
308405.41,10.4,5.22,244883.69,8.26
308542.23,10.4,5.23,245087.9,8.26
308490.51,10.41,5.23,245087.9,8.27
308490.51,10.41,5.23,245087.9,8.27
308438.78,10.41,5.24,245087.9,8.27
308438.78,10.41,5.24,245087.9,8.27
308387.06,10.41,5.24,245109.07,8.27
308335.34,10.41,5.24,245092.55,8.28
308472.16,10.42,5.25,245104.12,8.28
308608.99,10.43,5.25,245127.52,8.28
308325.11,10.42,5.25,244833.65,8.27
307911.32,10.43,5.26,244833.65,8.29
307859.59,10.43,5.26,244720.55,8.29
307996.42,10.44,5.27,245347.98,8.32
308367.14,10.46,5.28,245605.96,8.33
308503.96,10.46,5.29,245792.13,8.34
308640.79,10.47,5.3,245792.13,8.34
308589.06,10.47,5.3,245792.13,8.34
308589.06,10.47,5.3,245792.13,8.34
308537.34,10.47,5.3,245793.25,8.34
308348.8,10.47,5.3,245579.06,8.34
308485.63,10.48,5.3,245578.72,8.34
308847.78,10.49,5.32,245577.95,8.34
308796.06,10.49,5.32,246146.48,8.36
308744.33,10.49,5.32,246278.92,8.37
308744.33,10.49,5.32,246278.92,8.37
308450.2,10.49,5.31,246002.47,8.36
308398.48,10.49,5.31,246033.43,8.37
308346.75,10.49,5.32,246003.94,8.37
308295.03,10.49,5.32,245920.33,8.37
308243.31,10.49,5.32,245920.33,8.37
308191.58,10.49,5.32,245920.33,8.37
307904.49,10.49,5.31,245605.3,8.36
307852.77,10.49,5.31,245605.3,8.37
307801.04,10.49,5.32,245608.24,8.37
307749.32,10.49,5.32,245610.01,8.37
307639.32,10.49,5.32,245500.01,8.37
307587.6,10.49,5.32,245495.3,8.37
307225.15,10.48,5.31,245188.95,8.36
307173.43,10.48,5.31,245208.63,8.37
307121.71,10.48,5.31,245369.97,8.37
307069.98,10.48,5.31,245208.63,8.37
307018.26,10.49,5.31,245075.85,8.37
306966.53,10.49,5.32,245075.85,8.37
306914.81,10.49,5.32,245075.85,8.38
307285.53,10.5,5.33,245075.85,8.38
307233.8,10.51,5.33,244537.39,8.36
307182.08,10.51,5.34,244377.45,8.36
307130.35,10.51,5.34,244377.45,8.36
307279.05,10.52,5.35,244699.18,8.38
307215.46,10.52,5.35,244535.06,8.37
306853.01,10.51,5.34,244535.06,8.37
306989.84,10.52,5.34,244535.06,8.38
307262.25,10.53,5.36,244952.3,8.39
307210.52,10.53,5.36,245045.23,8.4
307158.8,10.53,5.36,245067.99,8.4
307529.52,10.55,5.37,245058.46,8.4
307477.79,10.55,5.37,245055.51,8.41
307211.17,10.54,5.37,245858.41,8.44
307159.44,10.54,5.37,245828.92,8.44
307107.72,10.54,5.37,245745.31,8.44
307107.72,10.54,5.37,245745.31,8.44
307055.99,10.55,5.37,245742.06,8.44
307004.27,10.55,5.37,245632.2,8.44
306952.55,10.55,5.38,245519.1,8.44
306900.82,10.55,5.38,245519.1,8.44
306849.1,10.55,5.38,245498.79,8.44
306797.37,10.55,5.38,245406.0,8.44
306745.65,10.56,5.38,245393.06,8.45
307124.34,10.57,5.4,245387.07,8.45
307072.61,10.57,5.4,245724.31,8.46
307223.29,10.58,5.41,245408.03,8.45
307171.57,10.58,5.41,245430.73,8.46
307171.57,10.58,5.41,245430.73,8.46
307011.63,10.58,5.41,245143.89,8.45
306959.9,10.58,5.41,245143.89,8.45
307232.31,10.59,5.42,245143.89,8.45
307180.58,10.6,5.42,245215.67,8.46
307452.99,10.61,5.44,245213.42,8.46
307140.06,10.6,5.43,244958.16,8.45
307088.34,10.6,5.43,244955.78,8.46
307036.61,10.6,5.43,244955.78,8.46
306752.74,10.59,5.42,244732.53,8.45
306701.01,10.6,5.42,244732.53,8.46
306649.29,10.6,5.43,245480.3,8.48
307031.88,10.61,5.44,245650.26,8.49
306980.15,10.62,5.44,245678.51,8.5
306928.43,10.62,5.44,245681.65,8.5
306876.7,10.62,5.45,245666.02,8.5
306824.98,10.62,5.45,245957.66,8.51
306932.3,10.63,5.45,245940.57,8.51
306728.16,10.62,5.45,245775.95,8.51
307000.57,10.63,5.46,245839.85,8.51
306662.89,10.62,5.45,245805.03,8.51
306611.17,10.63,5.45,245934.06,8.52
306559.44,10.63,5.45,245821.82,8.52
306708.14,10.64,5.46,245806.88,8.52
306644.54,10.64,5.46,245701.02,8.52
306592.82,10.64,5.47,245700.16,8.53
306541.1,10.64,5.47,245700.16,8.53
306677.92,10.65,5.48,245700.16,8.53
306626.2,10.65,5.48,245701.22,8.53
306332.07,10.64,5.47,245425.2,8.53
306702.79,10.66,5.48,245425.03,8.53
306651.06,10.66,5.49,245424.13,8.53
306288.62,10.65,5.47,245874.28,8.55
306683.08,10.66,5.49,246151.94,8.56
306631.36,10.66,5.49,246039.7,8.56
307002.07,10.68,5.51,246480.25,8.57
307002.07,10.68,5.51,246480.25,8.57
306950.35,10.68,5.51,246368.01,8.57
306898.62,10.68,5.51,246367.15,8.58
306846.9,10.68,5.51,246254.04,8.57
306484.46,10.67,5.5,245872.63,8.56
306432.73,10.68,5.5,245872.63,8.57
306381.01,10.68,5.5,245852.32,8.57
306329.29,10.68,5.51,245759.53,8.57
306277.56,10.68,5.51,245759.53,8.57
306225.84,10.68,5.51,245759.53,8.57
306174.11,10.68,5.51,245761.44,8.58
306122.39,10.69,5.51,245760.74,8.58
306070.67,10.69,5.52,245760.03,8.58
306018.94,10.69,5.52,245917.98,8.59
305967.22,10.69,5.52,245804.87,8.59
305783.28,10.69,5.51,245591.89,8.58
305731.56,10.69,5.52,245452.17,8.58
305868.38,10.7,5.52,245619.88,8.59
305808.73,10.7,5.52,245049.55,8.57
305808.73,10.7,5.52,245049.55,8.57
306187.42,10.71,5.54,245452.03,8.59
306459.83,10.72,5.55,245452.03,8.59
306099.41,10.71,5.54,245119.55,8.58
306047.69,10.71,5.54,245119.55,8.58
306198.37,10.72,5.55,245990.59,8.61
306579.16,10.74,5.56,246232.07,8.62
306715.99,10.74,5.57,246232.07,8.63
306511.86,10.74,5.57,246232.07,8.63
306648.68,10.75,5.57,246232.07,8.63
307010.84,10.76,5.59,246336.9,8.63
306819.84,10.76,5.58,246307.21,8.63
307273.21,10.77,5.6,246259.15,8.63
307221.49,10.77,5.6,246232.07,8.64
306924.79,10.77,5.59,247178.42,8.67
306873.06,10.77,5.6,247094.36,8.67
307009.89,10.78,5.6,246701.08,8.66
307380.61,10.79,5.62,246701.08,8.66
307328.88,10.79,5.62,246701.08,8.66
307277.16,10.79,5.62,246803.97,8.67
307225.44,10.8,5.62,246721.2,8.67
307173.71,10.8,5.63,246721.2,8.67
307015.16,10.79,5.62,246565.69,8.67
306963.44,10.8,5.62,246565.69,8.67
306911.71,10.8,5.62,246565.69,8.67
306859.99,10.8,5.63,246615.32,8.68
306808.26,10.8,5.63,246594.7,8.68
306493.31,10.79,5.62,246738.82,8.69
306441.58,10.79,5.62,246738.82,8.69
306389.86,10.8,5.62,246738.82,8.69
306338.13,10.8,5.63,246760.25,8.7
306286.41,10.8,5.63,246479.43,8.69
306599.9,10.81,5.64,248182.38,8.75
