ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_886d-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-origin_milli,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_886d-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-origin_ratio,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_886d-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-origin_q124,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_886d-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-bellman_milli,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_886d-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-bellman_ratio
397996.28,99.04,93.87,396559.94,98.68
397996.28,99.04,93.87,396559.94,98.68
397996.28,99.04,93.87,396559.94,98.68
397996.28,99.04,93.87,396559.94,98.68
397996.28,99.04,93.87,396559.94,98.68
397996.28,99.04,93.87,396559.94,98.68
397996.28,99.04,93.87,396559.94,98.68
397996.28,99.04,93.87,396559.94,98.68
397996.28,99.04,93.87,396559.94,98.68
397839.18,99.04,93.87,396401.16,98.68
397839.18,99.04,93.87,396401.16,98.68
397839.18,99.04,93.87,396401.16,98.68
397839.18,99.04,93.87,396401.16,98.68
397839.18,99.04,93.87,396437.59,98.69
397840.63,99.04,93.87,396439.04,98.69
397840.63,99.04,93.87,396439.04,98.69
397840.63,99.04,93.87,396439.04,98.69
397840.63,99.04,93.87,396439.04,98.69
397840.63,99.04,93.87,396439.04,98.69
397840.63,99.04,93.87,396439.04,98.69
397840.63,99.04,93.87,396439.04,98.69
397840.63,99.04,93.87,396439.04,98.69
397840.63,99.04,93.87,396439.04,98.69
397840.63,99.04,93.87,396439.04,98.69
397840.63,99.04,93.87,396439.04,98.69
397840.63,99.04,93.87,396439.04,98.69
397840.63,99.04,93.87,396439.04,98.69
397840.63,99.04,93.87,396439.04,98.69
397840.63,99.04,93.87,396439.04,98.69
397840.63,99.04,93.87,396439.04,98.69
397684.98,99.04,93.87,396283.39,98.69
397684.98,99.04,93.87,396283.39,98.69
397684.98,99.04,93.87,396283.39,98.69
397684.98,99.04,93.87,396283.39,98.69
397528.04,99.04,93.87,396124.61,98.69
397528.04,99.04,93.87,396124.61,98.69
397528.04,99.04,93.87,396124.61,98.69
397528.04,99.04,93.87,396124.61,98.69
397528.04,99.04,93.87,396124.61,98.69
397528.04,99.04,93.87,396124.61,98.69
397528.04,99.04,93.87,396124.61,98.69
397528.04,99.04,93.87,396124.61,98.69
397528.04,99.04,93.87,396124.61,98.69
397528.04,99.04,93.87,396124.61,98.69
397528.04,99.04,93.87,396124.61,98.69
397528.04,99.04,93.87,396124.61,98.69
397528.04,99.04,93.87,396124.61,98.69
397528.04,99.04,93.87,396124.61,98.69
397528.04,99.04,93.87,396124.61,98.69
397528.04,99.04,93.87,396124.61,98.69
397528.04,99.04,93.87,396124.61,98.69
397528.04,99.04,93.87,396124.61,98.69
397528.04,99.04,93.87,396124.61,98.69
397528.04,99.04,93.87,396124.61,98.69
397528.04,99.04,93.87,396124.61,98.69
397528.04,99.04,93.87,396124.61,98.69
397528.04,99.04,93.87,396124.61,98.69
397528.04,99.04,93.87,396124.61,98.69
397528.04,99.04,93.87,396124.61,98.69
397528.04,99.04,93.87,396124.61,98.69
397528.04,99.04,93.87,396124.61,98.69
397528.04,99.04,93.87,396124.61,98.69
397528.04,99.04,93.87,396124.61,98.69
397528.04,99.04,93.87,396124.61,98.69
397528.04,99.04,93.87,396124.61,98.69
397528.04,99.04,93.87,396124.61,98.69
397528.04,99.04,93.87,396124.61,98.69
397528.04,99.04,93.87,396124.61,98.69
397528.04,99.04,93.87,396124.61,98.69
397528.04,99.04,93.87,396124.61,98.69
397528.04,99.04,93.87,396124.61,98.69
397528.04,99.04,93.87,396124.61,98.69
397369.49,99.04,93.87,395965.83,98.69
397369.49,99.04,93.87,395965.83,98.69
397369.49,99.04,93.87,395965.83,98.69
397369.49,99.04,93.87,395965.83,98.69
397369.49,99.04,93.87,395965.83,98.69
397369.49,99.04,93.87,395965.83,98.69
397369.49,99.04,93.87,395965.83,98.69
397369.49,99.04,93.87,395965.83,98.69
397369.49,99.04,93.87,395965.83,98.69
397369.49,99.04,93.87,395965.83,98.69
397369.49,99.04,93.87,395965.83,98.69
397369.49,99.04,93.87,395965.83,98.69
397369.49,99.04,93.87,395965.83,98.69
397369.49,99.04,93.87,395942.94,98.68
397369.49,99.04,93.87,395942.94,98.68
397213.84,99.04,93.87,395787.98,98.69
397213.84,99.04,93.87,395787.98,98.69
397058.19,99.04,93.87,395629.2,98.69
397058.19,99.04,93.87,395629.2,98.69
397058.19,99.04,93.87,395629.2,98.69
397058.19,99.04,93.87,395629.2,98.69
397058.19,99.04,93.87,395629.2,98.69
397058.19,99.04,93.87,395629.2,98.69
397058.19,99.04,93.87,395629.2,98.69
397058.19,99.04,93.87,395629.2,98.69
397058.19,99.04,93.87,395629.2,98.69
397058.19,99.04,93.87,395629.2,98.69
396902.54,99.04,93.87,395470.42,98.69
396902.54,99.04,93.87,395470.42,98.69
396902.54,99.04,93.87,395470.42,98.69
396902.54,99.04,93.87,395470.42,98.69
396902.54,99.04,93.87,395470.42,98.69
396902.54,99.04,93.87,395470.42,98.69
396902.54,99.04,93.87,395470.42,98.69
396852.54,99.04,93.87,395420.42,98.68
396852.54,99.04,93.87,395420.42,98.68
396852.54,99.04,93.87,395420.42,98.68
396852.54,99.04,93.87,395420.42,98.68
396852.54,99.04,93.87,395395.0,98.68
396852.54,99.04,93.87,395395.0,98.68
396855.44,99.04,93.87,395396.23,98.68
396855.44,99.04,93.87,395396.23,98.68
396855.44,99.04,93.87,395396.23,98.68
396855.44,99.04,93.87,395396.23,98.68
396855.44,99.04,93.87,395396.23,98.68
396855.44,99.04,93.87,395396.23,98.68
396855.44,99.04,93.87,395396.23,98.68
396855.44,99.04,93.87,395396.23,98.68
396855.44,99.04,93.87,395396.23,98.68
396855.44,99.04,93.87,395396.23,98.68
396855.44,99.04,93.87,395396.23,98.68
396855.44,99.04,93.87,395396.23,98.68
396855.44,99.04,93.87,395396.23,98.68
396855.44,99.04,93.87,395396.23,98.68
396855.44,99.04,93.87,395396.23,98.68
396855.44,99.04,93.87,395396.23,98.68
396855.44,99.04,93.87,395396.23,98.68
396855.44,99.04,93.87,395396.23,98.68
396855.44,99.04,93.87,395396.23,98.68
396855.44,99.04,93.87,395396.23,98.68
396855.44,99.04,93.87,395396.23,98.68
396855.44,99.04,93.87,395396.23,98.68
396855.44,99.04,93.87,395396.23,98.68
396855.44,99.04,93.87,395392.9,98.68
396855.44,99.04,93.87,395392.9,98.68
396855.44,99.04,93.87,395392.9,98.68
396855.44,99.04,93.87,395392.9,98.68
396855.44,99.04,93.87,395392.9,98.68
396855.44,99.04,93.87,395392.9,98.68
396855.44,99.04,93.87,395392.9,98.68
396855.44,99.04,93.87,395392.9,98.68
396855.44,99.04,93.87,395392.9,98.68
396855.44,99.04,93.87,395392.9,98.68
396855.44,99.04,93.87,395392.9,98.68
395855.44,99.04,93.87,394392.9,98.67
395855.44,99.04,93.87,394392.9,98.67
395855.44,99.04,93.87,394392.9,98.67
395855.44,99.04,93.87,394392.9,98.67
395855.44,99.04,93.87,394392.9,98.67
395855.44,99.04,93.87,394392.9,98.67
395855.44,99.04,93.87,394392.9,98.67
395855.44,99.04,93.87,394417.62,98.68
395855.44,99.04,93.87,394417.62,98.68
395855.44,99.04,93.87,394417.62,98.68
395855.44,99.04,93.87,394417.62,98.68
395855.44,99.04,93.87,394417.62,98.68
395855.44,99.04,93.87,394417.62,98.68
395855.44,99.04,93.87,394417.62,98.68
395855.44,99.04,93.87,394417.62,98.68
395855.44,99.04,93.87,394417.62,98.68
395855.44,99.04,93.87,394417.62,98.68
395858.34,99.04,93.87,394418.85,98.68
395858.34,99.04,93.87,394418.85,98.68
395858.34,99.04,93.87,394418.85,98.68
395858.34,99.04,93.87,394418.85,98.68
395858.34,99.04,93.87,394418.85,98.68
395858.34,99.04,93.87,394418.85,98.68
395858.34,99.04,93.87,394465.87,98.69
395858.34,99.04,93.87,394465.87,98.69
395858.34,99.04,93.87,394465.87,98.69
395858.34,99.04,93.87,394465.87,98.69
395858.34,99.04,93.87,394465.87,98.69
395858.34,99.04,93.87,394465.87,98.69
395858.34,99.04,93.87,394465.87,98.69
395858.34,99.04,93.87,394465.87,98.69
395858.34,99.04,93.87,394465.87,98.69
395858.34,99.04,93.87,394465.87,98.69
395858.34,99.04,93.87,394465.87,98.69
395858.34,99.04,93.87,394465.87,98.69
395858.34,99.04,93.87,394465.87,98.69
395858.34,99.04,93.87,394465.87,98.69
395858.34,99.04,93.87,394465.87,98.69
395858.34,99.04,93.87,394465.87,98.69
395858.34,99.04,93.87,394465.87,98.69
395858.34,99.04,93.87,394465.87,98.69
395858.34,99.04,93.87,394465.87,98.69
395858.34,99.04,93.87,394465.87,98.69
395858.34,99.04,93.87,394465.87,98.69
395858.34,99.04,93.87,394465.87,98.69
395858.34,99.04,93.87,394465.87,98.69
395858.34,99.04,93.87,394465.87,98.69
395858.34,99.04,93.87,394465.87,98.69
395858.34,99.04,93.87,394465.87,98.69
395858.34,99.04,93.87,394465.87,98.69
395858.34,99.04,93.87,394465.87,98.69
395858.34,99.04,93.87,394465.87,98.69
395858.34,99.04,93.87,394465.87,98.69
395858.34,99.04,93.87,394465.87,98.69
395858.34,99.04,93.87,394465.87,98.69
395858.34,99.04,93.87,394465.87,98.69
395858.34,99.04,93.87,394465.87,98.69
395858.34,99.04,93.87,394465.87,98.69
395858.34,99.04,93.87,394465.87,98.69
395858.34,99.04,93.87,394465.87,98.69
395858.34,99.04,93.87,394465.87,98.69
395862.69,99.04,93.87,394494.53,98.7
395542.69,99.04,93.87,394174.53,98.7
395542.69,99.04,93.87,394174.53,98.7
395542.69,99.04,93.87,394174.53,98.7
395542.69,99.04,93.87,394174.53,98.7
395542.69,99.04,93.87,394174.53,98.7
395542.69,99.04,93.87,394174.53,98.7
395542.69,99.04,93.87,394174.53,98.7
395542.69,99.04,93.87,394174.53,98.7
395542.69,99.04,93.87,394174.53,98.7
395542.69,99.04,93.87,394174.53,98.7
395542.69,99.04,93.87,394174.53,98.7
395548.49,99.04,93.87,394176.2,98.7
395548.49,99.04,93.87,394176.2,98.7
395548.49,99.04,93.87,394176.2,98.7
395548.49,99.04,93.87,394176.2,98.7
395548.49,99.04,93.87,394176.2,98.7
395548.49,99.04,93.87,394176.2,98.7
395548.49,99.04,93.87,394176.2,98.7
395548.49,99.04,93.87,394176.21,98.7
395548.49,99.04,93.87,394176.21,98.7
395548.49,99.04,93.87,394176.21,98.7
395548.49,99.04,93.87,394176.21,98.7
395548.49,99.04,93.87,394176.21,98.7
395548.49,99.04,93.87,394176.21,98.7
395548.49,99.04,93.87,394155.85,98.69
395548.49,99.04,93.87,394155.85,98.69
395548.49,99.04,93.87,394155.85,98.69
395548.49,99.04,93.87,394155.85,98.69
395548.49,99.04,93.87,394155.85,98.69
395548.49,99.04,93.87,394155.85,98.69
395548.49,99.04,93.87,394155.85,98.69
395548.49,99.04,93.87,394155.85,98.69
395548.49,99.04,93.87,394153.32,98.69
395548.49,99.04,93.87,394153.32,98.69
395548.49,99.04,93.87,394153.32,98.69
395548.49,99.04,93.87,394153.32,98.69
395548.49,99.04,93.87,394175.29,98.7
395548.49,99.04,93.87,394175.29,98.7
395548.49,99.04,93.87,394175.29,98.7
395548.49,99.04,93.87,394175.29,98.7
395548.49,99.04,93.87,394175.29,98.7
395548.49,99.04,93.87,394175.29,98.7
395548.49,99.04,93.87,394175.29,98.7
395548.49,99.04,93.87,394175.29,98.7
395548.49,99.04,93.87,394175.29,98.7
395548.49,99.04,93.87,394175.29,98.7
395548.49,99.04,93.87,394175.29,98.7
395548.49,99.04,93.87,394175.29,98.7
395548.49,99.04,93.87,394175.29,98.7
395548.49,99.04,93.87,394175.29,98.7
395548.49,99.04,93.87,394175.29,98.7
395548.49,99.04,93.87,394175.29,98.7
395548.49,99.04,93.87,394175.29,98.7
395548.49,99.04,93.87,394175.29,98.7
395548.49,99.04,93.87,394175.29,98.7
395548.49,99.04,93.87,394175.29,98.7
395548.49,99.04,93.87,394197.25,98.7
395548.49,99.04,93.87,394197.25,98.7
395548.49,99.04,93.87,394197.25,98.7
395548.49,99.04,93.87,394197.25,98.7
395548.49,99.04,93.87,394197.25,98.7
395548.49,99.04,93.87,394197.25,98.7
395548.49,99.04,93.87,394197.25,98.7
395548.49,99.04,93.87,394197.25,98.7
395548.49,99.04,93.87,394197.25,98.7
395548.49,99.04,93.87,394197.25,98.7
395548.49,99.04,93.87,394197.25,98.7
395548.49,99.04,93.87,394197.25,98.7
395548.49,99.04,93.87,394197.25,98.7
395548.49,99.04,93.87,394197.25,98.7
395548.49,99.04,93.87,394197.25,98.7
395549.93,99.04,93.87,394202.28,98.71
395549.93,99.04,93.87,394202.28,98.71
395549.93,99.04,93.87,394202.28,98.71
395549.93,99.04,93.87,394202.28,98.71
395549.93,99.04,93.87,394202.28,98.71
395549.93,99.04,93.87,394202.28,98.71
395549.93,99.04,93.87,394202.28,98.71
395549.93,99.04,93.87,394202.28,98.71
395549.93,99.04,93.87,394202.28,98.71
395549.93,99.04,93.87,394202.28,98.71
395549.93,99.04,93.87,394202.28,98.71
395549.93,99.04,93.87,394202.28,98.71
395549.93,99.04,93.87,394202.28,98.71
395549.93,99.04,93.87,394202.28,98.71
395549.93,99.04,93.87,394202.28,98.71
395549.93,99.04,93.87,394202.28,98.71
395549.93,99.04,93.87,394202.28,98.71
395549.93,99.04,93.87,394202.28,98.71
395549.93,99.04,93.87,394202.28,98.71
395549.93,99.04,93.87,394202.28,98.71
395549.93,99.04,93.87,394202.28,98.71
395549.93,99.04,93.87,394202.28,98.71
395549.93,99.04,93.87,394202.28,98.71
395549.93,99.04,93.87,394202.28,98.71
395549.93,99.04,93.87,394202.28,98.71
395549.93,99.04,93.87,394202.28,98.71
395549.93,99.04,93.87,394202.28,98.71
395549.93,99.04,93.87,394202.28,98.71
395549.93,99.04,93.87,394202.28,98.71
395549.93,99.04,93.87,394202.28,98.71
395549.93,99.04,93.87,394202.28,98.71
395549.93,99.04,93.87,394202.28,98.71
395549.93,99.04,93.87,394202.28,98.71
395549.93,99.04,93.87,394202.28,98.71
395549.93,99.04,93.87,394202.28,98.71
395549.93,99.04,93.87,394202.28,98.71
395549.93,99.04,93.87,394202.28,98.71
395549.93,99.04,93.87,394202.28,98.71
395549.93,99.04,93.87,394202.28,98.71
395549.93,99.04,93.87,394202.28,98.71
395549.93,99.04,93.87,394202.28,98.71
395549.93,99.04,93.87,394202.28,98.71
395549.93,99.04,93.87,394202.28,98.71
395549.93,99.04,93.87,394202.28,98.71
395549.93,99.04,93.87,394202.28,98.71
395549.93,99.04,93.87,394260.81,98.72
395549.93,99.04,93.87,394260.81,98.72
395549.93,99.04,93.87,394260.81,98.72
395549.93,99.04,93.87,394260.81,98.72
395549.93,99.04,93.87,394260.81,98.72
395549.93,99.04,93.87,394260.81,98.72
395549.93,99.04,93.87,394260.81,98.72
395549.93,99.04,93.87,394260.81,98.72
395549.93,99.04,93.87,394260.81,98.72
395549.93,99.04,93.87,394260.81,98.72
395549.93,99.04,93.87,394260.81,98.72
395549.93,99.04,93.87,394260.81,98.72
395549.93,99.04,93.87,394260.81,98.72
395549.93,99.04,93.87,394260.81,98.72
395549.93,99.04,93.87,394260.81,98.72
395549.93,99.04,93.87,394260.81,98.72
395549.93,99.04,93.87,394260.81,98.72
395549.93,99.04,93.87,394260.81,98.72
395391.38,99.04,93.87,394102.72,98.72
395391.38,99.04,93.87,394102.72,98.72
395391.38,99.04,93.87,394102.72,98.72
395071.38,99.04,93.87,393782.72,98.72
395071.38,99.04,93.87,393782.72,98.72
395071.38,99.04,93.87,393782.72,98.72
395071.38,99.04,93.87,393782.72,98.72
395071.38,99.04,93.87,393782.72,98.72
395071.38,99.04,93.87,393782.72,98.72
395071.38,99.04,93.87,393782.72,98.72
395071.38,99.04,93.87,393782.72,98.72
395071.38,99.04,93.87,393782.72,98.72
395071.38,99.04,93.87,393782.72,98.72
395071.38,99.04,93.87,393782.72,98.72
395071.38,99.04,93.87,393782.72,98.72
395071.38,99.04,93.87,393782.72,98.72
395071.38,99.04,93.87,393782.72,98.72
395071.38,99.04,93.87,393782.72,98.72
395071.38,99.04,93.87,393782.72,98.72
395071.38,99.04,93.87,393782.72,98.72
395078.63,99.04,93.87,393784.14,98.72
395078.63,99.04,93.87,393784.14,98.72
395078.63,99.04,93.87,393784.14,98.72
395078.63,99.04,93.87,393784.14,98.72
395078.63,99.04,93.87,393784.14,98.72
395078.63,99.04,93.87,393784.14,98.72
395078.63,99.04,93.87,393784.14,98.72
395078.63,99.04,93.87,393784.14,98.72
395078.63,99.04,93.87,393784.14,98.72
395078.63,99.04,93.87,393784.14,98.72
395078.63,99.04,93.87,393784.14,98.72
395078.63,99.04,93.87,393784.14,98.72
395078.63,99.04,93.87,393784.14,98.72
395078.63,99.04,93.87,393784.14,98.72
395078.63,99.04,93.87,393784.14,98.72
395078.63,99.04,93.87,393784.14,98.72
395078.63,99.04,93.87,393784.14,98.72
395078.63,99.04,93.87,393784.14,98.72
395078.63,99.04,93.87,393784.14,98.72
395078.63,99.04,93.87,393784.14,98.72
395078.63,99.04,93.87,393784.14,98.72
395078.63,99.04,93.87,393784.14,98.72
395078.63,99.04,93.87,393784.14,98.72
395078.63,99.04,93.87,393784.14,98.72
395078.63,99.04,93.87,393784.14,98.72
395078.63,99.04,93.87,393784.14,98.72
395078.63,99.04,93.87,393784.14,98.72
395078.63,99.04,93.87,393784.14,98.72
395078.63,99.04,93.87,393784.14,98.72
395078.63,99.04,93.87,393784.14,98.72
395078.63,99.04,93.87,393784.14,98.72
395078.63,99.04,93.87,393784.14,98.72
395078.63,99.04,93.87,393784.14,98.72
395078.63,99.04,93.87,393784.14,98.72
395078.63,99.04,93.87,393784.14,98.72
395078.63,99.04,93.87,393784.14,98.72
395078.63,99.04,93.87,393784.14,98.72
395078.63,99.04,93.87,393784.14,98.72
395078.63,99.04,93.87,393784.14,98.72
395078.63,99.04,93.87,393784.14,98.72
395078.63,99.04,93.87,393784.14,98.72
395078.63,99.04,93.87,393784.14,98.72
395078.63,99.04,93.87,393784.14,98.72
395078.63,99.04,93.87,393784.14,98.72
395078.63,99.04,93.87,393784.14,98.72
395078.63,99.04,93.87,393784.14,98.72
395078.63,99.04,93.87,393784.14,98.72
395078.63,99.04,93.87,393784.14,98.72
395078.63,99.04,93.87,393784.14,98.72
395078.63,99.04,93.87,393784.14,98.72
395078.63,99.04,93.87,393784.14,98.72
395078.63,99.04,93.87,393784.14,98.72
395078.63,99.04,93.87,393784.14,98.72
395078.63,99.04,93.87,393784.14,98.72
395078.63,99.04,93.87,393784.14,98.72
395078.63,99.04,93.87,393784.14,98.72
395078.63,99.04,93.87,393784.14,98.72
395078.63,99.04,93.87,393784.14,98.72
395078.63,99.04,93.87,393784.14,98.72
395078.63,99.04,93.87,393784.14,98.72
395078.63,99.04,93.87,393784.14,98.72
395078.63,99.04,93.87,393784.14,98.72
395078.63,99.04,93.87,393784.14,98.72
395078.63,99.04,93.87,393784.14,98.72
395078.63,99.04,93.87,393784.14,98.72
395078.63,99.04,93.87,393784.14,98.72
395078.63,99.04,93.87,393784.14,98.72
395078.63,99.04,93.87,393784.14,98.72
395078.63,99.04,93.87,393784.14,98.72
395078.63,99.04,93.87,393784.14,98.72
395078.63,99.04,93.87,393784.14,98.72
395078.63,99.04,93.87,393784.14,98.72
395078.63,99.04,93.87,393784.14,98.72
395078.63,99.04,93.87,393784.14,98.72
395078.63,99.04,93.87,393784.14,98.72
395078.63,99.04,93.87,393784.14,98.72
395078.63,99.04,93.87,393784.14,98.72
395078.63,99.04,93.87,393784.14,98.72
395078.63,99.04,93.87,393784.14,98.72
395078.63,99.04,93.87,393784.14,98.72
395078.63,99.04,93.87,393784.14,98.72
395078.63,99.04,93.87,393784.14,98.72
395078.63,99.04,93.87,393784.14,98.72
395078.63,99.04,93.87,393784.14,98.72
395078.63,99.04,93.87,393784.14,98.72
395078.63,99.04,93.87,393784.14,98.72
395078.63,99.04,93.87,393784.14,98.72
395078.63,99.04,93.87,393812.68,98.73
395078.63,99.04,93.87,393812.68,98.73
395078.63,99.04,93.87,393812.68,98.73
395078.63,99.04,93.87,393812.68,98.73
395078.63,99.04,93.87,393812.68,98.73
395078.63,99.04,93.87,393812.68,98.73
395078.63,99.04,93.87,393812.68,98.73
395078.63,99.04,93.87,393812.68,98.73
395078.63,99.04,93.87,393812.68,98.73
395078.63,99.04,93.87,393812.68,98.73
395078.63,99.04,93.87,393812.68,98.73
395078.63,99.04,93.87,393812.68,98.73
394922.98,99.05,93.87,393653.9,98.73
394922.98,99.05,93.87,393653.9,98.73
394922.98,99.05,93.87,393653.9,98.73
394922.98,99.05,93.87,393653.9,98.73
394922.98,99.05,93.87,393653.9,98.73
394922.98,99.05,93.87,393653.9,98.73
394922.98,99.05,93.87,393653.9,98.73
394922.98,99.05,93.87,393653.9,98.73
394922.98,99.05,93.87,393653.9,98.73
394922.98,99.05,93.87,393653.9,98.73
394922.98,99.05,93.87,393653.9,98.73
394922.98,99.05,93.87,393653.9,98.73
394922.98,99.05,93.87,393653.9,98.73
394922.98,99.05,93.87,393653.9,98.73
394922.98,99.05,93.87,393653.9,98.73
394922.98,99.05,93.87,393653.9,98.73
394922.98,99.05,93.87,393653.9,98.73
394922.98,99.05,93.87,393653.9,98.73
394922.98,99.05,93.87,393653.9,98.73
394922.98,99.05,93.87,393653.9,98.73
394922.98,99.05,93.87,393653.9,98.73
394922.98,99.05,93.87,393653.9,98.73
394922.98,99.05,93.87,393653.9,98.73
394922.98,99.05,93.87,393653.9,98.73
394922.98,99.05,93.87,393653.9,98.73
394922.98,99.05,93.87,393653.9,98.73
394922.98,99.05,93.87,393653.9,98.73
394922.98,99.05,93.87,393653.9,98.73
394922.98,99.05,93.87,393653.9,98.73
394922.98,99.05,93.87,393653.9,98.73
394922.98,99.05,93.87,393653.9,98.73
394922.98,99.05,93.87,393653.9,98.73
394922.98,99.05,93.87,393653.9,98.73
394922.98,99.05,93.87,393653.9,98.73
394922.98,99.05,93.87,393653.9,98.73
394922.98,99.05,93.87,393653.9,98.73
394922.98,99.05,93.87,393653.9,98.73
394922.98,99.05,93.87,393629.74,98.72
394922.98,99.05,93.87,393629.74,98.72
394922.98,99.05,93.87,393629.74,98.72
394922.98,99.05,93.87,393629.74,98.72
394922.98,99.05,93.87,393629.74,98.72
394922.98,99.05,93.87,393629.74,98.72
394922.98,99.05,93.87,393629.74,98.72
394922.98,99.05,93.87,393629.74,98.72
394922.98,99.05,93.87,393629.74,98.72
394922.98,99.05,93.87,393629.74,98.72
394765.88,99.05,93.87,393470.97,98.72
394765.88,99.05,93.87,393470.97,98.72
394765.88,99.05,93.87,393470.97,98.72
394765.88,99.05,93.87,393470.97,98.72
394765.88,99.05,93.87,393470.97,98.72
394765.88,99.05,93.87,393470.97,98.72
394765.88,99.05,93.87,393470.97,98.72
394765.88,99.05,93.87,393470.97,98.72
394765.88,99.05,93.87,393470.97,98.72
394765.88,99.05,93.87,393470.97,98.72
394765.88,99.05,93.87,393470.97,98.72
394765.88,99.05,93.87,393470.97,98.72
394765.88,99.05,93.87,393470.97,98.72
394765.88,99.05,93.87,393470.97,98.72
394765.88,99.05,93.87,393470.97,98.72
394765.88,99.05,93.87,393470.97,98.72
394765.88,99.05,93.87,393470.97,98.72
394765.88,99.05,93.87,393470.97,98.72
394765.88,99.05,93.87,393470.97,98.72
394765.88,99.05,93.87,393470.97,98.72
394765.88,99.05,93.87,393470.97,98.72
394765.88,99.05,93.87,393470.97,98.72
394765.88,99.05,93.87,393470.97,98.72
394765.88,99.05,93.87,393470.97,98.72
394765.88,99.05,93.87,393470.97,98.72
394765.88,99.05,93.87,393470.97,98.72
394765.88,99.05,93.87,393470.97,98.72
394765.88,99.05,93.87,393470.97,98.72
394765.88,99.05,93.87,393470.97,98.72
394765.88,99.05,93.87,393470.97,98.72
394765.88,99.05,93.87,393470.97,98.72
394765.88,99.05,93.87,393470.97,98.72
394765.88,99.05,93.87,393470.97,98.72
394765.88,99.05,93.87,393470.97,98.72
394765.88,99.05,93.87,393470.97,98.72
394765.88,99.05,93.87,393470.97,98.72
394765.88,99.05,93.87,393470.97,98.72
394765.88,99.05,93.87,393470.97,98.72
394765.88,99.05,93.87,393470.97,98.72
394765.88,99.05,93.87,393470.97,98.72
394765.88,99.05,93.87,393470.97,98.72
394765.88,99.05,93.87,393470.97,98.72
394770.39,99.05,93.87,393481.56,98.72
394770.39,99.05,93.87,393481.56,98.72
394770.39,99.05,93.87,393481.56,98.72
394770.39,99.05,93.87,393481.56,98.72
394770.39,99.05,93.87,393481.56,98.72
394770.39,99.05,93.87,393481.56,98.72
394770.39,99.05,93.87,393481.56,98.72
394774.74,99.05,93.88,393518.87,98.73
394774.74,99.05,93.88,393518.87,98.73
394774.74,99.05,93.88,393518.87,98.73
394774.74,99.05,93.88,393518.87,98.73
394774.74,99.05,93.88,393518.87,98.73
394774.74,99.05,93.88,393518.87,98.73
394774.74,99.05,93.88,393518.87,98.73
394774.74,99.05,93.88,393518.87,98.73
394774.74,99.05,93.88,393518.87,98.73
394774.74,99.05,93.88,393518.87,98.73
394774.74,99.05,93.88,393518.87,98.73
394774.74,99.05,93.88,393518.87,98.73
394774.74,99.05,93.88,393518.87,98.73
394774.74,99.05,93.88,393511.45,98.73
394774.74,99.05,93.88,393511.45,98.73
394774.74,99.05,93.88,393511.45,98.73
394774.74,99.05,93.88,393511.45,98.73
394774.74,99.05,93.88,393511.45,98.73
394774.74,99.05,93.88,393511.45,98.73
394774.74,99.05,93.88,393511.45,98.73
394774.74,99.05,93.88,393511.45,98.73
394774.74,99.05,93.88,393511.45,98.73
394774.74,99.05,93.88,393511.45,98.73
394774.74,99.05,93.88,393511.45,98.73
394774.74,99.05,93.88,393511.45,98.73
394774.74,99.05,93.88,393511.45,98.73
394774.74,99.05,93.88,393511.45,98.73
394774.74,99.05,93.88,393511.45,98.73
394774.74,99.05,93.88,393511.45,98.73
