ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5fa9-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-used_nodes,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5fa9-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-used_gpus,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5fa9-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-used_gpu_milli,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5fa9-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-total_gpus,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5fa9-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-arrived_gpu_milli
1122,5776,2116950,6212,2116950
1122,5776,2117950,6212,2117950
1122,5776,2118420,6212,2118420
1123,5778,2119420,6212,2119420
1123,5778,2120420,6212,2120420
1123,5778,2121420,6212,2121420
1123,5778,2122230,6212,2122230
1124,5780,2123040,6212,2123040
1124,5780,2123040,6212,2123040
1124,5780,2124040,6212,2124040
1124,5780,2125040,6212,2125040
1124,5780,2126040,6212,2126040
1124,5780,2127040,6212,2127040
1124,5780,2127510,6212,2127510
1124,5780,2128320,6212,2128320
1125,5788,2129320,6212,2129320
1125,5788,2130320,6212,2130320
1125,5788,2131320,6212,2131320
1125,5788,2132320,6212,2132320
1125,5788,2132790,6212,2132790
1126,5790,2133250,6212,2133250
1126,5790,2134250,6212,2134250
1127,5798,2134800,6212,2134800
1127,5798,2135020,6212,2135020
1127,5798,2135670,6212,2135670
1127,5798,2136670,6212,2136670
1127,5798,2137670,6212,2137670
1127,5798,2138670,6212,2138670
1127,5798,2139480,6212,2139480
1127,5798,2139940,6212,2139940
1127,5798,2140940,6212,2140940
1127,5798,2141590,6212,2141590
1127,5798,2142590,6212,2142590
1127,5798,2143590,6212,2143590
1127,5798,2144060,6212,2144060
1127,5798,2144530,6212,2144530
1127,5798,2144900,6212,2144900
1127,5798,2145900,6212,2145900
1127,5798,2146900,6212,2146900
1127,5798,2147900,6212,2147900
1127,5798,2148710,6212,2148710
1127,5798,2149520,6212,2149520
1127,5798,2150520,6212,2150520
1127,5798,2150840,6212,2150840
1127,5798,2151840,6212,2151840
1127,5798,2152840,6212,2152840
1127,5798,2153840,6212,2153840
1128,5800,2154310,6212,2154310
1128,5800,2154310,6212,2154310
1128,5800,2162310,6212,2162310
1128,5800,2163310,6212,2163310
1128,5800,2163770,6212,2163770
1128,5800,2164420,6212,2164420
1128,5800,2165420,6212,2165420
1128,5800,2166420,6212,2166420
1128,5800,2167420,6212,2167420
1128,5800,2168420,6212,2168420
1128,5800,2168890,6212,2168890
1128,5800,2169440,6212,2169440
1128,5800,2170440,6212,2170440
1128,5800,2171440,6212,2171440
1128,5800,2171910,6212,2171910
1128,5800,2172910,6212,2172910
1128,5800,2173720,6212,2173720
1129,5808,2174720,6212,2174720
1129,5808,2175530,6212,2175530
1130,5816,2183530,6212,2183530
1130,5816,2184530,6212,2184530
1130,5816,2185180,6212,2185180
1130,5816,2186180,6212,2186180
1130,5816,2186500,6212,2186500
1130,5816,2187500,6212,2187500
1130,5816,2188500,6212,2188500
1130,5816,2189500,6212,2189500
1130,5816,2190500,6212,2190500
1130,5816,2191500,6212,2191500
1131,5824,2192500,6212,2192500
1131,5824,2193500,6212,2193500
1131,5824,2194500,6212,2194500
1131,5824,2194970,6212,2194970
1132,5826,2195970,6212,2195970
1132,5826,2195970,6212,2195970
1132,5826,2197970,6212,2197970
1132,5826,2198440,6212,2198440
1132,5826,2199440,6212,2199440
1132,5826,2200440,6212,2200440
1132,5826,2201440,6212,2201440
1132,5826,2202440,6212,2202440
1132,5826,2202440,6212,2202440
1132,5826,2203250,6212,2203250
1132,5826,2204250,6212,2204250
1132,5826,2205250,6212,2205250
1132,5826,2205250,6212,2205250
1132,5826,2206250,6212,2206250
1132,5826,2206900,6212,2206900
1132,5826,2207370,6212,2207370
1133,5834,2215370,6212,2215370
1133,5834,2215690,6212,2215690
1133,5834,2216690,6212,2216690
1133,5834,2217150,6212,2217150
1133,5834,2217610,6212,2217610
1133,5834,2217930,6212,2217930
1133,5834,2218930,6212,2218930
1133,5834,2219930,6212,2219930
1133,5834,2220740,6212,2220740
1133,5834,2221740,6212,2221740
1133,5834,2222740,6212,2222740
1133,5834,2223740,6212,2223740
1134,5842,2224740,6212,2224740
1134,5842,2225200,6212,2225200
1135,5844,2226200,6212,2226200
1135,5844,2227200,6212,2227200
1135,5844,2228200,6212,2228200
1136,5846,2229200,6212,2229200
1136,5846,2230200,6212,2230200
1136,5846,2231010,6212,2231010
1136,5846,2232010,6212,2232010
1137,5854,2233010,6212,2233010
1137,5854,2233820,6212,2233820
1137,5854,2234820,6212,2234820
1137,5854,2235820,6212,2235820
1137,5854,2236820,6212,2236820
1137,5854,2237820,6212,2237820
1137,5854,2241820,6212,2241820
1137,5854,2242820,6212,2242820
1137,5854,2243820,6212,2243820
1137,5854,2244820,6212,2244820
1137,5854,2245820,6212,2245820
1138,5862,2253820,6212,2253820
1138,5862,2254290,6212,2254290
1138,5862,2254760,6212,2254760
1138,5862,2255570,6212,2255570
1138,5862,2256570,6212,2256570
1139,5864,2257380,6212,2257380
1139,5864,2258190,6212,2258190
1140,5872,2258660,6212,2258660
1140,5872,2259660,6212,2259660
1140,5872,2260470,6212,2260470
1140,5872,2261470,6212,2261470
1140,5872,2262470,6212,2262470
1140,5872,2263470,6212,2263470
1140,5872,2263580,6212,2263580
1140,5872,2264580,6212,2264580
1140,5872,2265230,6212,2265230
1140,5872,2265390,6212,2265390
1140,5872,2265860,6212,2265860
1140,5872,2266860,6212,2266860
1141,5880,2274860,6212,2274860
1141,5880,2275860,6212,2275860
1141,5880,2276670,6212,2276670
1141,5880,2277670,6212,2277670
1141,5880,2278140,6212,2278140
1141,5880,2279140,6212,2279140
1141,5880,2280140,6212,2280140
1142,5888,2280950,6212,2280950
1142,5888,2281950,6212,2281950
1142,5888,2282950,6212,2282950
1142,5888,2283760,6212,2283760
1142,5888,2284760,6212,2284760
1142,5888,2285570,6212,2285570
1143,5896,2286030,6212,2286030
1144,5898,2286840,6212,2286840
1144,5898,2287650,6212,2287650
1144,5898,2288460,6212,2288460
1144,5898,2289460,6212,2289460
1144,5898,2290460,6212,2290460
1144,5898,2291270,6212,2291270
1144,5898,2292270,6212,2292270
1144,5898,2293270,6212,2293270
1145,5906,2294270,6212,2294270
1145,5906,2294270,6212,2294270
1145,5906,2295270,6212,2295270
1146,5908,2297270,6212,2297270
1146,5908,2298080,6212,2298080
1146,5908,2298550,6212,2298550
1146,5908,2299550,6212,2299550
1146,5908,2300550,6212,2300550
1146,5908,2301550,6212,2301550
1146,5908,2302100,6212,2302100
1146,5908,2302910,6212,2302910
1146,5908,2303720,6212,2303720
1146,5908,2304310,6212,2304310
1146,5908,2305310,6212,2305310
1147,5910,2305780,6212,2305780
1147,5910,2306250,6212,2306250
1147,5910,2307250,6212,2307250
1147,5910,2308060,6212,2308060
1147,5910,2309060,6212,2309060
1147,5910,2309530,6212,2309530
1147,5910,2310530,6212,2310530
1147,5910,2311530,6212,2311530
1147,5910,2312530,6212,2312530
1147,5910,2313000,6212,2313000
1147,5910,2314000,6212,2314000
1147,5910,2315000,6212,2315000
1147,5910,2315000,6212,2315000
1147,5910,2316000,6212,2316000
1147,5910,2317000,6212,2317000
1147,5910,2318000,6212,2318000
1147,5910,2318220,6212,2318220
1147,5910,2318540,6212,2318540
1147,5910,2318910,6212,2318910
1147,5910,2319720,6212,2319720
1147,5910,2320720,6212,2320720
1147,5910,2320720,6212,2320720
1147,5910,2321720,6212,2321720
1148,5918,2322720,6212,2322720
1148,5918,2323370,6212,2323370
1148,5918,2324370,6212,2324370
1148,5918,2325370,6212,2325370
1148,5918,2326180,6212,2326180
1148,5918,2327180,6212,2327180
1148,5918,2328180,6212,2328180
1148,5918,2328180,6212,2328180
1148,5918,2328340,6212,2328340
1148,5918,2329340,6212,2329340
1149,5926,2330340,6212,2330340
1149,5926,2331150,6212,2331150
1149,5926,2331960,6212,2331960
1149,5926,2332960,6212,2332960
1149,5926,2333960,6212,2333960
1149,5926,2334610,6212,2334610
1149,5926,2335420,6212,2335420
1149,5926,2336420,6212,2336420
1149,5926,2337420,6212,2337420
1149,5926,2337880,6212,2337880
1149,5926,2338200,6212,2338200
1149,5926,2338660,6212,2338660
1149,5926,2339660,6212,2339660
1149,5926,2340660,6212,2340660
1149,5926,2341660,6212,2341660
1149,5926,2342660,6212,2342660
1149,5926,2343130,6212,2343130
1149,5926,2343940,6212,2343940
1149,5926,2344940,6212,2344940
1149,5926,2345750,6212,2345750
1149,5926,2346750,6212,2346750
1149,5926,2347400,6212,2347400
1149,5926,2347720,6212,2347720
1149,5926,2348720,6212,2348720
1149,5926,2349530,6212,2349530
1149,5926,2350340,6212,2350340
1149,5926,2351340,6212,2351340
1149,5926,2352340,6212,2352340
1149,5926,2352660,6212,2352660
1149,5926,2353660,6212,2353660
1149,5926,2354660,6212,2354660
1149,5926,2355310,6212,2355310
1149,5926,2356310,6212,2356310
1149,5926,2357310,6212,2357310
1149,5926,2357630,6212,2357630
1149,5926,2358630,6212,2358630
1149,5926,2359630,6212,2359630
1149,5926,2360630,6212,2360630
1149,5926,2360950,6212,2360950
1149,5926,2361950,6212,2361950
1150,5934,2362950,6212,2362950
1150,5934,2363950,6212,2363950
1150,5934,2364950,6212,2364950
1150,5934,2364950,6212,2364950
1150,5934,2365950,6212,2365950
1150,5934,2366760,6212,2366760
1151,5942,2367570,6212,2367570
1151,5942,2367890,6212,2367890
1151,5942,2368700,6212,2368700
1151,5942,2369020,6212,2369020
1151,5942,2370020,6212,2370020
1151,5942,2371020,6212,2371020
1151,5942,2371830,6212,2371830
1151,5942,2372830,6212,2372830
1151,5942,2373150,6212,2373150
1151,5942,2373470,6212,2373470
1151,5942,2374470,6212,2374470
1151,5942,2374700,6212,2374700
1151,5942,2375700,6212,2375700
1151,5942,2376510,6212,2376510
1151,5942,2377510,6212,2377510
1152,5946,2378510,6212,2378510
1152,5946,2378830,6212,2378830
1152,5946,2378830,6212,2378830
1152,5946,2379830,6212,2379830
1152,5946,2380830,6212,2380830
1152,5946,2381830,6212,2381830
1152,5946,2382290,6212,2382290
1153,5948,2383290,6212,2383290
1153,5948,2383760,6212,2383760
1153,5948,2384760,6212,2384760
1153,5948,2385410,6212,2385410
1153,5948,2385880,6212,2385880
1153,5948,2386880,6212,2386880
1153,5948,2387880,6212,2387880
1153,5948,2388880,6212,2388880
1153,5948,2389880,6212,2389880
1153,5948,2390470,6212,2390470
1153,5948,2391470,6212,2391470
1154,5952,2391940,6212,2391940
1154,5952,2392750,6212,2392750
1154,5952,2393750,6212,2393750
1154,5952,2394220,6212,2394220
1154,5952,2395030,6212,2395030
1154,5952,2395840,6212,2395840
1154,5952,2396840,6212,2396840
1154,5952,2397840,6212,2397840
1154,5952,2398650,6212,2398650
1154,5952,2399650,6212,2399650
1154,5952,2400650,6212,2400650
1154,5952,2401650,6212,2401650
1154,5952,2402650,6212,2402650
1154,5952,2403650,6212,2403650
1154,5952,2404120,6212,2404120
1154,5952,2404930,6212,2404930
1154,5952,2405400,6212,2405400
1154,5952,2406400,6212,2406400
1154,5952,2407400,6212,2407400
1154,5952,2407870,6212,2407870
1154,5952,2408680,6212,2408680
1154,5952,2409680,6212,2409680
1154,5952,2410150,6212,2410150
1154,5952,2411150,6212,2411150
1155,5954,2411610,6212,2411610
1155,5954,2412610,6212,2412610
1155,5954,2413610,6212,2413610
1155,5954,2414610,6212,2414610
1156,5962,2415260,6212,2415260
1156,5962,2416260,6212,2416260
1156,5962,2416910,6212,2416910
1157,5964,2417230,6212,2417230
1157,5964,2418230,6212,2418230
1157,5964,2419230,6212,2419230
1158,5966,2420230,6212,2420230
1158,5966,2421230,6212,2421230
1158,5966,2422230,6212,2422230
1158,5966,2423230,6212,2423230
1158,5966,2424040,6212,2424040
1158,5966,2424850,6212,2424850
1158,5966,2425660,6212,2425660
1158,5966,2425980,6212,2425980
1158,5966,2426980,6212,2426980
1158,5966,2427210,6212,2427210
1159,5970,2428020,6212,2428020
1159,5970,2429020,6212,2429020
1159,5970,2429830,6212,2429830
1159,5970,2430830,6212,2430830
1159,5970,2431830,6212,2431830
1159,5970,2432640,6212,2432640
1159,5970,2433640,6212,2433640
1159,5970,2434450,6212,2434450
1159,5970,2434920,6212,2434920
1159,5970,2435920,6212,2435920
1159,5970,2436240,6212,2436240
1159,5970,2437240,6212,2437240
1160,5972,2438240,6212,2438240
1160,5972,2438710,6212,2438710
1160,5972,2439710,6212,2439710
1160,5972,2440710,6212,2440710
1160,5972,2441710,6212,2441710
1161,5974,2442520,6212,2442520
1161,5974,2443520,6212,2443520
1161,5974,2444520,6212,2444520
1161,5974,2444990,6212,2444990
1161,5974,2445990,6212,2445990
1161,5974,2446990,6212,2446990
1161,5974,2447990,6212,2447990
1161,5974,2448460,6212,2448460
1161,5974,2448620,6212,2448620
1161,5974,2448850,6212,2448850
1161,5974,2449660,6212,2449660
1161,5974,2450660,6212,2450660
1161,5974,2451130,6212,2451130
1161,5974,2451600,6212,2451600
1161,5974,2452600,6212,2452600
1161,5974,2453600,6212,2453600
1161,5974,2454070,6212,2454070
1161,5974,2455070,6212,2455070
1161,5974,2455880,6212,2455880
1161,5974,2456880,6212,2456880
1161,5974,2457690,6212,2457690
1161,5974,2458690,6212,2458690
1161,5974,2459690,6212,2459690
1161,5974,2460690,6212,2460690
1162,5976,2461690,6212,2461690
1162,5976,2462340,6212,2462340
1162,5976,2463340,6212,2463340
1162,5976,2464340,6212,2464340
1162,5976,2465340,6212,2465340
1162,5976,2466340,6212,2466340
1162,5976,2467150,6212,2467150
1162,5976,2468150,6212,2468150
1162,5976,2468150,6212,2468150
1162,5976,2468520,6212,2468520
1162,5976,2469330,6212,2469330
1162,5976,2469920,6212,2469920
1162,5976,2470730,6212,2470730
1162,5976,2471200,6212,2471200
1162,5976,2472200,6212,2472200
1162,5976,2473200,6212,2473200
1162,5976,2474200,6212,2474200
1162,5976,2475010,6212,2475010
1162,5976,2476010,6212,2476010
1162,5976,2477010,6212,2477010
1162,5976,2478010,6212,2478010
1162,5976,2479010,6212,2479010
1162,5976,2480010,6212,2480010
1162,5976,2480820,6212,2480820
1162,5976,2481470,6212,2481470
1162,5976,2482470,6212,2482470
1162,5976,2483470,6212,2483470
1162,5976,2484120,6212,2484120
1162,5976,2485120,6212,2485120
1162,5976,2485580,6212,2485580
1162,5976,2486580,6212,2486580
1162,5976,2487050,6212,2487050
1162,5976,2488050,6212,2488050
1162,5976,2488370,6212,2488370
1162,5976,2489180,6212,2489180
1162,5976,2489650,6212,2489650
1162,5976,2490460,6212,2490460
1162,5976,2491460,6212,2491460
1162,5976,2492270,6212,2492270
1162,5976,2493270,6212,2493270
1162,5976,2493270,6212,2493270
1162,5976,2494270,6212,2494270
1162,5976,2495270,6212,2495270
1163,5978,2496270,6212,2496270
1163,5978,2497080,6212,2497080
1163,5978,2498080,6212,2498080
1163,5978,2498730,6212,2498730
1163,5978,2499540,6212,2499540
1163,5978,2500540,6212,2500540
1163,5978,2501540,6212,2501540
1163,5978,2502090,6212,2502090
1163,5978,2502090,6212,2502090
1163,5978,2503090,6212,2503090
1163,5978,2504090,6212,2504090
1163,5978,2504900,6212,2504900
1163,5978,2505900,6212,2505900
1164,5986,2506900,6212,2506900
1164,5986,2507900,6212,2507900
1164,5986,2508900,6212,2508900
1164,5986,2509900,6212,2509900
1164,5986,2510900,6212,2510900
1164,5986,2511710,6212,2511710
1164,5986,2511710,6212,2511710
1164,5986,2512520,6212,2512520
1164,5986,2513520,6212,2513520
1164,5986,2513840,6212,2513840
1164,5986,2514650,6212,2514650
1164,5986,2515650,6212,2515650
1164,5986,2516650,6212,2516650
1164,5986,2517120,6212,2517120
1164,5986,2517350,6212,2517350
1164,5986,2518350,6212,2518350
1164,5986,2518820,6212,2518820
1164,5986,2518930,6212,2518930
1164,5986,2519390,6212,2519390
1164,5986,2520390,6212,2520390
1164,5986,2521390,6212,2521390
1164,5986,2522390,6212,2522390
1164,5986,2522710,6212,2522710
1164,5986,2523710,6212,2523710
1164,5986,2524710,6212,2524710
1164,5986,2525710,6212,2525710
1164,5986,2525930,6212,2525930
1164,5986,2526930,6212,2526930
1164,5986,2527740,6212,2527740
1164,5986,2528740,6212,2528740
1164,5986,2529740,6212,2529740
1164,5986,2530740,6212,2530740
1165,5994,2531060,6212,2531060
1165,5994,2532060,6212,2532060
1165,5994,2533060,6212,2533060
1165,5994,2533380,6212,2533380
1165,5994,2534380,6212,2534380
1165,5994,2535380,6212,2535380
1165,5994,2536380,6212,2536380
1165,5994,2537190,6212,2537190
1165,5994,2538000,6212,2538000
1165,5994,2538810,6212,2538810
1165,5994,2539280,6212,2539280
1165,5994,2540280,6212,2540280
1165,5994,2540750,6212,2540750
1165,5994,2541560,6212,2541560
1165,5994,2541880,6212,2541880
1165,5994,2542530,6212,2542530
1166,6002,2543530,6212,2543530
1166,6002,2543750,6212,2543750
1166,6002,2543750,6212,2543750
1167,6010,2551750,6212,2551750
1167,6010,2552750,6212,2552750
1167,6010,2553560,6212,2553560
1167,6010,2554560,6212,2554560
1167,6010,2555560,6212,2555560
1167,6010,2556560,6212,2556560
1167,6010,2557560,6212,2557560
1167,6010,2558560,6212,2558560
1167,6010,2559560,6212,2559560
1167,6010,2560560,6212,2560560
1167,6010,2561560,6212,2561560
1167,6010,2562030,6212,2562030
1167,6010,2562500,6212,2562500
1167,6010,2563500,6212,2563500
1167,6010,2564500,6212,2564500
1167,6010,2565050,6212,2565050
1167,6010,2565520,6212,2565520
1167,6010,2565840,6212,2565840
1167,6010,2566840,6212,2566840
1167,6010,2567650,6212,2567650
1167,6010,2568120,6212,2568120
1167,6010,2569120,6212,2569120
1167,6010,2570120,6212,2570120
1167,6010,2570930,6212,2570930
1167,6010,2571740,6212,2571740
1167,6010,2572740,6212,2572740
1167,6010,2573550,6212,2573550
1168,6018,2581550,6212,2581550
1168,6018,2582550,6212,2582550
1168,6018,2583550,6212,2583550
1168,6018,2584550,6212,2584550
1168,6018,2585550,6212,2585550
1168,6018,2586550,6212,2586550
1168,6018,2587550,6212,2587550
1168,6018,2588550,6212,2588550
1168,6018,2589200,6212,2589200
1168,6018,2590200,6212,2590200
1168,6018,2590200,6212,2590200
1168,6018,2591200,6212,2591200
1168,6018,2592200,6212,2592200
1168,6018,2592520,6212,2592520
1168,6018,2593520,6212,2593520
1168,6018,2594330,6212,2594330
1168,6018,2595330,6212,2595330
1168,6018,2596330,6212,2596330
1168,6018,2597330,6212,2597330
1168,6018,2597490,6212,2597490
1168,6018,2598490,6212,2598490
1168,6018,2599490,6212,2599490
1168,6018,2600490,6212,2600490
1168,6018,2601490,6212,2601490
1168,6018,2602490,6212,2602490
1168,6018,2602810,6212,2602810
1168,6018,2603810,6212,2603810
1168,6018,2604810,6212,2604810
1168,6018,2605460,6212,2605460
1168,6018,2606460,6212,2606460
1168,6018,2606930,6212,2606930
1168,6018,2607930,6212,2607930
1168,6018,2608400,6212,2608400
1168,6018,2609400,6212,2609400
1168,6018,2610400,6212,2610400
1168,6018,2611400,6212,2611400
1168,6018,2611870,6212,2611870
1168,6018,2612870,6212,2612870
1168,6018,2613100,6212,2613100
1168,6018,2614100,6212,2614100
1168,6018,2615100,6212,2615100
1168,6018,2616100,6212,2616100
1168,6018,2617100,6212,2617100
1168,6018,2618100,6212,2618100
1168,6018,2619100,6212,2619100
1168,6018,2619650,6212,2619650
1168,6018,2620650,6212,2620650
1169,6020,2621650,6212,2621650
1169,6020,2622650,6212,2622650
1169,6020,2623120,6212,2623120
1169,6020,2624120,6212,2624120
1169,6020,2625120,6212,2625120
1169,6020,2625930,6212,2625930
1170,6028,2633930,6212,2633930
1171,6036,2634930,6212,2634930
1171,6036,2635150,6212,2635150
1171,6036,2636150,6212,2636150
1171,6036,2636470,6212,2636470
1171,6036,2637470,6212,2637470
1171,6036,2637940,6212,2637940
1171,6036,2638750,6212,2638750
1171,6036,2639220,6212,2639220
1171,6036,2640220,6212,2640220
1171,6036,2641220,6212,2641220
1171,6036,2641690,6212,2641690
1171,6036,2642500,6212,2642500
1171,6036,2643500,6212,2643500
1171,6036,2644310,6212,2644310
1171,6036,2645310,6212,2645310
1171,6036,2646310,6212,2646310
1171,6036,2647310,6212,2647310
1172,6044,2648120,6212,2648120
1172,6044,2649120,6212,2649120
1172,6044,2649120,6212,2649120
1172,6044,2650120,6212,2650120
1172,6044,2651120,6212,2651120
1172,6044,2651930,6212,2651930
1172,6044,2652930,6212,2652930
1172,6044,2653930,6212,2653930
1173,6052,2654740,6212,2654740
1173,6052,2654900,6212,2654900
1173,6052,2655130,6212,2655130
1173,6052,2656130,6212,2656130
1173,6052,2657130,6212,2657130
1173,6052,2658130,6212,2658130
1173,6052,2659130,6212,2659130
1173,6052,2660130,6212,2660130
1173,6052,2664130,6212,2664130
1173,6052,2665130,6212,2665130
1173,6052,2665780,6212,2665780
1173,6052,2666780,6212,2666780
1173,6052,2667250,6212,2667250
1173,6052,2667720,6212,2667720
1173,6052,2668720,6212,2668720
1173,6052,2669040,6212,2669040
1173,6052,2669150,6212,2669150
1173,6052,2669470,6212,2669470
1173,6052,2669790,6212,2669790
1173,6052,2670790,6212,2670790
1173,6052,2671790,6212,2671790
1173,6052,2672790,6212,2672790
1173,6052,2673260,6212,2673260
1173,6052,2674260,6212,2674260
1173,6052,2675070,6212,2675070
1173,6052,2676070,6212,2676070
1173,6052,2676880,6212,2676880
1173,6052,2677880,6212,2677880
1173,6052,2678880,6212,2678880
1174,6053,2679690,6212,2679690
1174,6053,2680690,6212,2680690
1174,6053,2681690,6212,2681690
1174,6053,2682010,6212,2682010
1174,6053,2682010,6212,2682010
1174,6053,2682600,6212,2682600
1174,6053,2683070,6212,2683070
1174,6053,2683540,6212,2683540
1175,6057,2684540,6212,2684540
1175,6057,2685000,6212,2685000
1175,6057,2685470,6212,2685470
1175,6057,2686470,6212,2686470
1175,6057,2687470,6212,2687470
1175,6057,2688470,6212,2688470
1175,6057,2688790,6212,2688790
1175,6057,2689790,6212,2689790
1175,6057,2690440,6212,2690440
1175,6057,2691440,6212,2691440
1175,6057,2692440,6212,2692440
1175,6057,2693030,6212,2693030
1175,6057,2693500,6212,2693500
1175,6057,2694500,6212,2694500
1175,6057,2695500,6212,2695500
1175,6057,2695730,6212,2695730
1175,6057,2696540,6212,2696540
1175,6057,2697540,6212,2697540
1175,6057,2697860,6212,2697860
1175,6057,2698860,6212,2698860
1175,6057,2699020,6212,2699020
