ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5fa9-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_milli,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5fa9-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_ratio,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5fa9-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_q124,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5fa9-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-bellman_milli,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5fa9-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-bellman_ratio
752799.34,39.95,34.78,554148.87,29.41
752747.62,39.97,34.8,554158.71,29.43
752695.9,39.99,34.82,554156.59,29.44
752644.17,40.01,34.83,554163.83,29.46
752781.0,40.03,34.86,554210.39,29.47
752717.4,40.05,34.88,555179.12,29.54
753088.12,40.08,34.91,556424.7,29.61
752874.69,40.07,34.9,557124.86,29.66
752822.97,40.09,34.92,557124.57,29.67
752356.99,40.09,34.91,557096.83,29.68
751994.55,40.08,34.9,556799.27,29.67
751942.83,40.1,34.92,556773.52,29.69
752000.77,40.12,34.95,556819.66,29.71
751673.93,40.12,34.95,556646.82,29.71
751810.75,40.14,34.97,556701.71,29.73
751759.03,40.16,34.99,556981.8,29.76
751707.3,40.18,35.01,556976.12,29.77
751655.58,40.2,35.03,557041.41,29.79
751603.86,40.22,35.05,557392.94,29.83
751552.13,40.24,35.07,557392.4,29.84
751500.41,40.26,35.08,557408.84,29.86
751448.68,40.28,35.1,557335.83,29.87
751396.96,40.29,35.12,557443.93,29.89
751533.78,40.32,35.15,557443.92,29.91
751482.06,40.34,35.17,557837.5,29.94
751852.78,40.37,35.2,558710.77,30.0
751801.05,40.39,35.21,558762.23,30.02
752073.46,40.42,35.24,558822.61,30.03
752021.74,40.43,35.26,558903.26,30.05
751970.01,40.45,35.28,558903.26,30.07
751918.29,40.47,35.3,558776.14,30.08
751711.39,40.55,35.38,558894.22,30.15
751604.64,40.56,35.39,558856.18,30.16
751325.67,40.56,35.39,558601.52,30.16
751273.94,40.58,35.41,558601.52,30.17
751410.77,40.6,35.43,558601.52,30.19
751410.77,40.6,35.43,558601.52,30.19
751845.99,40.65,35.48,558566.17,30.2
751370.89,40.64,35.47,558580.44,30.21
751319.17,40.66,35.49,558580.43,30.23
751281.29,40.68,35.51,559326.9,30.28
751281.29,40.68,35.51,559326.9,30.28
751652.01,40.71,35.54,559669.94,30.31
751289.57,40.7,35.53,559368.45,30.3
751008.34,40.69,35.52,559010.26,30.29
751370.49,40.73,35.55,558811.7,30.29
751741.21,40.76,35.58,558882.1,30.3
751753.08,40.76,35.58,559512.78,30.33
751701.35,40.78,35.6,559513.62,30.35
751649.63,40.8,35.62,559514.91,30.37
751597.91,40.81,35.64,559536.43,30.38
751968.62,40.85,35.67,559540.74,30.39
751916.9,40.86,35.69,559541.58,30.41
752053.73,40.89,35.72,560144.59,30.46
752507.1,40.92,35.75,560734.44,30.49
752455.38,40.94,35.77,560677.84,30.51
752403.65,40.96,35.79,561232.51,30.55
752375.67,40.98,35.81,561738.35,30.6
752013.23,40.97,35.8,561196.97,30.58
751961.5,40.99,35.82,561191.65,30.59
751926.85,41.01,35.84,561956.52,30.65
751952.38,41.04,35.86,562061.03,30.67
751900.66,41.06,35.88,562047.06,30.69
752271.37,41.09,35.91,562063.21,30.7
751899.01,41.08,35.91,561626.04,30.69
751899.01,41.08,35.91,561626.04,30.69
751847.29,41.1,35.93,561589.39,30.7
752367.52,41.14,35.97,561574.93,30.71
752007.49,41.14,35.96,560983.85,30.69
751955.76,41.16,35.98,561174.31,30.71
751951.13,41.16,35.99,561200.74,30.72
752321.84,41.19,36.02,561939.99,30.77
752270.12,41.21,36.04,561951.95,30.79
752218.4,41.23,36.06,562048.88,30.81
752166.67,41.25,36.08,562042.38,30.83
752492.04,41.29,36.11,562213.51,30.85
752440.31,41.3,36.13,562450.29,30.88
752077.87,41.3,36.12,562160.97,30.87
753070.19,41.35,36.18,563622.58,30.95
753018.46,41.37,36.2,563684.68,30.97
753290.87,41.4,36.23,564048.62,31.0
753239.15,41.42,36.25,564036.01,31.02
753239.15,41.42,36.25,564036.01,31.02
753187.42,41.44,36.27,564019.39,31.03
752973.38,41.44,36.26,563638.35,31.02
753110.2,41.46,36.29,563650.37,31.03
753006.76,41.5,36.33,564114.74,31.09
752955.03,41.52,36.35,564657.07,31.14
752938.92,41.54,36.37,566253.71,31.24
752485.53,41.54,36.36,565691.42,31.23
752433.8,41.56,36.38,565678.94,31.24
752264.41,41.56,36.39,566895.23,31.32
752264.41,41.56,36.39,566895.23,31.32
752212.68,41.58,36.41,566887.61,31.33
752611.8,41.62,36.45,566573.07,31.33
752997.7,41.65,36.48,566991.36,31.36
752945.98,41.67,36.5,567699.64,31.42
754380.51,41.78,36.6,571309.41,31.64
754517.33,41.8,36.63,571860.57,31.68
754435.83,41.81,36.63,571845.75,31.69
754572.66,41.83,36.66,573001.55,31.77
754490.51,41.83,36.66,573073.37,31.77
754438.79,41.85,36.68,573099.74,31.79
754387.07,41.87,36.7,573107.6,31.81
754335.34,41.89,36.72,573164.89,31.83
755535.39,41.97,36.8,573621.91,31.87
755483.67,41.99,36.82,573716.69,31.89
755443.81,42.02,36.84,574050.47,31.93
755580.64,42.04,36.87,574050.47,31.94
756079.46,42.07,36.9,574482.11,31.97
756216.28,42.1,36.92,574681.33,31.99
756598.87,42.13,36.96,575313.16,32.03
756384.83,42.12,36.95,575069.22,32.03
756333.1,42.14,36.97,575460.33,32.07
756281.38,42.17,36.99,575577.06,32.09
756229.66,42.19,37.01,575719.58,32.12
756177.93,42.21,37.03,576048.02,32.15
755627.9,42.2,37.03,575255.49,32.13
755517.48,42.22,37.04,576014.67,32.19
755220.78,42.21,37.04,575638.67,32.17
755345.73,42.24,37.06,575688.44,32.19
755064.5,42.23,37.06,575306.94,32.18
754905.95,42.23,37.06,575148.39,32.17
754866.1,42.25,37.08,575745.09,32.22
754838.11,42.27,37.1,575787.7,32.24
754682.44,42.27,37.1,576128.72,32.27
754630.72,42.29,37.12,576132.37,32.29
754772.04,42.33,37.15,577576.76,32.39
754908.86,42.35,37.18,577572.28,32.4
755243.71,42.38,37.2,577614.21,32.41
755614.43,42.41,37.23,578883.89,32.49
755168.93,42.4,37.23,578317.73,32.47
755305.75,42.43,37.26,578485.66,32.5
754852.35,42.43,37.25,578119.51,32.49
755223.07,42.46,37.29,578122.88,32.5
755495.47,42.49,37.32,578149.13,32.52
755495.47,42.49,37.32,578149.13,32.52
755443.75,42.51,37.34,578168.91,32.54
756470.97,42.58,37.41,578375.57,32.56
756833.72,42.62,37.44,578951.48,32.6
756833.72,42.62,37.44,578958.93,32.6
756781.99,42.64,37.46,579449.73,32.65
756370.39,42.64,37.47,578596.66,32.62
756801.48,42.67,37.5,579100.71,32.65
757235.2,42.72,37.55,578997.62,32.66
757183.48,42.74,37.57,578873.34,32.68
757554.2,42.77,37.6,579595.2,32.72
757502.47,42.79,37.62,579596.07,32.74
757450.75,42.82,37.64,579560.94,32.76
757399.02,42.84,37.66,580065.94,32.81
757036.58,42.83,37.66,579682.91,32.79
756696.01,42.82,37.65,580362.77,32.84
756524.3,42.82,37.65,581017.06,32.88
756355.2,42.82,37.64,580783.05,32.88
756303.48,42.84,37.66,580998.74,32.91
755882.56,42.83,37.66,580467.83,32.89
756019.38,42.86,37.69,580475.29,32.91
756291.79,42.89,37.72,580438.38,32.92
756428.62,42.92,37.75,581148.67,32.97
756376.89,42.94,37.77,581996.7,33.04
756325.17,42.96,37.79,582006.92,33.06
756325.17,42.96,37.79,582006.92,33.06
756695.88,42.99,37.82,582012.97,33.07
756644.16,43.02,37.84,582001.66,33.09
756169.06,43.0,37.83,581561.73,33.07
756151.22,43.01,37.84,581952.87,33.1
756151.22,43.01,37.84,581952.87,33.1
756099.5,43.03,37.86,582608.75,33.16
756236.33,43.06,37.89,582388.27,33.16
756184.6,43.08,37.91,582388.27,33.18
756132.88,43.1,37.93,582763.94,33.22
756269.7,43.13,37.96,582815.95,33.24
756606.94,43.17,37.99,582432.78,33.23
757434.36,43.22,38.05,582761.32,33.26
757236.12,43.24,38.07,582004.83,33.23
757196.27,43.26,38.09,582142.33,33.26
757649.64,43.29,38.12,582141.96,33.26
757329.64,43.28,38.11,581821.96,33.25
757466.47,43.31,38.14,582320.15,33.3
757414.74,43.33,38.16,582906.99,33.35
756784.0,43.32,38.15,582308.58,33.33
756732.28,43.34,38.17,582354.49,33.36
756869.1,43.37,38.2,582354.49,33.37
757005.93,43.4,38.23,582352.99,33.39
756954.21,43.42,38.25,583329.43,33.46
756902.48,43.44,38.27,583353.21,33.48
757039.31,43.47,38.3,583353.95,33.5
758247.9,43.54,38.37,584119.69,33.54
757951.2,43.54,38.36,584284.03,33.56
758088.02,43.56,38.39,584501.38,33.59
758224.85,43.59,38.42,584501.38,33.6
758361.68,43.62,38.45,584492.43,33.62
758361.68,43.62,38.45,584583.35,33.62
758309.95,43.64,38.47,584882.43,33.66
757877.76,43.64,38.47,584376.41,33.65
757547.48,43.63,38.46,584367.52,33.66
757483.88,43.65,38.48,584186.63,33.67
757854.6,43.69,38.51,584208.84,33.68
758233.29,43.72,38.55,584204.87,33.68
758181.56,43.74,38.57,584190.24,33.7
760176.97,43.86,38.68,585923.85,33.8
760080.65,43.86,38.69,585939.53,33.81
760028.93,43.88,38.71,585806.86,33.82
759989.07,43.91,38.74,586993.42,33.91
760314.44,43.94,38.77,587030.18,33.93
760250.84,43.96,38.79,586897.03,33.94
760199.12,43.99,38.81,586898.32,33.96
760147.4,44.01,38.84,586898.28,33.98
760284.22,44.04,38.86,587111.61,34.01
760232.5,44.06,38.89,587153.43,34.03
760180.77,44.08,38.91,587182.36,34.05
760129.05,44.1,38.93,587539.12,34.09
760112.94,44.13,38.96,588010.23,34.14
760112.94,44.13,38.96,588099.11,34.14
760061.21,44.15,38.98,589229.97,34.23
760198.04,44.18,39.01,589683.5,34.27
760560.19,44.22,39.04,589540.92,34.27
760197.75,44.21,39.03,589205.89,34.26
760146.03,44.23,39.06,589217.31,34.28
760094.3,44.25,39.08,589478.93,34.32
760465.02,44.29,39.11,590290.46,34.38
760413.3,44.31,39.14,590344.97,34.4
760361.57,44.33,39.16,590425.53,34.42
760309.85,44.35,39.18,591044.46,34.48
760582.26,44.39,39.21,591544.05,34.52
760857.27,44.43,39.26,594757.91,34.73
760853.45,44.45,39.28,594851.1,34.76
760639.41,44.45,39.28,595092.14,34.78
761159.64,44.49,39.31,595549.31,34.81
761107.91,44.51,39.34,595567.69,34.83
761044.32,44.53,39.36,595385.88,34.84
760993.3,44.56,39.38,595042.58,34.84
760941.57,44.58,39.41,595116.69,34.86
761078.4,44.61,39.44,595134.99,34.88
761026.68,44.63,39.46,594960.07,34.89
760974.95,44.65,39.48,595050.63,34.92
760552.36,44.65,39.48,594954.08,34.93
760500.64,44.67,39.5,595162.04,34.96
760448.91,44.7,39.52,595159.39,34.98
760681.98,44.73,39.56,597423.44,35.13
760642.13,44.76,39.58,597481.58,35.16
760590.4,44.78,39.61,597481.79,35.18
760590.4,44.78,39.61,597481.79,35.18
760533.83,44.78,39.61,597437.08,35.18
760434.2,44.8,39.63,597239.27,35.18
760109.15,44.81,39.63,597042.47,35.19
760057.43,44.83,39.66,597111.0,35.22
760005.71,44.85,39.68,597128.63,35.24
760142.53,44.88,39.71,597517.97,35.28
760090.81,44.91,39.73,597517.97,35.3
760117.97,44.93,39.76,597363.27,35.31
760632.41,44.97,39.8,600097.8,35.48
760580.69,45.0,39.82,600299.46,35.51
761391.75,45.07,39.9,600336.18,35.54
761943.41,45.13,39.96,600721.81,35.58
761891.68,45.15,39.98,600893.5,35.61
761891.68,45.15,39.98,600895.67,35.61
762164.09,45.19,40.01,600907.62,35.63
761788.99,45.18,40.01,600513.58,35.61
761788.99,45.18,40.01,600513.58,35.61
761629.05,45.2,40.02,600247.33,35.62
761755.45,45.2,40.03,600562.65,35.64
761892.27,45.23,40.06,600957.3,35.68
761840.55,45.26,40.09,601163.96,35.71
761788.83,45.28,40.11,601163.96,35.73
761925.65,45.31,40.14,601655.11,35.78
762379.03,45.35,40.17,602270.18,35.82
762327.3,45.37,40.2,602456.58,35.86
762275.58,45.39,40.22,602458.94,35.88
762172.13,45.44,40.27,602976.28,35.95
762308.96,45.47,40.3,602969.21,35.97
762305.14,45.5,40.33,602795.2,35.98
762363.08,45.53,40.36,603207.59,36.03
764799.79,45.7,40.53,603225.62,36.05
764759.94,45.73,40.56,602990.92,36.06
765280.17,45.77,40.59,604395.21,36.14
765228.44,45.79,40.62,604395.11,36.17
765599.16,45.83,40.65,605516.53,36.24
765547.43,45.85,40.68,605888.08,36.29
765413.37,45.85,40.67,605355.35,36.26
765413.37,45.85,40.67,605355.35,36.26
765361.65,45.87,40.7,605680.26,36.3
765361.65,45.87,40.7,605771.26,36.31
765309.92,45.9,40.72,605771.06,36.33
765258.2,45.92,40.75,606085.4,36.37
765258.2,45.92,40.75,606036.8,36.37
765628.92,45.96,40.78,606724.28,36.42
765385.81,45.95,40.78,606455.22,36.41
765334.09,45.97,40.8,606466.63,36.43
765282.36,46.0,40.83,606743.38,36.47
764836.94,45.99,40.82,605943.93,36.44
764785.21,46.02,40.85,606903.43,36.52
764888.71,46.03,40.86,606979.87,36.53
764526.27,46.02,40.85,606610.81,36.52
764474.55,46.05,40.88,606604.4,36.54
764474.55,46.05,40.88,606587.89,36.54
764114.14,46.04,40.87,606197.94,36.52
764114.14,46.04,40.87,606197.94,36.52
764250.96,46.07,40.9,606955.06,36.59
764695.21,46.1,40.93,607111.6,36.6
764643.49,46.13,40.95,607011.53,36.62
764484.94,46.12,40.95,606597.57,36.6
764757.34,46.16,40.98,606594.23,36.61
764717.49,46.18,41.01,608026.16,36.72
764854.32,46.21,41.04,608282.22,36.75
764991.14,46.24,41.07,608452.89,36.78
767183.96,46.39,41.22,611087.86,36.95
767132.23,46.41,41.24,611088.11,36.97
767236.25,46.45,41.27,611425.04,37.01
767184.52,46.47,41.3,611641.79,37.05
767132.8,46.5,41.32,612262.64,37.11
767081.08,46.52,41.35,613256.61,37.19
767029.35,46.55,41.38,613345.23,37.22
766977.63,46.57,41.4,614014.28,37.28
766925.9,46.6,41.43,614319.74,37.33
767296.62,46.63,41.46,615226.73,37.39
767233.03,46.66,41.49,615245.92,37.42
767229.21,46.69,41.51,615862.94,37.48
767067.82,46.7,41.53,615647.98,37.49
766785.48,46.71,41.54,614871.12,37.46
767305.71,46.75,41.58,615301.19,37.49
767823.23,46.81,41.64,616652.39,37.59
767771.51,46.83,41.66,616704.47,37.62
767719.78,46.86,41.69,616704.45,37.64
767347.34,46.85,41.68,616359.42,37.63
767307.49,46.88,41.7,617041.92,37.7
767255.76,46.9,41.73,617141.09,37.73
767204.04,46.93,41.76,617143.93,37.75
767152.32,46.95,41.78,617143.93,37.77
767100.59,46.98,41.81,617200.75,37.8
767100.59,46.98,41.81,617200.75,37.8
767048.87,47.0,41.83,617432.06,37.84
767048.87,47.0,41.83,617356.21,37.83
766949.24,47.03,41.86,617828.02,37.88
766897.51,47.05,41.88,617833.35,37.91
766535.07,47.04,41.87,617464.41,37.9
766495.22,47.07,41.9,618510.5,37.98
766495.22,47.07,41.9,618509.14,37.98
766865.93,47.11,41.93,619268.0,38.04
766814.21,47.13,41.96,619757.76,38.09
766905.18,47.15,41.98,619696.78,38.1
766255.7,47.14,41.96,618951.56,38.08
766203.98,47.16,41.99,620632.39,38.2
766152.25,47.19,42.02,620630.27,38.23
766262.71,47.2,42.02,620714.98,38.23
766399.54,47.23,42.06,621009.44,38.27
766347.81,47.25,42.08,621679.86,38.33
766801.19,47.29,42.12,622819.74,38.41
766749.46,47.32,42.14,622818.11,38.43
766697.74,47.34,42.17,623126.81,38.48
767218.81,47.38,42.21,624224.77,38.55
767167.08,47.41,42.24,624696.83,38.61
767743.68,47.47,42.29,625167.64,38.65
767302.94,47.46,42.29,624601.15,38.63
767434.93,47.5,42.33,623942.58,38.62
767571.76,47.53,42.36,624755.34,38.69
767708.59,47.56,42.39,625184.36,38.73
767656.86,47.59,42.42,625233.9,38.76
767605.14,47.62,42.44,625235.09,38.78
767553.41,47.64,42.47,625345.44,38.82
767501.69,47.67,42.5,625337.8,38.84
767638.52,47.7,42.53,625337.8,38.86
767586.79,47.73,42.56,625337.74,38.88
767535.07,47.75,42.58,625338.05,38.91
767483.34,47.78,42.61,625919.21,38.97
767431.62,47.81,42.64,625919.21,38.99
767379.9,47.83,42.66,625919.56,39.02
767328.17,47.86,42.69,625829.57,39.04
767008.86,47.87,42.69,625326.67,39.02
767145.68,47.9,42.73,625596.39,39.06
767093.96,47.92,42.75,625478.29,39.08
767011.82,47.92,42.75,625385.97,39.08
766977.28,47.95,42.78,625362.71,39.1
766925.56,47.98,42.81,625527.49,39.13
766921.74,48.01,42.84,626022.37,39.19
766870.02,48.04,42.86,626515.65,39.24
766431.39,48.03,42.86,626176.89,39.24
766379.67,48.06,42.89,626175.93,39.27
766327.95,48.09,42.91,626222.17,39.29
765912.85,48.08,42.91,626023.55,39.3
765861.12,48.1,42.93,626149.53,39.33
766231.84,48.14,42.97,626173.77,39.34
766180.12,48.17,43.0,626892.03,39.41
766316.94,48.2,43.03,627035.37,39.44
766265.22,48.23,43.06,627027.4,39.47
766213.49,48.26,43.08,627015.64,39.49
766350.32,48.29,43.12,626947.39,39.51
766406.54,48.32,43.15,627407.85,39.55
766543.37,48.35,43.18,627407.58,39.58
766914.09,48.39,43.22,627426.32,39.59
766781.46,48.41,43.24,627157.21,39.6
766781.46,48.41,43.24,627157.21,39.6
766777.65,48.44,43.27,627263.5,39.63
766570.75,48.55,43.38,627263.15,39.73
766519.03,48.58,43.41,627273.13,39.75
766467.3,48.61,43.43,627273.13,39.78
766838.02,48.64,43.47,627273.13,39.79
767529.34,48.72,43.55,627602.36,39.84
767327.86,48.72,43.55,627341.96,39.83
767300.31,48.75,43.58,626816.92,39.82
767437.13,48.78,43.61,626816.92,39.84
767385.41,48.81,43.64,626838.84,39.87
767333.68,48.84,43.67,627323.25,39.93
767470.51,48.87,43.7,627649.78,39.97
767163.88,48.87,43.7,627426.86,39.97
767300.71,48.9,43.73,627935.87,40.02
767248.99,48.93,43.76,628859.71,40.1
767385.81,48.96,43.79,628971.8,40.13
767334.09,48.99,43.82,628999.57,40.16
767140.7,48.99,43.81,628785.23,40.15
766662.8,48.98,43.81,628243.66,40.14
767070.98,49.02,43.85,628436.78,40.16
767019.26,49.05,43.88,628469.34,40.19
767058.97,49.08,43.91,628575.19,40.22
767007.25,49.11,43.94,628628.21,40.25
766671.46,49.12,43.95,628292.43,40.26
766571.83,49.15,43.98,628439.7,40.29
766413.76,49.15,43.98,628232.44,40.29
766409.94,49.18,44.01,628042.46,40.3
766358.22,49.21,44.03,628358.87,40.35
766495.05,49.24,44.07,629540.5,40.44
766443.32,49.27,44.1,629409.44,40.46
766403.47,49.3,44.13,629396.85,40.49
766540.29,49.33,44.16,629502.3,40.51
766488.57,49.36,44.19,629749.93,40.56
766760.98,49.4,44.23,630099.61,40.6
766709.25,49.43,44.26,630099.61,40.62
766709.25,49.43,44.26,629932.17,40.61
767034.62,49.47,44.3,631113.44,40.7
766672.17,49.46,44.29,630621.34,40.68
766620.45,49.49,44.32,630575.12,40.71
767140.68,49.53,44.36,630575.12,40.71
767277.5,49.56,44.39,630575.8,40.73
767225.78,49.59,44.42,632124.4,40.86
767174.05,49.62,44.45,632002.32,40.88
767544.77,49.66,44.49,632136.92,40.9
767681.6,49.7,44.52,632139.41,40.92
767629.87,49.72,44.55,632126.36,40.95
768000.59,49.76,44.59,632709.73,41.0
767948.87,49.79,44.62,632699.44,41.02
767335.81,49.79,44.61,631761.96,40.99
767284.09,49.81,44.64,632929.79,41.09
767079.39,49.81,44.64,632909.94,41.1
767027.67,49.84,44.67,632909.42,41.13
766975.94,49.87,44.7,633337.04,41.18
766924.22,49.9,44.73,633288.22,41.21
766924.22,49.9,44.73,633534.79,41.22
766631.23,49.91,44.73,633051.31,41.21
766579.5,49.94,44.76,632849.17,41.23
766716.33,49.97,44.8,633153.02,41.27
766444.78,49.97,44.8,632804.15,41.26
766160.91,49.96,44.79,632495.39,41.24
766297.73,50.0,44.82,633688.14,41.34
766246.01,50.03,44.85,634499.02,41.42
766242.19,50.06,44.89,634280.06,41.44
766190.47,50.09,44.91,634866.28,41.5
766706.95,50.14,44.96,635126.44,41.53
766667.1,50.17,44.99,635078.06,41.56
766667.1,50.17,44.99,633701.21,41.47
767792.9,50.27,45.1,633826.56,41.5
767929.73,50.31,45.14,634223.49,41.55
767827.8,50.31,45.13,634137.01,41.55
767827.8,50.31,45.13,634288.02,41.56
768189.95,50.35,45.18,634620.87,41.59
768138.23,50.38,45.2,634620.61,41.62
767872.1,50.39,45.21,634141.53,41.61
767820.37,50.42,45.24,634453.57,41.66
767768.65,50.45,45.27,634453.67,41.69
767406.21,50.44,45.27,634085.03,41.68
767451.58,50.47,45.3,634488.84,41.73
767822.3,50.51,45.34,634677.29,41.75
768434.76,50.59,45.42,635237.92,41.82
768276.21,50.58,45.41,635089.2,41.81
768224.49,50.61,45.44,635099.2,41.84
768247.69,50.65,45.47,635664.77,41.91
768154.7,50.65,45.48,635515.67,41.9
768114.85,50.68,45.51,635423.3,41.92
767912.56,50.68,45.51,636525.79,42.01
767860.84,50.71,45.54,636511.37,42.03
767566.7,50.7,45.53,636185.65,42.02
767528.49,50.73,45.56,636440.01,42.07
767476.77,50.76,45.59,637124.55,42.14
767114.32,50.75,45.58,636708.25,42.13
767159.71,50.78,45.61,636622.41,42.14
767296.54,50.82,45.65,636620.5,42.16
767174.5,50.82,45.65,636560.22,42.17
767122.78,50.85,45.68,637274.04,42.24
767071.06,50.88,45.71,637368.69,42.28
767343.46,50.92,45.75,637422.53,42.3
767291.74,50.95,45.78,638413.02,42.39
766977.2,50.94,45.77,638045.53,42.38
766895.7,50.94,45.77,637969.5,42.38
766832.11,50.97,45.8,638545.64,42.45
766780.38,51.0,45.83,638912.15,42.5
766728.66,51.04,45.86,639378.94,42.56
766676.93,51.07,45.89,639528.99,42.6
766625.21,51.1,45.92,639528.98,42.63
766573.49,51.13,45.95,639403.0,42.65
766521.76,51.16,45.99,639447.09,42.68
766225.06,51.15,45.98,639337.85,42.68
766173.34,51.18,46.01,639579.71,42.73
765505.44,51.17,46.0,638848.14,42.71
766025.67,51.22,46.04,639391.63,42.75
765973.95,51.25,46.08,639525.72,42.79
766198.08,51.3,46.12,639738.39,42.83
766146.36,51.33,46.16,640182.34,42.89
766094.64,51.36,46.19,640149.95,42.92
765801.5,51.36,46.18,639779.59,42.9
765938.32,51.39,46.22,639898.24,42.94
765934.51,51.43,46.25,640176.52,42.98
765882.78,51.46,46.29,640168.17,43.01
765831.06,51.49,46.32,640291.53,43.05
765779.33,51.52,46.35,640269.32,43.08
765802.54,51.56,46.38,641144.79,43.16
765750.81,51.59,46.42,641131.86,43.19
765887.64,51.62,46.45,641263.92,43.22
765887.64,51.62,46.45,641263.92,43.22
765835.92,51.66,46.48,641217.54,43.25
765784.19,51.69,46.52,641312.84,43.29
765749.66,51.72,46.55,641331.1,43.32
765697.93,51.75,46.58,641326.85,43.35
766076.62,51.79,46.62,642336.73,43.43
766024.9,51.82,46.65,642703.45,43.48
765973.17,51.86,46.68,642636.88,43.51
765600.81,51.86,46.69,642293.12,43.51
766599.86,51.96,46.79,643892.85,43.65
766970.58,52.0,46.83,644900.95,43.73
766918.85,52.04,46.86,645260.99,43.78
767272.84,52.1,46.92,645970.62,43.86
767137.26,52.09,46.92,645831.5,43.85
767085.53,52.12,46.95,645755.34,43.88
767222.36,52.16,46.99,645920.25,43.91
767158.76,52.19,47.02,645373.88,43.91
767107.04,52.23,47.05,645390.74,43.94
767055.31,52.26,47.08,645404.77,43.97
767192.14,52.3,47.12,645491.03,44.0
767192.14,52.3,47.12,645491.03,44.0
767128.54,52.33,47.15,645708.34,44.04
767099.32,52.36,47.19,645606.72,44.07
767047.59,52.39,47.22,645613.42,44.1
766995.87,52.42,47.25,645613.42,44.13
767268.28,52.47,47.29,646470.94,44.21
767216.55,52.5,47.33,646366.39,44.23
767599.14,52.54,47.37,647722.31,44.34
767707.74,52.57,47.39,647694.17,44.35
767722.7,52.6,47.43,648340.43,44.42
767670.97,52.64,47.46,648531.78,44.47
767807.8,52.68,47.5,648620.95,44.5
767756.07,52.71,47.54,649387.16,44.58
767704.35,52.74,47.57,649007.76,44.59
767652.63,52.77,47.6,649063.83,44.62
767600.9,52.81,47.63,648994.58,44.65
767549.18,52.84,47.67,648993.75,44.68
767549.18,52.84,47.67,648993.75,44.68
767674.13,52.88,47.7,649082.31,44.71
767470.74,52.87,47.7,648700.47,44.69
767607.57,52.91,47.74,648958.65,44.73
767507.93,52.94,47.77,648742.88,44.75
767187.58,52.93,47.76,648382.51,44.74
767364.97,52.98,47.81,648396.7,44.77
767504.88,53.03,47.86,648612.05,44.81
767867.03,53.07,47.9,649157.69,44.87
767815.31,53.11,47.94,649194.38,44.9
767511.12,53.1,47.93,648820.33,44.89
767216.99,53.1,47.92,648450.43,44.88
767165.26,53.13,47.96,648911.3,44.94
767113.54,53.16,47.99,649393.52,45.0
767061.81,53.2,48.02,649745.85,45.06
767198.64,53.23,48.06,649745.85,45.08
767656.1,53.3,48.13,649970.66,45.13
767361.97,53.29,48.12,649657.23,45.12
767885.71,53.37,48.2,649685.65,45.15
768786.08,53.43,48.26,650612.44,45.22
768310.98,53.42,48.25,649790.71,45.18
768259.26,53.46,48.28,649776.26,45.21
768004.1,53.45,48.28,649507.81,45.2
767845.55,53.44,48.27,649359.08,45.2
767551.42,53.44,48.26,649063.79,45.19
768615.81,53.55,48.37,648959.93,45.21
768411.68,53.54,48.37,648773.91,45.21
768782.39,53.58,48.41,649453.82,45.27
768808.7,53.6,48.43,649249.92,45.27
768749.69,53.64,48.46,649847.86,45.34
